Tiempo;Canal A
(ms);(V)

-500,28544664;4,31409600
-500,20352664;4,31409600
-500,12160664;4,31409600
-500,03968665;4,31409600
-499,95776665;4,31409600
-499,87584665;4,31409600
-499,79392665;4,31409600
-499,71200665;4,31409600
-499,63008665;4,31409600
-499,54816665;4,31409600
-499,46624665;4,31409600
-499,38432665;4,31409600
-499,30240665;4,31409600
-499,22048665;4,31409600
-499,13856665;4,31409600
-499,05664665;4,31409600
-498,97472665;4,31409600
-498,89280665;4,31409600
-498,81088665;4,31409600
-498,72896665;4,31409600
-498,64704665;4,31409600
-498,56512665;4,31409600
-498,48320665;4,31409600
-498,40128666;4,31409600
-498,31936666;4,31409600
-498,23744666;4,31409600
-498,15552666;4,31409600
-498,07360666;4,31409600
-497,99168666;4,31409600
-497,90976666;4,31409600
-497,82784666;4,35895900
-497,74592666;4,35895900
-497,66400666;4,40397400
-497,58208666;4,40397400
-497,50016666;4,40397400
-497,41824666;4,40397400
-497,33632666;4,40397400
-497,25440666;4,40397400
-497,17248666;4,40397400
-497,09056666;4,40397400
-497,00864666;4,40397400
-496,92672666;4,40397400
-496,84480666;4,40397400
-496,76288667;4,40397400
-496,68096667;4,40397400
-496,59904667;4,40397400
-496,51712667;4,40397400
-496,43520667;4,40397400
-496,35328667;4,40397400
-496,27136667;4,40397400
-496,18944667;4,40397400
-496,10752667;4,40397400
-496,02560667;4,40397400
-495,94368667;4,40397400
-495,86176667;4,40397400
-495,77984667;4,35895900
-495,69792667;4,40397400
-495,61600667;4,40397400
-495,53408667;4,40397400
-495,45216667;4,40397400
-495,37024667;4,40397400
-495,28832667;4,35895900
-495,20640667;4,40397400
-495,12448668;4,40397400
-495,04256668;4,40397400
-494,96064668;4,40397400
-494,87872668;4,35895900
-494,79680668;4,40397400
-494,71488668;4,35895900
-494,63296668;4,35895900
-494,55104668;4,35895900
-494,46912668;4,35895900
-494,38720668;4,35895900
-494,30528668;4,35895900
-494,22336668;4,35895900
-494,14144668;4,35895900
-494,05952668;4,35895900
-493,97760668;4,31409600
-493,89568668;4,35895900
-493,81376668;4,35895900
-493,73184668;4,35895900
-493,64992668;4,31409600
-493,56800668;4,31409600
-493,48608669;4,35895900
-493,40416669;4,35895900
-493,32224669;4,31409600
-493,24032669;4,35895900
-493,15840669;4,35895900
-493,07648669;4,35895900
-492,99456669;4,31409600
-492,91264669;4,31409600
-492,83072669;4,31409600
-492,74880669;4,35895900
-492,66688669;4,31409600
-492,58496669;4,31409600
-492,50304669;4,31409600
-492,42112669;4,31409600
-492,33920669;4,31409600
-492,25728669;4,31409600
-492,17536669;4,31409600
-492,09344669;4,31409600
-492,01152669;4,31409600
-491,92960669;4,31409600
-491,84768670;4,31409600
-491,76576670;4,31409600
-491,68384670;4,31409600
-491,60192670;4,31409600
-491,52000670;4,31409600
-491,43808670;4,31409600
-491,35616670;4,31409600
-491,27424670;4,31409600
-491,19232670;4,31409600
-491,11040670;4,31409600
-491,02848670;4,31409600
-490,94656670;4,31409600
-490,86464670;4,31409600
-490,78272670;4,31409600
-490,70080670;4,31409600
