Tiempo;average(B);average(A)
(ms);(V);(V)

-17,87595078;0,00623802;0,31266330
-17,86571078;0,00624097;0,31554070
-17,85547078;0,00621356;0,31807830
-17,84523078;0,00621732;0,32005970
-17,83499078;0,00624607;0,32300450
-17,82475078;0,00623049;0,32559640
-17,81451078;0,00622432;0,32827260
-17,80427078;0,00621703;0,33059570
-17,79403078;0,00625573;0,33319420
-17,78379078;0,00623693;0,33512760
-17,77355079;0,00623908;0,33747550
-17,76331079;0,00623237;0,33997590
-17,75307079;0,00625439;0,34234180
-17,74283079;0,00624821;0,34445150
-17,73259079;0,00624124;0,34686520
-17,72235079;0,00624929;0,34909790
-17,71211079;0,00624313;0,35089840
-17,70187079;0,00626486;0,35227040
-17,69163079;0,00624123;0,35413410
-17,68139079;0,00624554;0,35650800
-17,67115079;0,00624606;0,35868220
-17,66091079;0,00624554;0,36027330
-17,65067079;0,00624256;0,36234080
-17,64043079;0,00623290;0,36439620
-17,63019079;0,00624446;0,36616960
-17,61995079;0,00624822;0,36780910
-17,60971079;0,00625761;0,36881520
-17,59947079;0,00624554;0,37076050
-17,58923079;0,00624367;0,37296760
-17,57899079;0,00625656;0,37464410
-17,56875079;0,00625815;0,37615640
-17,55851079;0,00625923;0,37781710
-17,54827079;0,00625654;0,37954910
-17,53803079;0,00625682;0,38109760
-17,52779079;0,00625493;0,38280450
-17,51755079;0,00625357;0,38353630
-17,50731079;0,00624929;0,38444440
-17,49707079;0,00624500;0,38579250
-17,48683079;0,00624714;0,38695160
-17,47659079;0,00625171;0,38827500
-17,46635079;0,00625333;0,38981780
-17,45611079;0,00624151;0,39095180
-17,44587079;0,00627051;0,39201870
-17,43563079;0,00626754;0,39281140
-17,42539079;0,00627588;0,39386760
-17,41515079;0,00624393;0,39474080
-17,40491079;0,00624445;0,39595470
-17,39467079;0,00626862;0,39669840
-17,38443079;0,00626029;0,39767460
-17,37419079;0,00625118;0,39849660
-17,36395079;0,00624957;0,39892880
-17,35371079;0,00627078;0,39922740
-17,34347079;0,00627725;0,39973910
-17,33323079;0,00627158;0,39992240
-17,32299079;0,00626086;0,40061640
-17,31275079;0,00625950;0,40146980
-17,30251079;0,00627561;0,40138460
-17,29227079;0,00626084;0,40208600
-17,28203079;0,00625549;0,40281070
-17,27179079;0,00624794;0,40325650
-17,26155079;0,00627374;0,40395720
-17,25131079;0,00626783;0,40442730
-17,24107079;0,00626622;0,40416510
-17,23083079;0,00625950;0,40470130
-17,22059079;0,00626837;0,40486010
-17,21035079;0,00628232;0,40498920
-17,20011079;0,00625978;0,40487340
-17,18987079;0,00625038;0,40512400
-17,17963079;0,00626351;0,40486230
-17,16939079;0,00627077;0,40460020
-17,15915079;0,00627992;0,40445980
-17,14891079;0,00625225;0,40430190
-17,13867079;0,00626083;0,40414330
-17,12843079;0,00626299;0,40382660
-17,11819079;0,00627291;0,40326540
-17,10795079;0,00626461;0,40293620
-17,09771079;0,00625735;0,40241840
-17,08747079;0,00625573;0,40196710
-17,07723079;0,00626432;0,40140070
-17,06699079;0,00627131;0,40036500
-17,05675079;0,00625626;0,39953570
-17,04651079;0,00626352;0,39865830
-17,03627079;0,00626997;0,39809750
-17,02603079;0,00627240;0,39751900
-17,01579079;0,00627508;0,39675750
-17,00555079;0,00626890;0,39618490
-16,99531079;0,00627509;0,39552140
-16,98507079;0,00629309;0,39494880
-16,97483079;0,00626083;0,39431520
-16,96459079;0,00625736;0,39324960
-16,95435079;0,00626005;0,39195120
-16,94411079;0,00627373;0,39089710
-16,93387079;0,00626675;0,38948190
-16,92363079;0,00624232;0,38838420
-16,91339079;0,00625815;0,38721900
-16,90315079;0,00626192;0,38623060
-16,89291079;0,00625681;0,38479900
-16,88267079;0,00625546;0,38320230
-16,87243079;0,00625897;0,38145340
-16,86219079;0,00627804;0,37998340
-16,85195079;0,00625385;0,37837310
-16,84171079;0,00626836;0,37753170
-16,83147079;0,00625117;0,37660510
-16,82123079;0,00627106;0,37468560
-16,81099079;0,00626969;0,37280760
-16,80075079;0,00625654;0,37088720
-16,79051079;0,00625627;0,36933780
-16,78027079;0,00625762;0,36777040
-16,77003079;0,00627453;0,36587440
-16,75979079;0,00625761;0,36360050
-16,74955079;0,00625388;0,36169240
-16,73931079;0,00625279;0,35969870
-16,72907079;0,00627185;0,35816920
-16,71883079;0,00626135;0,35615860
-16,70859079;0,00625734;0,35442700
-16,69835079;0,00625223;0,35212210
-16,68811079;0,00625518;0,35028650
-16,67787079;0,00626541;0,34802610
-16,66763079;0,00625277;0,34559720
-16,65739079;0,00625520;0,34332030
-16,64715079;0,00624688;0,34148130
-16,63691079;0,00627560;0,33969410
-16,62667079;0,00625842;0,33718650
-16,61643079;0,00625465;0,33479650
-16,60619079;0,00626055;0,33246820
-16,59595079;0,00626810;0,33068200
-16,58571079;0,00626458;0,32738940
-16,57547079;0,00625251;0,32466470
-16,56523079;0,00623880;0,32238440
-16,55499079;0,00623801;0,32009090
-16,54475079;0,00625599;0,31706070
-16,53451079;0,00624524;0,31471380
-16,52427079;0,00623962;0,31200020
-16,51403079;0,00625064;0,30918950
-16,50379079;0,00624901;0,30625770
-16,49355079;0,00625439;0,30402580
-16,48331079;0,00623962;0,30101940
-16,47307079;0,00623371;0,29799040
-16,46283079;0,00623101;0,29540690
-16,45259079;0,00623988;0,29216410
-16,44235079;0,00622966;0,28882920
-16,43211079;0,00623371;0,28651830
-16,42187079;0,00624364;0,28331870
-16,41163079;0,00624577;0,27996510
-16,40139079;0,00623665;0,27639790
-16,39115079;0,00623505;0,27278160
-16,38091079;0,00623692;0,27016550
-16,37067079;0,00623798;0,26731290
-16,36043079;0,00623692;0,26397820
-16,35019079;0,00621435;0,26102680
-16,33995079;0,00622859;0,25775640
-16,32971079;0,00622133;0,25417600
-16,31947079;0,00623745;0,25134210
-16,30923079;0,00622642;0,24805510
-16,29899079;0,00620575;0,24431190
-16,28875079;0,00621029;0,24084240
-16,27851079;0,00621838;0,23720250
-16,26827079;0,00622456;0,23416030
-16,25803079;0,00621919;0,23053220
-16,24779079;0,00618990;0,22675830
-16,23755079;0,00621300;0,22300870
-16,22731079;0,00619715;0,21899710
-16,21707079;0,00619554;0,21564820
-16,20683079;0,00618990;0,21233610
-16,19659079;0,00619687;0,20823480
-16,18635079;0,00619070;0,20437120
-16,17611079;0,00618936;0,20049890
-16,16587079;0,00618399;0,19738420
-16,15563079;0,00617700;0,19351920
-16,14539079;0,00618291;0,19001240
-16,13515079;0,00617296;0,18578710
-16,12491080;0,00618235;0,18222670
-16,11467080;0,00615845;0,17889280
-16,10443080;0,00615738;0,17482020
-16,09419080;0,00615818;0,17062530
-16,08395080;0,00614393;0,16665000
-16,07371080;0,00614154;0,16323060
-16,06347080;0,00614771;0,15940030
-16,05323080;0,00614933;0,15555740
-16,04299080;0,00613617;0,15177140
-16,03275080;0,00611387;0,14768610
-16,02251080;0,00610283;0,14403320
-16,01227080;0,00610716;0,13975820
-16,00203080;0,00610580;0,13484420
-15,99179080;0,00608862;0,13079620
-15,98155080;0,00607976;0,12739350
-15,97131080;0,00608377;0,12347890
-15,96107080;0,00607920;0,11952260
-15,95083080;0,00605987;0,11497440
-15,94059080;0,00604240;0,11112290
-15,93035080;0,00604025;0,10679540
-15,92011080;0,00603488;0,10247820
-15,90987080;0,00601689;0,09806967
-15,89963080;0,00597903;0,09428850
-15,88939080;0,00599218;0,09012470
-15,87915080;0,00597954;0,08567930
-15,86891080;0,00597472;0,08094121
-15,85867080;0,00594059;0,07674685
-15,84843080;0,00592554;0,07274781
-15,83819080;0,00591830;0,06823659
-15,82795080;0,00591102;0,06403937
-15,81771080;0,00588095;0,06000163
-15,80747080;0,00585621;0,05608123
-15,79723080;0,00582129;0,05174023
-15,78699080;0,00582262;0,04749680
-15,77675080;0,00580329;0,04322862
-15,76651080;0,00576381;0,03929517
-15,75627080;0,00573104;0,03469142
-15,74603080;0,00572030;0,03043593
-15,73579080;0,00568294;0,02587561
-15,72555080;0,00565017;0,02200341
-15,71531080;0,00559295;0,01782134
-15,70507080;0,00558085;0,01321998
-15,69483080;0,00553840;0,00875108
-15,68459080;0,00549273;0,00450207
-15,67435080;0,00542395;-0,00018670
-15,66411080;0,00534873;-0,00481456
-15,65387080;0,00529821;-0,00943102
-15,64363080;0,00518377;-0,01316813
-15,63339080;0,00506074;-0,01750924
-15,62315080;0,00490572;-0,02201186
-15,61291080;0,00449817;-0,02643774
-15,60267080;0,00315863;-0,03038822
-15,59243080;0,00016805;-0,03472386
-15,58219080;-0,00360947;-0,03945918
-15,57195080;-0,00520876;-0,04379376
-15,56171080;-0,00487887;-0,04809875
-15,55147080;-0,00474884;-0,05225672
-15,54123080;-0,00491030;-0,05696367
-15,53099080;-0,00499787;-0,06137231
-15,52075080;-0,00501426;-0,06565325
-15,51051080;-0,00505806;-0,07009054
-15,50027080;-0,00510721;-0,07472193
-15,49003080;-0,00515262;-0,07896556
-15,47979080;-0,00517491;-0,08303858
-15,46955080;-0,00521040;-0,08714950
-15,45931080;-0,00524423;-0,09152184
-15,44907080;-0,00526600;-0,09571702
-15,43883080;-0,00529205;-0,09997797
-15,42859080;-0,00531570;-0,10426990
-15,41835080;-0,00534793;-0,10864750
-15,40811080;-0,00537721;-0,11278780
-15,39787080;-0,00537560;-0,11674250
-15,38763080;-0,00538368;-0,12070030
-15,37739080;-0,00540246;-0,12517270
-15,36715080;-0,00543875;-0,12963510
-15,35691080;-0,00544303;-0,13351380
-15,34667080;-0,00545648;-0,13786780
-15,33643080;-0,00545782;-0,14294720
-15,32619080;-0,00549248;-0,14730810
-15,31595080;-0,00549838;-0,15052220
-15,30571080;-0,00549838;-0,15466290
-15,29547080;-0,00551504;-0,15867430
-15,28523080;-0,00552955;-0,16315510
-15,27499080;-0,00555802;-0,16675690
-15,26475080;-0,00555372;-0,17099300
-15,25451080;-0,00554485;-0,17490160
-15,24427080;-0,00554809;-0,17923660
-15,23403080;-0,00556850;-0,18315750
-15,22379080;-0,00558569;-0,18682170
-15,21355080;-0,00556447;-0,19121150
-15,20331080;-0,00557521;-0,19558960
-15,19307080;-0,00560209;-0,19946140
-15,18283080;-0,00561499;-0,20308850
-15,17259080;-0,00560665;-0,20709350
-15,16235080;-0,00560130;-0,21128700
-15,15211080;-0,00561822;-0,21529390
-15,14187080;-0,00562062;-0,21838220
-15,13163080;-0,00562197;-0,22202850
-15,12139080;-0,00561015;-0,22579020
-15,11115080;-0,00562304;-0,22949110
-15,10091080;-0,00563085;-0,23337510
-15,09067080;-0,00564374;-0,23679630
-15,08043080;-0,00564292;-0,24057090
-15,07019080;-0,00563594;-0,24450950
-15,05995080;-0,00565313;-0,24818100
-15,04971080;-0,00564965;-0,25156400
-15,03947080;-0,00566199;-0,25508250
-15,02923080;-0,00563728;-0,25858190
-15,01899080;-0,00565045;-0,26220240
-15,00875080;-0,00568214;-0,26586720
-14,99851080;-0,00565717;-0,26954600
-14,98827080;-0,00565743;-0,27286290
-14,97803080;-0,00565393;-0,27652680
-14,96779080;-0,00567195;-0,28047220
-14,95755080;-0,00567541;-0,28444200
-14,94731080;-0,00566763;-0,28717440
-14,93707080;-0,00565421;-0,29019210
-14,92683080;-0,00568912;-0,29337550
-14,91659080;-0,00567273;-0,29655220
-14,90635080;-0,00567115;-0,29980280
-14,89611080;-0,00566308;-0,30344900
-14,88587080;-0,00566736;-0,30613520
-14,87563080;-0,00569180;-0,30950810
-14,86539080;-0,00568538;-0,31286490
-14,85515080;-0,00567704;-0,31611460
-14,84491080;-0,00566898;-0,31938810
-14,83467080;-0,00570579;-0,32185750
-14,82443080;-0,00569235;-0,32498680
-14,81419080;-0,00569129;-0,32801060
-14,80395080;-0,00567759;-0,33121790
-14,79371080;-0,00568510;-0,33419990
-14,78347080;-0,00569531;-0,33728470
-14,77323080;-0,00567785;-0,33977270
-14,76299080;-0,00568941;-0,34290740
-14,75275080;-0,00567893;-0,34574730
-14,74251080;-0,00569638;-0,34855610
-14,73227080;-0,00569342;-0,35168340
-14,72203080;-0,00568001;-0,35424460
-14,71179080;-0,00568699;-0,35632940
-14,70155080;-0,00569128;-0,35880410
-14,69131080;-0,00571142;-0,36120700
-14,68107080;-0,00569290;-0,36378650
-14,67083080;-0,00567114;-0,36630550
-14,66059080;-0,00568833;-0,36912180
-14,65035080;-0,00569959;-0,37164630
-14,64011080;-0,00569826;-0,37356020
-14,62987080;-0,00569558;-0,37589420
-14,61963080;-0,00568591;-0,37819380
-14,60939080;-0,00570416;-0,38032330
-14,59915080;-0,00570444;-0,38289670
-14,58891080;-0,00568886;-0,38510990
-14,57867080;-0,00568053;-0,38745850
-14,56843080;-0,00571116;-0,38917160
-14,55819080;-0,00569800;-0,39083490
-14,54795080;-0,00570928;-0,39298980
-14,53771080;-0,00568537;-0,39478580
-14,52747080;-0,00569906;-0,39627800
-14,51723080;-0,00570068;-0,39816700
-14,50699080;-0,00570499;-0,39997200
-14,49675080;-0,00568296;-0,40248470
-14,48651080;-0,00566790;-0,40435040
-14,47627081;-0,00568859;-0,40575240
-14,46603081;-0,00569664;-0,40707000
-14,45579081;-0,00568697;-0,40860690
-14,44555081;-0,00569343;-0,41049740
-14,43531081;-0,00569881;-0,41221660
-14,42507081;-0,00569452;-0,41416190
-14,41483081;-0,00569909;-0,41590550
-14,40459081;-0,00569316;-0,41789480
-14,39435081;-0,00570256;-0,41916300
-14,38411081;-0,00570551;-0,42055890
-14,37387081;-0,00569908;-0,42174140
-14,36363081;-0,00568430;-0,42255910
-14,35339081;-0,00568106;-0,42350400
-14,34315081;-0,00570875;-0,42440070
-14,33291081;-0,00570578;-0,42611370
-14,32267081;-0,00570765;-0,42716220
-14,31243081;-0,00566066;-0,42825870
-14,30219081;-0,00568725;-0,42930690
-14,29195081;-0,00570148;-0,42985590
-14,28171081;-0,00567623;-0,43058740
-14,27147081;-0,00569342;-0,43153890
-14,26123081;-0,00569074;-0,43226570
-14,25099081;-0,00569799;-0,43310800
-14,24075081;-0,00568536;-0,43435250
-14,23051081;-0,00569398;-0,43523130
-14,22027081;-0,00567758;-0,43560950
-14,21003081;-0,00569746;-0,43668250
-14,19979081;-0,00570256;-0,43732270
-14,18955081;-0,00568967;-0,43770040
-14,17931081;-0,00568054;-0,43788340
-14,16907081;-0,00569074;-0,43826100
-14,15883081;-0,00571007;-0,43841940
-14,14859081;-0,00569127;-0,43871210
-14,13835081;-0,00568537;-0,43893740
-14,12811081;-0,00567704;-0,43908360
-14,11787081;-0,00569719;-0,43915070
-14,10763081;-0,00569476;-0,43939980
-14,09739081;-0,00568455;-0,43943100
-14,08715081;-0,00569668;-0,43958340
-14,07691081;-0,00568806;-0,43943720
-14,06667081;-0,00569853;-0,43974770
-14,05643081;-0,00569156;-0,43983290
-14,04619081;-0,00569075;-0,43917550
-14,03595081;-0,00569451;-0,43911470
-14,02571081;-0,00570418;-0,43914520
-14,01547081;-0,00569342;-0,43885300
-14,00523081;-0,00568860;-0,43838970
-13,99499081;-0,00568751;-0,43828650
-13,98475081;-0,00569263;-0,43766570
-13,97451081;-0,00568832;-0,43765970
-13,96427081;-0,00567675;-0,43714270
-13,95403081;-0,00568751;-0,43688070
-13,94379081;-0,00570230;-0,43636290
-13,93355081;-0,00568751;-0,43580280
-13,92331081;-0,00569129;-0,43527880
-13,91307081;-0,00567301;-0,43468200
-13,90283081;-0,00569717;-0,43400560
-13,89259081;-0,00569422;-0,43334140
-13,88235081;-0,00569288;-0,43241460
-13,87211081;-0,00568508;-0,43120160
-13,86187081;-0,00568563;-0,43021330
-13,85163081;-0,00569288;-0,42894480
-13,84139081;-0,00570014;-0,42819450
-13,83115081;-0,00568940;-0,42701150
-13,82091081;-0,00568619;-0,42604800
-13,81067081;-0,00569154;-0,42501840
-13,80043081;-0,00570551;-0,42390310
-13,79019081;-0,00569690;-0,42281280
-13,77995081;-0,00570337;-0,42153330
-13,76971081;-0,00568699;-0,41999120
-13,75947081;-0,00571196;-0,41833860
-13,74923081;-0,00567917;-0,41730810
-13,73899081;-0,00569128;-0,41628440
-13,72875081;-0,00568537;-0,41525470
-13,71851081;-0,00568481;-0,41381080
-13,70827081;-0,00569691;-0,41233550
-13,69803081;-0,00569181;-0,41051860
-13,68779081;-0,00569505;-0,40835350
-13,67755081;-0,00569208;-0,40641470
-13,66731081;-0,00571332;-0,40467200
-13,65707081;-0,00569879;-0,40233120
-13,64683081;-0,00569475;-0,40043450
-13,63659081;-0,00569477;-0,39881250
-13,62635081;-0,00572055;-0,39741640
-13,61611081;-0,00569341;-0,39545960
-13,60587081;-0,00569558;-0,39320940
-13,59563081;-0,00569475;-0,39094750
-13,58539081;-0,00569825;-0,38894680
-13,57515081;-0,00570578;-0,38710750
-13,56491081;-0,00568643;-0,38523210
-13,55467081;-0,00568268;-0,38268740
-13,54443081;-0,00568859;-0,38062990
-13,53419081;-0,00570256;-0,37901490
-13,52395081;-0,00570174;-0,37687470
-13,51371081;-0,00568778;-0,37440550
-13,50347081;-0,00569262;-0,37153990
-13,49323081;-0,00570016;-0,36942410
-13,48299081;-0,00570954;-0,36663120
-13,47275081;-0,00568723;-0,36417490
-13,46251081;-0,00568967;-0,36185330
-13,45227081;-0,00569181;-0,35954290
-13,44203081;-0,00570389;-0,35687240
-13,43179081;-0,00569692;-0,35419010
-13,42155081;-0,00569073;-0,35148890
-13,41131081;-0,00570981;-0,34868960
-13,40107081;-0,00570497;-0,34608020
-13,39083081;-0,00569396;-0,34341690
-13,38059081;-0,00569450;-0,34124040
-13,37035081;-0,00570256;-0,33813120
-13,36011081;-0,00569180;-0,33493120
-13,34987081;-0,00569798;-0,33189100
-13,33963081;-0,00569934;-0,32875230
-13,32939081;-0,00566788;-0,32584320
-13,31915081;-0,00571276;-0,32309370
-13,30891081;-0,00569905;-0,31985010
-13,29867081;-0,00568079;-0,31638720
-13,28843081;-0,00568481;-0,31311920
-13,27819081;-0,00569932;-0,30971150
-13,26795081;-0,00570067;-0,30671180
-13,25771081;-0,00568964;-0,30388930
-13,24747081;-0,00568187;-0,30034740
-13,23723081;-0,00568347;-0,29678760
-13,22699081;-0,00569959;-0,29354090
-13,21675081;-0,00569286;-0,29013740
-13,20651081;-0,00568106;-0,28696860
-13,19627081;-0,00567945;-0,28376210
-13,18603081;-0,00568051;-0,27978060
-13,17579081;-0,00568238;-0,27631720
-13,16555081;-0,00565150;-0,27308560
-13,15531081;-0,00567354;-0,26997060
-13,14507081;-0,00567675;-0,26686680
-13,13483081;-0,00568239;-0,26285480
-13,12459081;-0,00567433;-0,25878170
-13,11435081;-0,00566977;-0,25461850
-13,10411081;-0,00566706;-0,25141710
-13,09387081;-0,00567568;-0,24741600
-13,08363081;-0,00566735;-0,24372100
-13,07339081;-0,00566736;-0,23988760
-13,06315081;-0,00566816;-0,23598640
-13,05291081;-0,00567192;-0,23280420
-13,04267081;-0,00567030;-0,22873220
-13,03243081;-0,00565069;-0,22501920
-13,02219081;-0,00565257;-0,22102640
-13,01195081;-0,00564961;-0,21723350
-13,00171081;-0,00565391;-0,21323970
-12,99147081;-0,00564613;-0,20930690
-12,98123081;-0,00563698;-0,20575910
-12,97099081;-0,00564102;-0,20116900
-12,96075081;-0,00563404;-0,19779160
-12,95051081;-0,00564557;-0,19438100
-12,94027081;-0,00562918;-0,19022760
-12,93003081;-0,00562273;-0,18585700
-12,91979081;-0,00562894;-0,18205340
-12,90955081;-0,00564101;-0,17831630
-12,89931081;-0,00562354;-0,17406700
-12,88907081;-0,00560984;-0,16955450
-12,87883081;-0,00561012;-0,16487870
-12,86859081;-0,00559534;-0,16116660
-12,85835081;-0,00560045;-0,15705100
-12,84811081;-0,00558433;-0,15280100
-12,83787082;-0,00555907;-0,14823430
-12,82763082;-0,00558163;-0,14430380
-12,81739082;-0,00556714;-0,14026860
-12,80715082;-0,00554833;-0,13563550
-12,79691082;-0,00553357;-0,13155170
-12,78667082;-0,00553302;-0,12755720
-12,77643082;-0,00553463;-0,12369740
-12,76619082;-0,00551501;-0,11906940
-12,75595082;-0,00550052;-0,11412450
-12,74571082;-0,00547660;-0,10939870
-12,73547082;-0,00548117;-0,10514260
-12,72523082;-0,00546264;-0,10084490
-12,71499082;-0,00544839;-0,09631237
-12,70475082;-0,00543710;-0,09201349
-12,69451082;-0,00544463;-0,08811336
-12,68427082;-0,00540969;-0,08377855
-12,67403082;-0,00538712;-0,07880963
-12,66379082;-0,00536215;-0,07476801
-12,65355082;-0,00533395;-0,07045815
-12,64331082;-0,00533447;-0,06614728
-12,63307082;-0,00529013;-0,06150060
-12,62283082;-0,00527401;-0,05705578
-12,61259082;-0,00524044;-0,05293456
-12,60235082;-0,00523131;-0,04853300
-12,59211082;-0,00518509;-0,04361565
-12,58187082;-0,00516037;-0,03906795
-12,57163082;-0,00512197;-0,03482366
-12,56139082;-0,00509159;-0,03029913
-12,55115082;-0,00505076;-0,02542813
-12,54091082;-0,00498925;-0,02081898
-12,53067082;-0,00494330;-0,01650203
-12,52043082;-0,00487668;-0,01217373
-12,51019082;-0,00480897;-0,00737798
-12,49995082;-0,00468996;-0,00273871
-12,48971082;-0,00454193;0,00149164
-12,47947082;-0,00435252;0,00591186
-12,46923082;-0,00374051;0,01018889
-12,45899082;-0,00204288;0,01508949
-12,44875082;0,00124512;0,01875347
-12,43851082;0,00467094;0,02343064
-12,42827082;0,00566444;0,02852777
-12,41803082;0,00526656;0,03340511
-12,40779082;0,00522760;0,03747727
-12,39755082;0,00541969;0,04228752
-12,38731082;0,00545596;0,04671145
-12,37707082;0,00548336;0,05128986
-12,36683082;0,00553172;0,05540517
-12,35659082;0,00558598;0,05986195
-12,34635082;0,00559619;0,06450836
-12,33611082;0,00562333;0,06891692
-12,32587082;0,00566150;0,07321585
-12,31563082;0,00569453;0,07758148
-12,30539082;0,00572677;0,08183066
-12,29515082;0,00574236;0,08659154
-12,28491082;0,00576868;0,09036385
-12,27467082;0,00577836;0,09459032
-12,26443082;0,00580495;0,09892166
-12,25419082;0,00582242;0,10361540
-12,24395082;0,00582966;0,10771760
-12,23371082;0,00585866;0,11174150
-12,22347082;0,00587129;0,11650960
-12,21323082;0,00587855;0,12132720
-12,20299082;0,00588070;0,12539440
-12,19275082;0,00589628;0,12955920
-12,18251082;0,00590892;0,13400400
-12,17227082;0,00590865;0,13835810
-12,16203082;0,00594465;0,14270970
-12,15179082;0,00593202;0,14687780
-12,14155082;0,00595513;0,15142630
-12,13131082;0,00596050;0,15526030
-12,12107082;0,00597096;0,15966860
-12,11083082;0,00596857;0,16305810
-12,10059082;0,00597528;0,16745340
-12,09035082;0,00598011;0,17202590
-12,08011082;0,00599948;0,17667760
-12,06987082;0,00598737;0,18059840
-12,05963082;0,00599006;0,18456800
-12,04939082;0,00599410;0,18840810
-12,03915082;0,00600833;0,19249470
-12,02891082;0,00600027;0,19634850
-12,01867082;0,00599998;0,19992710
-12,00843082;0,00601424;0,20418290
-11,99819082;0,00600726;0,20821270
-11,98795082;0,00601987;0,21226670
-11,97771082;0,00601290;0,21582020
-11,96747082;0,00601665;0,21983220
-11,95723082;0,00602552;0,22366110
-11,94699082;0,00602015;0,22744760
-11,93675082;0,00602417;0,23139780
-11,92651082;0,00601719;0,23468960
-11,91627082;0,00603250;0,23835390
-11,90603082;0,00603197;0,24250350
-11,89579082;0,00601371;0,24673330
-11,88555082;0,00602741;0,25019260
-11,87531082;0,00601423;0,25349270
-11,86507082;0,00604514;0,25737650
-11,85483082;0,00602659;0,26160120
-11,84459082;0,00602014;0,26538100
-11,83435082;0,00602418;0,26869810
-11,82411082;0,00602712;0,27184340
-11,81387082;0,00604836;0,27599570
-11,80363082;0,00602929;0,27952520
-11,79339082;0,00603412;0,28306210
-11,78315082;0,00602445;0,28628190
-11,77291082;0,00605615;0,28959600
-11,76267082;0,00603303;0,29314630
-11,75243082;0,00601828;0,29651450
-11,74219082;0,00603143;0,29964220
-11,73195082;0,00602903;0,30307460
-11,72171082;0,00604405;0,30581670
-11,71147082;0,00602687;0,30880570
-11,70123082;0,00602445;0,31207400
-11,69099082;0,00601530;0,31596390
-11,68075082;0,00603439;0,31936500
-11,67051082;0,00602203;0,32263800
-11,66027082;0,00601640;0,32542980
-11,65003082;0,00602499;0,32860060
-11,63979082;0,00603224;0,33182460
-11,62955082;0,00602795;0,33478560
-11,61931082;0,00601480;0,33756490
-11,60907082;0,00600080;0,34054710
-11,59883082;0,00602312;0,34305270
-11,58859082;0,00601828;0,34582010
-11,57835082;0,00600752;0,34897250
-11,56811082;0,00599624;0,35158800
-11,55787082;0,00601530;0,35429420
-11,54763082;0,00600376;0,35731210
-11,53739082;0,00599114;0,35969050
-11,52715082;0,00599999;0,36191620
-11,51691082;0,00600081;0,36436690
-11,50667082;0,00599623;0,36737330
-11,49643082;0,00599759;0,36976900
-11,48619082;0,00599061;0,37229730
-11,47595082;0,00599650;0,37473020
-11,46571082;0,00599409;0,37710260
-11,45547082;0,00599542;0,37895590
-11,44523082;0,00598362;0,38079520
-11,43499082;0,00597448;0,38318770
-11,42475082;0,00599464;0,38554930
-11,41451082;0,00599328;0,38766410
-11,40427082;0,00596803;0,38994420
-11,39403082;0,00597180;0,39232270
-11,38379082;0,00598844;0,39429780
-11,37355082;0,00598656;0,39603480
-11,36331082;0,00596267;0,39752190
-11,35307082;0,00595515;0,39937480
-11,34283082;0,00596858;0,40172770
-11,33259082;0,00597932;0,40408050
-11,32235082;0,00595782;0,40584250
-11,31211082;0,00596561;0,40737940
-11,30187082;0,00595246;0,40930150
-11,29163082;0,00595354;0,41132560
-11,28139082;0,00597099;0,41323890
-11,27115082;0,00593366;0,41461630
-11,26091082;0,00594145;0,41575600
-11,25067082;0,00595085;0,41702990
-11,24043082;0,00595622;0,41847440
-11,23019082;0,00594895;0,42016290
-11,21995082;0,00593472;0,42161980
-11,20971082;0,00592935;0,42315500
-11,19947082;0,00593258;0,42447840
-11,18923083;0,00594601;0,42577670
-11,17899083;0,00593015;0,42683840
-11,16875083;0,00591941;0,42824170
-11,15851083;0,00592961;0,42940040
-11,14827083;0,00593527;0,43063230
-11,13803083;0,00592155;0,43211950
-11,12779083;0,00591940;0,43299690
-11,11755083;0,00592853;0,43363020
-11,10731083;0,00593849;0,43426340
-11,09707083;0,00591916;0,43482390
-11,08683083;0,00589873;0,43565210
-11,07659083;0,00591054;0,43629790
-11,06635083;0,00592721;0,43676650
-11,05611083;0,00591431;0,43736350
-11,04587083;0,00590408;0,43819850
-11,03563083;0,00590410;0,43946600
-11,02539083;0,00591110;0,44006920
-11,01515083;0,00590623;0,44033120
-11,00491083;0,00591644;0,44098960
-10,99467083;0,00588906;0,44149530
-10,98443083;0,00590867;0,44193880
-10,97419083;0,00589551;0,44272510
-10,96395083;0,00590437;0,44301160
-10,95371083;0,00588716;0,44312730
-10,94347083;0,00588583;0,44327970
-10,93323083;0,00589792;0,44333430
-10,92299083;0,00587777;0,44340090
-10,91275083;0,00587483;0,44366920
-10,90251083;0,00587455;0,44382160
-10,89227083;0,00587319;0,44358380
-10,88203083;0,00589201;0,44352860
-10,87179083;0,00587643;0,44325440
-10,86155083;0,00586299;0,44338790
-10,85131083;0,00587884;0,44265590
-10,84107083;0,00588395;0,44233900
-10,83083083;0,00586757;0,44209590
-10,82059083;0,00586355;0,44144930
-10,81035083;0,00583962;0,44104070
-10,80011083;0,00587374;0,44007770
-10,78987083;0,00586433;0,44012640
-10,77963083;0,00585493;0,43939520
-10,76939083;0,00584474;0,43868250
-10,75915083;0,00587589;0,43836560
-10,74891083;0,00586380;0,43795110
-10,73867083;0,00584500;0,43763440
-10,72843083;0,00585467;0,43718280
-10,71819083;0,00584499;0,43641540
-10,70795083;0,00586137;0,43532410
-10,69771083;0,00585039;0,43408050
-10,68747083;0,00582808;0,43313470
