Tiempo;Canal A
(ms);(V)

-500,25671721;4,22406700
-500,17479721;4,26908200
-500,09287721;4,31409600
-500,01095721;4,31409600
-499,92903721;4,40397400
-499,84711721;4,40397400
-499,76519721;4,40397400
-499,68327721;4,49385100
-499,60135721;4,49385100
-499,51943721;4,49385100
-499,43751721;4,49385100
-499,35559721;4,53871300
-499,27367721;4,58372700
-499,19175721;4,58372700
-499,10983721;4,58372700
-499,02791721;4,58372700
-498,94599721;4,58372700
-498,86407721;4,62874200
-498,78215721;4,58372700
-498,70023721;4,62874200
-498,61831722;4,62874200
-498,53639722;4,58372700
-498,45447722;4,58372700
-498,37255722;4,58372700
-498,29063722;4,58372700
-498,20871722;4,58372700
-498,12679722;4,58372700
-498,04487722;4,58372700
-497,96295722;4,58372700
-497,88103722;4,53871300
-497,79911722;4,53871300
-497,71719722;4,53871300
-497,63527722;4,49385100
-497,55335722;4,49385100
-497,47143722;4,49385100
-497,38951722;4,49385100
-497,30759722;4,49385100
-497,22567722;4,49385100
-497,14375722;4,49385100
-497,06183722;4,44883600
-496,97991722;4,49385100
-496,89799723;4,44883600
-496,81607723;4,44883600
-496,73415723;4,40397400
-496,65223723;4,40397400
-496,57031723;4,40397400
-496,48839723;4,40397400
-496,40647723;4,40397400
-496,32455723;4,40397400
-496,24263723;4,40397400
-496,16071723;4,35895900
-496,07879723;4,31409600
-495,99687723;4,31409600
-495,91495723;4,31409600
-495,83303723;4,31409600
-495,75111723;4,31409600
-495,66919723;4,31409600
-495,58727723;4,31409600
-495,50535723;4,31409600
-495,42343723;4,26908200
-495,34151723;4,31409600
-495,25959724;4,26908200
-495,17767724;4,26908200
-495,09575724;4,26908200
-495,01383724;4,22406700
-494,93191724;4,22406700
-494,84999724;4,22406700
-494,76807724;4,22406700
-494,68615724;4,22406700
-494,60423724;4,22406700
-494,52231724;4,22406700
-494,44039724;4,17920400
-494,35847724;4,22406700
-494,27655724;4,17920400
-494,19463724;4,13419000
-494,11271724;4,13419000
-494,03079724;4,13419000
-493,94887724;4,13419000
-493,86695724;4,13419000
-493,78503724;4,13419000
-493,70311724;4,13419000
-493,62119725;4,13419000
-493,53927725;4,13419000
-493,45735725;4,08932800
-493,37543725;4,08932800
-493,29351725;4,04431300
-493,21159725;4,04431300
-493,12967725;4,04431300
-493,04775725;4,04431300
-492,96583725;4,04431300
-492,88391725;4,04431300
-492,80199725;4,04431300
-492,72007725;4,04431300
-492,63815725;4,04431300
-492,55623725;4,04431300
-492,47431725;4,04431300
-492,39239725;3,99929800
-492,31047725;4,04431300
-492,22855725;3,95443600
-492,14663725;3,95443600
-492,06471725;3,95443600
-491,98279726;3,95443600
-491,90087726;3,95443600
-491,81895726;3,95443600
-491,73703726;3,95443600
-491,65511726;3,90942100
-491,57319726;3,90942100
-491,49127726;3,90942100
-491,40935726;3,90942100
-491,32743726;3,90942100
-491,24551726;3,86455900
-491,16359726;3,86455900
-491,08167726;3,86455900
-490,99975726;3,86455900
-490,91783726;3,90942100
-490,83591726;3,90942100
-490,75399726;3,95443600
-490,67207726;3,95443600
