Tiempo;Canal A
(ms);(V)

-500,25087595;4,13419000
-500,16895595;4,17920400
-500,08703595;4,22406700
-500,00511595;4,26908200
-499,92319595;4,31409600
-499,84127595;4,40397400
-499,75935595;4,40397400
-499,67743595;4,44883600
-499,59551595;4,49385100
-499,51359595;4,49385100
-499,43167595;4,49385100
-499,34975596;4,53871300
-499,26783596;4,58372700
-499,18591596;4,58372700
-499,10399596;4,58372700
-499,02207596;4,58372700
-498,94015596;4,58372700
-498,85823596;4,62874200
-498,77631596;4,62874200
-498,69439596;4,62874200
-498,61247596;4,62874200
-498,53055596;4,62874200
-498,44863596;4,62874200
-498,36671596;4,62874200
-498,28479596;4,62874200
-498,20287596;4,62874200
-498,12095596;4,58372700
-498,03903596;4,58372700
-497,95711596;4,58372700
-497,87519596;4,58372700
-497,79327596;4,58372700
-497,71135597;4,58372700
-497,62943597;4,58372700
-497,54751597;4,53871300
-497,46559597;4,53871300
-497,38367597;4,49385100
-497,30175597;4,49385100
-497,21983597;4,49385100
-497,13791597;4,49385100
-497,05599597;4,49385100
-496,97407597;4,49385100
-496,89215597;4,49385100
-496,81023597;4,44883600
-496,72831597;4,44883600
-496,64639597;4,44883600
-496,56447597;4,44883600
-496,48255597;4,40397400
-496,40063597;4,40397400
-496,31871597;4,40397400
-496,23679597;4,40397400
-496,15487597;4,40397400
-496,07295598;4,40397400
-495,99103598;4,40397400
-495,90911598;4,40397400
-495,82719598;4,35895900
-495,74527598;4,31409600
-495,66335598;4,35895900
-495,58143598;4,31409600
-495,49951598;4,31409600
-495,41759598;4,31409600
-495,33567598;4,31409600
-495,25375598;4,31409600
-495,17183598;4,31409600
-495,08991598;4,26908200
-495,00799598;4,26908200
-494,92607598;4,26908200
-494,84415598;4,26908200
-494,76223598;4,26908200
-494,68031598;4,22406700
-494,59839598;4,22406700
-494,51647598;4,22406700
-494,43455599;4,22406700
-494,35263599;4,22406700
-494,27071599;4,22406700
-494,18879599;4,22406700
-494,10687599;4,17920400
-494,02495599;4,17920400
-493,94303599;4,17920400
-493,86111599;4,17920400
-493,77919599;4,13419000
-493,69727599;4,13419000
-493,61535599;4,13419000
-493,53343599;4,13419000
-493,45151599;4,13419000
-493,36959599;4,13419000
-493,28767599;4,13419000
-493,20575599;4,13419000
-493,12383599;4,08932800
-493,04191599;4,08932800
-492,95999599;4,08932800
-492,87807599;4,08932800
-492,79615600;4,04431300
-492,71423600;4,04431300
-492,63231600;4,04431300
-492,55039600;4,04431300
-492,46847600;4,04431300
-492,38655600;4,04431300
-492,30463600;4,04431300
-492,22271600;3,99929800
-492,14079600;3,95443600
-492,05887600;3,99929800
-491,97695600;3,95443600
-491,89503600;3,99929800
-491,81311600;3,95443600
-491,73119600;3,95443600
-491,64927600;3,95443600
-491,56735600;3,95443600
-491,48543600;3,95443600
-491,40351600;3,95443600
-491,32159600;3,95443600
-491,23967600;3,90942100
-491,15775601;3,90942100
-491,07583601;3,90942100
-490,99391601;3,90942100
-490,91199601;3,86455900
-490,83007601;3,86455900
-490,74815601;3,90942100
-490,66623601;3,86455900
