Tiempo;Canal A
(ms);(V)

-500,24151802;4,22406700
-500,15959802;4,31409600
-500,07767802;4,31409600
-499,99575802;4,31409600
-499,91383802;4,40397400
-499,83191802;4,40397400
-499,74999802;4,44883600
-499,66807802;4,49385100
-499,58615802;4,49385100
-499,50423803;4,49385100
-499,42231803;4,49385100
-499,34039803;4,53871300
-499,25847803;4,58372700
-499,17655803;4,58372700
-499,09463803;4,58372700
-499,01271803;4,58372700
-498,93079803;4,58372700
-498,84887803;4,58372700
-498,76695803;4,62874200
-498,68503803;4,62874200
-498,60311803;4,58372700
-498,52119803;4,62874200
-498,43927803;4,58372700
-498,35735803;4,58372700
-498,27543803;4,58372700
-498,19351803;4,58372700
-498,11159803;4,58372700
-498,02967803;4,58372700
-497,94775803;4,58372700
-497,86583804;4,53871300
-497,78391804;4,53871300
-497,70199804;4,49385100
-497,62007804;4,49385100
-497,53815804;4,49385100
-497,45623804;4,49385100
-497,37431804;4,49385100
-497,29239804;4,49385100
-497,21047804;4,49385100
-497,12855804;4,49385100
-497,04663804;4,49385100
-496,96471804;4,44883600
-496,88279804;4,44883600
-496,80087804;4,44883600
-496,71895804;4,40397400
-496,63703804;4,40397400
-496,55511804;4,40397400
-496,47319804;4,40397400
-496,39127804;4,40397400
-496,30935804;4,40397400
-496,22743805;4,40397400
-496,14551805;4,31409600
-496,06359805;4,31409600
-495,98167805;4,31409600
-495,89975805;4,31409600
-495,81783805;4,31409600
-495,73591805;4,31409600
-495,65399805;4,31409600
-495,57207805;4,31409600
-495,49015805;4,31409600
-495,40823805;4,26908200
-495,32631805;4,26908200
-495,24439805;4,26908200
-495,16247805;4,26908200
-495,08055805;4,26908200
-494,99863805;4,26908200
-494,91671805;4,22406700
-494,83479805;4,22406700
-494,75287805;4,22406700
-494,67095805;4,22406700
-494,58903805;4,22406700
-494,50711806;4,22406700
-494,42519806;4,22406700
-494,34327806;4,17920400
-494,26135806;4,17920400
-494,17943806;4,17920400
-494,09751806;4,17920400
-494,01559806;4,13419000
-493,93367806;4,13419000
-493,85175806;4,13419000
-493,76983806;4,13419000
-493,68791806;4,13419000
-493,60599806;4,13419000
-493,52407806;4,08932800
-493,44215806;4,08932800
-493,36023806;4,08932800
-493,27831806;4,08932800
-493,19639806;4,08932800
-493,11447806;4,04431300
-493,03255806;4,04431300
-492,95063806;4,04431300
-492,86871807;4,04431300
-492,78679807;4,04431300
-492,70487807;4,04431300
-492,62295807;4,04431300
-492,54103807;3,99929800
-492,45911807;3,99929800
-492,37719807;3,99929800
-492,29527807;3,95443600
-492,21335807;3,95443600
-492,13143807;3,95443600
-492,04951807;3,95443600
-491,96759807;3,95443600
-491,88567807;3,95443600
-491,80375807;3,95443600
-491,72183807;3,95443600
-491,63991807;3,95443600
-491,55799807;3,95443600
-491,47607807;3,90942100
-491,39415807;3,90942100
-491,31223807;3,86455900
-491,23031808;3,86455900
-491,14839808;3,86455900
-491,06647808;3,86455900
-490,98455808;3,86455900
-490,90263808;3,90942100
-490,82071808;3,95443600
-490,73879808;3,95443600
-490,65687808;3,95443600
