Tiempo;Canal A
(ms);(V)

-500,24819374;4,13419000
-500,16627374;4,22406700
-500,08435374;4,22406700
-500,00243374;4,31409600
-499,92051374;4,31409600
-499,83859374;4,35895900
-499,75667374;4,40397400
-499,67475374;4,40397400
-499,59283374;4,44883600
-499,51091375;4,49385100
-499,42899375;4,49385100
-499,34707375;4,49385100
-499,26515375;4,49385100
-499,18323375;4,53871300
-499,10131375;4,58372700
-499,01939375;4,58372700
-498,93747375;4,58372700
-498,85555375;4,58372700
-498,77363375;4,62874200
-498,69171375;4,62874200
-498,60979375;4,62874200
-498,52787375;4,62874200
-498,44595375;4,58372700
-498,36403375;4,58372700
-498,28211375;4,62874200
-498,20019375;4,62874200
-498,11827375;4,58372700
-498,03635375;4,58372700
-497,95443375;4,58372700
-497,87251376;4,58372700
-497,79059376;4,58372700
-497,70867376;4,53871300
-497,62675376;4,53871300
-497,54483376;4,53871300
-497,46291376;4,49385100
-497,38099376;4,49385100
-497,29907376;4,49385100
-497,21715376;4,49385100
-497,13523376;4,49385100
-497,05331376;4,49385100
-496,97139376;4,49385100
-496,88947376;4,44883600
-496,80755376;4,44883600
-496,72563376;4,44883600
-496,64371376;4,44883600
-496,56179376;4,40397400
-496,47987376;4,40397400
-496,39795376;4,40397400
-496,31603376;4,40397400
-496,23411377;4,40397400
-496,15219377;4,40397400
-496,07027377;4,35895900
-495,98835377;4,35895900
-495,90643377;4,35895900
-495,82451377;4,31409600
-495,74259377;4,31409600
-495,66067377;4,31409600
-495,57875377;4,31409600
-495,49683377;4,31409600
-495,41491377;4,31409600
-495,33299377;4,31409600
-495,25107377;4,31409600
-495,16915377;4,31409600
-495,08723377;4,26908200
-495,00531377;4,26908200
-494,92339377;4,22406700
-494,84147377;4,26908200
-494,75955377;4,22406700
-494,67763377;4,22406700
-494,59571378;4,22406700
-494,51379378;4,22406700
-494,43187378;4,22406700
-494,34995378;4,17920400
-494,26803378;4,22406700
-494,18611378;4,17920400
-494,10419378;4,17920400
-494,02227378;4,17920400
-493,94035378;4,13419000
-493,85843378;4,13419000
-493,77651378;4,13419000
-493,69459378;4,13419000
-493,61267378;4,13419000
-493,53075378;4,13419000
-493,44883378;4,13419000
-493,36691378;4,13419000
-493,28499378;4,08932800
-493,20307378;4,08932800
-493,12115378;4,08932800
-493,03923378;4,04431300
-492,95731379;4,04431300
-492,87539379;4,04431300
-492,79347379;4,04431300
-492,71155379;4,04431300
-492,62963379;4,04431300
-492,54771379;4,04431300
-492,46579379;4,04431300
-492,38387379;3,99929800
-492,30195379;3,99929800
-492,22003379;3,95443600
-492,13811379;3,95443600
-492,05619379;3,95443600
-491,97427379;3,95443600
-491,89235379;3,95443600
-491,81043379;3,95443600
-491,72851379;3,95443600
-491,64659379;3,95443600
-491,56467379;3,95443600
-491,48275379;3,95443600
-491,40083379;3,90942100
-491,31891380;3,90942100
-491,23699380;3,90942100
-491,15507380;3,90942100
-491,07315380;3,86455900
-490,99123380;3,90942100
-490,90931380;3,86455900
-490,82739380;3,86455900
-490,74547380;3,90942100
-490,66355380;3,95443600
