Tiempo;Canal A
(ms);(V)

-500,23102760;4,17920400
-500,14910760;4,22406700
-500,06718760;4,22406700
-499,98526760;4,31409600
-499,90334761;4,31409600
-499,82142761;4,40397400
-499,73950761;4,40397400
-499,65758761;4,49385100
-499,57566761;4,49385100
-499,49374761;4,49385100
-499,41182761;4,53871300
-499,32990761;4,53871300
-499,24798761;4,58372700
-499,16606761;4,58372700
-499,08414761;4,58372700
-499,00222761;4,58372700
-498,92030761;4,62874200
-498,83838761;4,62874200
-498,75646761;4,58372700
-498,67454761;4,62874200
-498,59262761;4,58372700
-498,51070761;4,62874200
-498,42878761;4,62874200
-498,34686761;4,58372700
-498,26494762;4,62874200
-498,18302762;4,58372700
-498,10110762;4,58372700
-498,01918762;4,58372700
-497,93726762;4,58372700
-497,85534762;4,58372700
-497,77342762;4,58372700
-497,69150762;4,53871300
-497,60958762;4,53871300
-497,52766762;4,53871300
-497,44574762;4,49385100
-497,36382762;4,49385100
-497,28190762;4,49385100
-497,19998762;4,49385100
-497,11806762;4,49385100
-497,03614762;4,49385100
-496,95422762;4,49385100
-496,87230762;4,49385100
-496,79038762;4,49385100
-496,70846762;4,44883600
-496,62654763;4,44883600
-496,54462763;4,40397400
-496,46270763;4,40397400
-496,38078763;4,40397400
-496,29886763;4,40397400
-496,21694763;4,40397400
-496,13502763;4,40397400
-496,05310763;4,40397400
-495,97118763;4,40397400
-495,88926763;4,40397400
-495,80734763;4,35895900
-495,72542763;4,31409600
-495,64350763;4,31409600
-495,56158763;4,31409600
-495,47966763;4,31409600
-495,39774763;4,31409600
-495,31582763;4,31409600
-495,23390763;4,31409600
-495,15198763;4,31409600
-495,07006763;4,26908200
-494,98814764;4,26908200
-494,90622764;4,26908200
-494,82430764;4,26908200
-494,74238764;4,26908200
-494,66046764;4,26908200
-494,57854764;4,22406700
-494,49662764;4,22406700
-494,41470764;4,22406700
-494,33278764;4,22406700
-494,25086764;4,22406700
-494,16894764;4,22406700
-494,08702764;4,17920400
-494,00510764;4,17920400
-493,92318764;4,17920400
-493,84126764;4,13419000
-493,75934764;4,13419000
-493,67742764;4,13419000
-493,59550764;4,13419000
-493,51358764;4,13419000
-493,43166764;4,13419000
-493,34974764;4,13419000
-493,26782765;4,13419000
-493,18590765;4,08932800
-493,10398765;4,13419000
-493,02206765;4,04431300
-492,94014765;4,08932800
-492,85822765;4,08932800
-492,77630765;4,04431300
-492,69438765;4,04431300
-492,61246765;4,04431300
-492,53054765;4,04431300
-492,44862765;4,04431300
-492,36670765;4,04431300
-492,28478765;4,04431300
-492,20286765;3,99929800
-492,12094765;3,99929800
-492,03902765;3,99929800
-491,95710765;3,95443600
-491,87518765;3,95443600
-491,79326765;3,95443600
-491,71134765;3,95443600
-491,62942766;3,95443600
-491,54750766;3,95443600
-491,46558766;3,95443600
-491,38366766;3,90942100
-491,30174766;3,90942100
-491,21982766;3,90942100
-491,13790766;3,90942100
-491,05598766;3,90942100
-490,97406766;3,86455900
-490,89214766;3,86455900
-490,81022766;3,86455900
-490,72830766;3,90942100
-490,64638766;3,90942100
