Tiempo;Canal A
(ms);(V)

-500,20998716;4,17920400
-500,12806716;4,22406700
-500,04614716;4,26908200
-499,96422717;4,31409600
-499,88230717;4,31409600
-499,80038717;4,40397400
-499,71846717;4,40397400
-499,63654717;4,44883600
-499,55462717;4,44883600
-499,47270717;4,49385100
-499,39078717;4,49385100
-499,30886717;4,49385100
-499,22694717;4,53871300
-499,14502717;4,53871300
-499,06310717;4,58372700
-498,98118717;4,58372700
-498,89926717;4,58372700
-498,81734717;4,58372700
-498,73542717;4,58372700
-498,65350717;4,58372700
-498,57158717;4,62874200
-498,48966717;4,62874200
-498,40774717;4,62874200
-498,32582717;4,62874200
-498,24390718;4,58372700
-498,16198718;4,58372700
-498,08006718;4,58372700
-497,99814718;4,58372700
-497,91622718;4,58372700
-497,83430718;4,53871300
-497,75238718;4,53871300
-497,67046718;4,53871300
-497,58854718;4,53871300
-497,50662718;4,49385100
-497,42470718;4,49385100
-497,34278718;4,49385100
-497,26086718;4,49385100
-497,17894718;4,49385100
-497,09702718;4,49385100
-497,01510718;4,44883600
-496,93318718;4,44883600
-496,85126718;4,44883600
-496,76934718;4,44883600
-496,68742718;4,40397400
-496,60550719;4,40397400
-496,52358719;4,40397400
-496,44166719;4,40397400
-496,35974719;4,40397400
-496,27782719;4,40397400
-496,19590719;4,40397400
-496,11398719;4,40397400
-496,03206719;4,35895900
-495,95014719;4,35895900
-495,86822719;4,31409600
-495,78630719;4,31409600
-495,70438719;4,31409600
-495,62246719;4,31409600
-495,54054719;4,31409600
-495,45862719;4,31409600
-495,37670719;4,31409600
-495,29478719;4,31409600
-495,21286719;4,31409600
-495,13094719;4,26908200
-495,04902719;4,26908200
-494,96710720;4,26908200
-494,88518720;4,22406700
-494,80326720;4,22406700
-494,72134720;4,22406700
-494,63942720;4,22406700
-494,55750720;4,22406700
-494,47558720;4,22406700
-494,39366720;4,22406700
-494,31174720;4,17920400
-494,22982720;4,22406700
-494,14790720;4,17920400
-494,06598720;4,17920400
-493,98406720;4,13419000
-493,90214720;4,13419000
-493,82022720;4,13419000
-493,73830720;4,13419000
-493,65638720;4,13419000
-493,57446720;4,13419000
-493,49254720;4,13419000
-493,41062720;4,13419000
-493,32870721;4,08932800
-493,24678721;4,08932800
-493,16486721;4,08932800
-493,08294721;4,08932800
-493,00102721;4,08932800
-492,91910721;4,04431300
-492,83718721;4,04431300
-492,75526721;4,04431300
-492,67334721;4,04431300
-492,59142721;4,04431300
-492,50950721;4,04431300
-492,42758721;3,99929800
-492,34566721;4,04431300
-492,26374721;3,99929800
-492,18182721;3,99929800
-492,09990721;3,95443600
-492,01798721;3,95443600
-491,93606721;3,95443600
-491,85414721;3,95443600
-491,77222721;3,95443600
-491,69030722;3,95443600
-491,60838722;3,95443600
-491,52646722;3,90942100
-491,44454722;3,95443600
-491,36262722;3,90942100
-491,28070722;3,90942100
-491,19878722;3,90942100
-491,11686722;3,86455900
-491,03494722;3,90942100
-490,95302722;3,86455900
-490,87110722;3,86455900
-490,78918722;3,86455900
-490,70726722;3,90942100
-490,62534722;3,95443600
