Tiempo;Canal A
(ms);(V)

-500,23257732;4,13419000
-500,15065732;4,17920400
-500,06873732;4,22406700
-499,98681733;4,26908200
-499,90489733;4,31409600
-499,82297733;4,31409600
-499,74105733;4,40397400
-499,65913733;4,40397400
-499,57721733;4,44883600
-499,49529733;4,44883600
-499,41337733;4,49385100
-499,33145733;4,49385100
-499,24953733;4,49385100
-499,16761733;4,49385100
-499,08569733;4,53871300
-499,00377733;4,53871300
-498,92185733;4,58372700
-498,83993733;4,58372700
-498,75801733;4,58372700
-498,67609733;4,58372700
-498,59417733;4,62874200
-498,51225733;4,58372700
-498,43033733;4,58372700
-498,34841734;4,58372700
-498,26649734;4,58372700
-498,18457734;4,58372700
-498,10265734;4,58372700
-498,02073734;4,58372700
-497,93881734;4,58372700
-497,85689734;4,58372700
-497,77497734;4,53871300
-497,69305734;4,49385100
-497,61113734;4,49385100
-497,52921734;4,49385100
-497,44729734;4,49385100
-497,36537734;4,49385100
-497,28345734;4,49385100
-497,20153734;4,49385100
-497,11961734;4,44883600
-497,03769734;4,44883600
-496,95577734;4,44883600
-496,87385734;4,44883600
-496,79193734;4,44883600
-496,71001735;4,40397400
-496,62809735;4,40397400
-496,54617735;4,40397400
-496,46425735;4,40397400
-496,38233735;4,40397400
-496,30041735;4,40397400
-496,21849735;4,40397400
-496,13657735;4,35895900
-496,05465735;4,35895900
-495,97273735;4,31409600
-495,89081735;4,31409600
-495,80889735;4,31409600
-495,72697735;4,31409600
-495,64505735;4,31409600
-495,56313735;4,31409600
-495,48121735;4,31409600
-495,39929735;4,31409600
-495,31737735;4,31409600
-495,23545735;4,26908200
-495,15353735;4,26908200
-495,07161736;4,26908200
-494,98969736;4,26908200
-494,90777736;4,22406700
-494,82585736;4,22406700
-494,74393736;4,22406700
-494,66201736;4,22406700
-494,58009736;4,22406700
-494,49817736;4,22406700
-494,41625736;4,17920400
-494,33433736;4,17920400
-494,25241736;4,13419000
-494,17049736;4,17920400
-494,08857736;4,13419000
-494,00665736;4,13419000
-493,92473736;4,13419000
-493,84281736;4,13419000
-493,76089736;4,13419000
-493,67897736;4,13419000
-493,59705736;4,13419000
-493,51513736;4,13419000
-493,43321737;4,08932800
-493,35129737;4,08932800
-493,26937737;4,08932800
-493,18745737;4,04431300
-493,10553737;4,04431300
-493,02361737;4,04431300
-492,94169737;4,08932800
-492,85977737;4,04431300
-492,77785737;4,04431300
-492,69593737;4,04431300
-492,61401737;3,99929800
-492,53209737;3,99929800
-492,45017737;3,99929800
-492,36825737;3,95443600
-492,28633737;3,95443600
-492,20441737;3,95443600
-492,12249737;3,95443600
-492,04057737;3,95443600
-491,95865737;3,95443600
-491,87673737;3,95443600
-491,79481738;3,95443600
-491,71289738;3,95443600
-491,63097738;3,95443600
-491,54905738;3,95443600
-491,46713738;3,90942100
-491,38521738;3,90942100
-491,30329738;3,86455900
-491,22137738;3,86455900
-491,13945738;3,86455900
-491,05753738;3,86455900
-490,97561738;3,86455900
-490,89369738;3,86455900
-490,81177738;3,86455900
-490,72985738;3,86455900
-490,64793738;3,90942100
