Tiempo;Canal A
(ms);(V)

-500,24116039;4,13419000
-500,15924039;4,13419000
-500,07732039;4,22406700
-499,99540039;4,31409600
-499,91348039;4,31409600
-499,83156040;4,40397400
-499,74964040;4,40397400
-499,66772040;4,44883600
-499,58580040;4,49385100
-499,50388040;4,49385100
-499,42196040;4,49385100
-499,34004040;4,53871300
-499,25812040;4,53871300
-499,17620040;4,58372700
-499,09428040;4,58372700
-499,01236040;4,58372700
-498,93044040;4,62874200
-498,84852040;4,62874200
-498,76660040;4,62874200
-498,68468040;4,67360400
-498,60276040;4,62874200
-498,52084040;4,62874200
-498,43892040;4,62874200
-498,35700040;4,62874200
-498,27508040;4,58372700
-498,19316041;4,58372700
-498,11124041;4,62874200
-498,02932041;4,58372700
-497,94740041;4,58372700
-497,86548041;4,58372700
-497,78356041;4,58372700
-497,70164041;4,58372700
-497,61972041;4,53871300
-497,53780041;4,53871300
-497,45588041;4,53871300
-497,37396041;4,49385100
-497,29204041;4,49385100
-497,21012041;4,49385100
-497,12820041;4,49385100
-497,04628041;4,49385100
-496,96436041;4,49385100
-496,88244041;4,49385100
-496,80052041;4,44883600
-496,71860041;4,49385100
-496,63668041;4,44883600
-496,55476042;4,40397400
-496,47284042;4,40397400
-496,39092042;4,40397400
-496,30900042;4,40397400
-496,22708042;4,40397400
-496,14516042;4,40397400
-496,06324042;4,40397400
-495,98132042;4,40397400
-495,89940042;4,35895900
-495,81748042;4,35895900
-495,73556042;4,35895900
-495,65364042;4,31409600
-495,57172042;4,31409600
-495,48980042;4,31409600
-495,40788042;4,31409600
-495,32596042;4,31409600
-495,24404042;4,31409600
-495,16212042;4,31409600
-495,08020042;4,31409600
-494,99828042;4,26908200
-494,91636043;4,26908200
-494,83444043;4,26908200
-494,75252043;4,22406700
-494,67060043;4,22406700
-494,58868043;4,22406700
-494,50676043;4,22406700
-494,42484043;4,22406700
-494,34292043;4,22406700
-494,26100043;4,22406700
-494,17908043;4,22406700
-494,09716043;4,22406700
-494,01524043;4,17920400
-493,93332043;4,13419000
-493,85140043;4,17920400
-493,76948043;4,17920400
-493,68756043;4,13419000
-493,60564043;4,13419000
-493,52372043;4,13419000
-493,44180043;4,13419000
-493,35988043;4,13419000
-493,27796044;4,13419000
-493,19604044;4,13419000
-493,11412044;4,08932800
-493,03220044;4,08932800
-492,95028044;4,04431300
-492,86836044;4,08932800
-492,78644044;4,04431300
-492,70452044;4,04431300
-492,62260044;4,04431300
-492,54068044;4,04431300
-492,45876044;4,04431300
-492,37684044;4,04431300
-492,29492044;4,04431300
-492,21300044;4,04431300
-492,13108044;3,95443600
-492,04916044;3,95443600
-491,96724044;3,95443600
-491,88532044;3,95443600
-491,80340044;3,95443600
-491,72148044;3,95443600
-491,63956045;3,95443600
-491,55764045;3,95443600
-491,47572045;3,95443600
-491,39380045;3,95443600
-491,31188045;3,90942100
-491,22996045;3,90942100
-491,14804045;3,90942100
-491,06612045;3,90942100
-490,98420045;3,90942100
-490,90228045;3,86455900
-490,82036045;3,86455900
-490,73844045;3,86455900
-490,65652045;3,90942100
