Tiempo;Canal A
(ms);(V)

-500,23162365;4,13419000
-500,14970365;4,22406700
-500,06778365;4,22406700
-499,98586365;4,26908200
-499,90394365;4,31409600
-499,82202365;4,40397400
-499,74010365;4,40397400
-499,65818365;4,44883600
-499,57626365;4,44883600
-499,49434365;4,49385100
-499,41242365;4,49385100
-499,33050366;4,53871300
-499,24858366;4,53871300
-499,16666366;4,58372700
-499,08474366;4,58372700
-499,00282366;4,58372700
-498,92090366;4,58372700
-498,83898366;4,62874200
-498,75706366;4,58372700
-498,67514366;4,62874200
-498,59322366;4,62874200
-498,51130366;4,58372700
-498,42938366;4,62874200
-498,34746366;4,58372700
-498,26554366;4,58372700
-498,18362366;4,58372700
-498,10170366;4,58372700
-498,01978366;4,58372700
-497,93786366;4,58372700
-497,85594366;4,58372700
-497,77402366;4,53871300
-497,69210367;4,53871300
-497,61018367;4,49385100
-497,52826367;4,49385100
-497,44634367;4,49385100
-497,36442367;4,49385100
-497,28250367;4,49385100
-497,20058367;4,49385100
-497,11866367;4,49385100
-497,03674367;4,49385100
-496,95482367;4,44883600
-496,87290367;4,44883600
-496,79098367;4,44883600
-496,70906367;4,40397400
-496,62714367;4,40397400
-496,54522367;4,40397400
-496,46330367;4,40397400
-496,38138367;4,40397400
-496,29946367;4,40397400
-496,21754367;4,40397400
-496,13562367;4,40397400
-496,05370367;4,40397400
-495,97178368;4,35895900
-495,88986368;4,31409600
-495,80794368;4,31409600
-495,72602368;4,31409600
-495,64410368;4,31409600
-495,56218368;4,31409600
-495,48026368;4,31409600
-495,39834368;4,31409600
-495,31642368;4,31409600
-495,23450368;4,31409600
-495,15258368;4,26908200
-495,07066368;4,26908200
-494,98874368;4,22406700
-494,90682368;4,22406700
-494,82490368;4,22406700
-494,74298368;4,22406700
-494,66106368;4,22406700
-494,57914368;4,22406700
-494,49722368;4,22406700
-494,41530368;4,22406700
-494,33338369;4,17920400
-494,25146369;4,17920400
-494,16954369;4,17920400
-494,08762369;4,17920400
-494,00570369;4,13419000
-493,92378369;4,13419000
-493,84186369;4,13419000
-493,75994369;4,13419000
-493,67802369;4,13419000
-493,59610369;4,13419000
-493,51418369;4,13419000
-493,43226369;4,13419000
-493,35034369;4,13419000
-493,26842369;4,08932800
-493,18650369;4,08932800
-493,10458369;4,08932800
-493,02266369;4,04431300
-492,94074369;4,04431300
-492,85882369;4,04431300
-492,77690369;4,04431300
-492,69498370;4,04431300
-492,61306370;4,04431300
-492,53114370;4,04431300
-492,44922370;4,04431300
-492,36730370;3,99929800
-492,28538370;3,95443600
-492,20346370;3,99929800
-492,12154370;3,95443600
-492,03962370;3,95443600
-491,95770370;3,95443600
-491,87578370;3,95443600
-491,79386370;3,95443600
-491,71194370;3,95443600
-491,63002370;3,95443600
-491,54810370;3,95443600
-491,46618370;3,90942100
-491,38426370;3,90942100
-491,30234370;3,90942100
-491,22042370;3,86455900
-491,13850370;3,86455900
-491,05658371;3,86455900
-490,97466371;3,86455900
-490,89274371;3,86455900
-490,81082371;3,86455900
-490,72890371;3,86455900
-490,64698371;3,90942100
