Tiempo;Canal A
(ms);(V)

-500,20819902;4,13419000
-500,12627902;4,17920400
-500,04435903;4,22406700
-499,96243903;4,31409600
-499,88051903;4,31409600
-499,79859903;4,35895900
-499,71667903;4,40397400
-499,63475903;4,44883600
-499,55283903;4,49385100
-499,47091903;4,49385100
-499,38899903;4,49385100
-499,30707903;4,49385100
-499,22515903;4,53871300
-499,14323903;4,58372700
-499,06131903;4,58372700
-498,97939903;4,58372700
-498,89747903;4,58372700
-498,81555903;4,58372700
-498,73363903;4,62874200
-498,65171903;4,62874200
-498,56979903;4,62874200
-498,48787903;4,58372700
-498,40595904;4,62874200
-498,32403904;4,58372700
-498,24211904;4,58372700
-498,16019904;4,58372700
-498,07827904;4,58372700
-497,99635904;4,58372700
-497,91443904;4,58372700
-497,83251904;4,53871300
-497,75059904;4,53871300
-497,66867904;4,53871300
-497,58675904;4,53871300
-497,50483904;4,49385100
-497,42291904;4,49385100
-497,34099904;4,49385100
-497,25907904;4,49385100
-497,17715904;4,49385100
-497,09523904;4,49385100
-497,01331904;4,49385100
-496,93139904;4,49385100
-496,84947904;4,44883600
-496,76755905;4,44883600
-496,68563905;4,44883600
-496,60371905;4,40397400
-496,52179905;4,40397400
-496,43987905;4,40397400
-496,35795905;4,40397400
-496,27603905;4,40397400
-496,19411905;4,40397400
-496,11219905;4,40397400
-496,03027905;4,35895900
-495,94835905;4,35895900
-495,86643905;4,40397400
-495,78451905;4,31409600
-495,70259905;4,31409600
-495,62067905;4,31409600
-495,53875905;4,31409600
-495,45683905;4,31409600
-495,37491905;4,31409600
-495,29299905;4,31409600
-495,21107905;4,26908200
-495,12915906;4,26908200
-495,04723906;4,26908200
-494,96531906;4,22406700
-494,88339906;4,26908200
-494,80147906;4,26908200
-494,71955906;4,22406700
-494,63763906;4,22406700
-494,55571906;4,22406700
-494,47379906;4,22406700
-494,39187906;4,22406700
-494,30995906;4,22406700
-494,22803906;4,17920400
-494,14611906;4,17920400
-494,06419906;4,17920400
-493,98227906;4,13419000
-493,90035906;4,13419000
-493,81843906;4,13419000
-493,73651906;4,13419000
-493,65459906;4,13419000
-493,57267906;4,13419000
-493,49075907;4,13419000
-493,40883907;4,13419000
-493,32691907;4,13419000
-493,24499907;4,08932800
-493,16307907;4,08932800
-493,08115907;4,08932800
-492,99923907;4,04431300
-492,91731907;4,04431300
-492,83539907;4,04431300
-492,75347907;4,04431300
-492,67155907;4,04431300
-492,58963907;4,04431300
-492,50771907;3,99929800
-492,42579907;3,99929800
-492,34387907;3,99929800
-492,26195907;3,99929800
-492,18003907;3,95443600
-492,09811907;3,95443600
-492,01619907;3,95443600
-491,93427907;3,95443600
-491,85235907;3,95443600
-491,77043908;3,95443600
-491,68851908;3,95443600
-491,60659908;3,95443600
-491,52467908;3,95443600
-491,44275908;3,95443600
-491,36083908;3,90942100
-491,27891908;3,90942100
-491,19699908;3,90942100
-491,11507908;3,90942100
-491,03315908;3,86455900
-490,95123908;3,86455900
-490,86931908;3,86455900
-490,78739908;3,86455900
-490,70547908;3,90942100
-490,62355908;3,95443600
