Tiempo;Canal A
(ms);(V)

-500,25284290;4,22406700
-500,17092290;4,26908200
-500,08900290;4,31409600
-500,00708290;4,35895900
-499,92516291;4,40397400
-499,84324291;4,40397400
-499,76132291;4,44883600
-499,67940291;4,49385100
-499,59748291;4,49385100
-499,51556291;4,49385100
-499,43364291;4,49385100
-499,35172291;4,53871300
-499,26980291;4,58372700
-499,18788291;4,58372700
-499,10596291;4,58372700
-499,02404291;4,58372700
-498,94212291;4,58372700
-498,86020291;4,58372700
-498,77828291;4,58372700
-498,69636291;4,58372700
-498,61444291;4,58372700
-498,53252291;4,58372700
-498,45060291;4,58372700
-498,36868291;4,58372700
-498,28676292;4,58372700
-498,20484292;4,58372700
-498,12292292;4,53871300
-498,04100292;4,53871300
-497,95908292;4,53871300
-497,87716292;4,53871300
-497,79524292;4,49385100
-497,71332292;4,49385100
-497,63140292;4,49385100
-497,54948292;4,49385100
-497,46756292;4,49385100
-497,38564292;4,49385100
-497,30372292;4,49385100
-497,22180292;4,44883600
-497,13988292;4,44883600
-497,05796292;4,44883600
-496,97604292;4,44883600
-496,89412292;4,40397400
-496,81220292;4,40397400
-496,73028292;4,40397400
-496,64836293;4,40397400
-496,56644293;4,40397400
-496,48452293;4,40397400
-496,40260293;4,40397400
-496,32068293;4,40397400
-496,23876293;4,35895900
-496,15684293;4,31409600
-496,07492293;4,31409600
-495,99300293;4,31409600
-495,91108293;4,31409600
-495,82916293;4,31409600
-495,74724293;4,31409600
-495,66532293;4,31409600
-495,58340293;4,31409600
-495,50148293;4,26908200
-495,41956293;4,31409600
-495,33764293;4,26908200
-495,25572293;4,22406700
-495,17380293;4,22406700
-495,09188293;4,22406700
-495,00996294;4,22406700
-494,92804294;4,22406700
-494,84612294;4,22406700
-494,76420294;4,22406700
-494,68228294;4,22406700
-494,60036294;4,17920400
-494,51844294;4,17920400
-494,43652294;4,17920400
-494,35460294;4,13419000
-494,27268294;4,17920400
-494,19076294;4,13419000
-494,10884294;4,13419000
-494,02692294;4,13419000
-493,94500294;4,13419000
-493,86308294;4,13419000
-493,78116294;4,13419000
-493,69924294;4,13419000
-493,61732294;4,13419000
-493,53540294;4,08932800
-493,45348294;4,08932800
-493,37156294;4,08932800
-493,28964295;4,08932800
-493,20772295;4,08932800
-493,12580295;4,04431300
-493,04388295;4,04431300
-492,96196295;4,04431300
-492,88004295;4,04431300
-492,79812295;4,04431300
-492,71620295;3,99929800
-492,63428295;3,99929800
-492,55236295;3,95443600
-492,47044295;3,99929800
-492,38852295;3,95443600
-492,30660295;3,95443600
-492,22468295;3,95443600
-492,14276295;3,95443600
-492,06084295;3,95443600
-491,97892295;3,95443600
-491,89700295;3,95443600
-491,81508295;3,95443600
-491,73316295;3,90942100
-491,65124296;3,90942100
-491,56932296;3,90942100
-491,48740296;3,90942100
-491,40548296;3,86455900
-491,32356296;3,90942100
-491,24164296;3,86455900
-491,15972296;3,86455900
-491,07780296;3,86455900
-490,99588296;3,86455900
-490,91396296;3,90942100
-490,83204296;3,90942100
-490,75012296;3,95443600
-490,66820296;4,04431300
