Tiempo;Canal A
(ms);(V)

-500,24813414;4,17920400
-500,16621414;4,22406700
-500,08429414;4,26908200
-500,00237414;4,31409600
-499,92045414;4,31409600
-499,83853414;4,40397400
-499,75661414;4,40397400
-499,67469414;4,44883600
-499,59277414;4,44883600
-499,51085414;4,49385100
-499,42893414;4,49385100
-499,34701414;4,49385100
-499,26509414;4,53871300
-499,18317414;4,53871300
-499,10125414;4,58372700
-499,01933414;4,58372700
-498,93741414;4,58372700
-498,85549414;4,58372700
-498,77357415;4,62874200
-498,69165415;4,62874200
-498,60973415;4,58372700
-498,52781415;4,58372700
-498,44589415;4,58372700
-498,36397415;4,58372700
-498,28205415;4,58372700
-498,20013415;4,58372700
-498,11821415;4,58372700
-498,03629415;4,58372700
-497,95437415;4,58372700
-497,87245415;4,58372700
-497,79053415;4,53871300
-497,70861415;4,53871300
-497,62669415;4,49385100
-497,54477415;4,49385100
-497,46285415;4,49385100
-497,38093415;4,49385100
-497,29901415;4,49385100
-497,21709415;4,49385100
-497,13517416;4,49385100
-497,05325416;4,49385100
-496,97133416;4,49385100
-496,88941416;4,44883600
-496,80749416;4,44883600
-496,72557416;4,40397400
-496,64365416;4,40397400
-496,56173416;4,40397400
-496,47981416;4,40397400
-496,39789416;4,40397400
-496,31597416;4,40397400
-496,23405416;4,40397400
-496,15213416;4,35895900
-496,07021416;4,31409600
-495,98829416;4,31409600
-495,90637416;4,31409600
-495,82445416;4,35895900
-495,74253416;4,31409600
-495,66061416;4,31409600
-495,57869416;4,31409600
-495,49677417;4,31409600
-495,41485417;4,31409600
-495,33293417;4,31409600
-495,25101417;4,26908200
-495,16909417;4,26908200
-495,08717417;4,22406700
-495,00525417;4,26908200
-494,92333417;4,22406700
-494,84141417;4,22406700
-494,75949417;4,22406700
-494,67757417;4,22406700
-494,59565417;4,22406700
-494,51373417;4,17920400
-494,43181417;4,22406700
-494,34989417;4,17920400
-494,26797417;4,17920400
-494,18605417;4,13419000
-494,10413417;4,13419000
-494,02221417;4,13419000
-493,94029417;4,13419000
-493,85837418;4,13419000
-493,77645418;4,13419000
-493,69453418;4,13419000
-493,61261418;4,13419000
-493,53069418;4,08932800
-493,44877418;4,08932800
-493,36685418;4,08932800
-493,28493418;4,13419000
-493,20301418;4,08932800
-493,12109418;4,08932800
-493,03917418;4,04431300
-492,95725418;4,04431300
-492,87533418;4,04431300
-492,79341418;4,04431300
-492,71149418;4,04431300
-492,62957418;4,04431300
-492,54765418;3,99929800
-492,46573418;3,99929800
-492,38381418;3,99929800
-492,30189418;3,95443600
-492,21997418;3,95443600
-492,13805419;3,99929800
-492,05613419;3,95443600
-491,97421419;3,95443600
-491,89229419;3,95443600
-491,81037419;3,95443600
-491,72845419;3,95443600
-491,64653419;3,95443600
-491,56461419;3,95443600
-491,48269419;3,90942100
-491,40077419;3,90942100
-491,31885419;3,86455900
-491,23693419;3,86455900
-491,15501419;3,86455900
-491,07309419;3,86455900
-490,99117419;3,86455900
-490,90925419;3,86455900
-490,82733419;3,86455900
-490,74541419;3,90942100
-490,66349419;3,95443600
