Tiempo;Canal A
(ms);(V)

-500,27734041;4,22406700
-500,19542041;4,31409600
-500,11350041;4,31409600
-500,03158041;4,35895900
-499,94966041;4,40397400
-499,86774041;4,40397400
-499,78582042;4,49385100
-499,70390042;4,49385100
-499,62198042;4,49385100
-499,54006042;4,53871300
-499,45814042;4,53871300
-499,37622042;4,58372700
-499,29430042;4,58372700
-499,21238042;4,58372700
-499,13046042;4,58372700
-499,04854042;4,62874200
-498,96662042;4,62874200
-498,88470042;4,62874200
-498,80278042;4,62874200
-498,72086042;4,62874200
-498,63894042;4,62874200
-498,55702042;4,62874200
-498,47510042;4,62874200
-498,39318042;4,62874200
-498,31126042;4,58372700
-498,22934042;4,62874200
-498,14742043;4,58372700
-498,06550043;4,58372700
-497,98358043;4,58372700
-497,90166043;4,58372700
-497,81974043;4,53871300
-497,73782043;4,53871300
-497,65590043;4,49385100
-497,57398043;4,53871300
-497,49206043;4,49385100
-497,41014043;4,49385100
-497,32822043;4,49385100
-497,24630043;4,49385100
-497,16438043;4,49385100
-497,08246043;4,49385100
-497,00054043;4,44883600
-496,91862043;4,49385100
-496,83670043;4,44883600
-496,75478043;4,44883600
-496,67286043;4,40397400
-496,59094043;4,40397400
-496,50902044;4,40397400
-496,42710044;4,40397400
-496,34518044;4,40397400
-496,26326044;4,40397400
-496,18134044;4,40397400
-496,09942044;4,40397400
-496,01750044;4,35895900
-495,93558044;4,35895900
-495,85366044;4,35895900
-495,77174044;4,31409600
-495,68982044;4,31409600
-495,60790044;4,31409600
-495,52598044;4,31409600
-495,44406044;4,31409600
-495,36214044;4,31409600
-495,28022044;4,31409600
-495,19830044;4,26908200
-495,11638044;4,26908200
-495,03446044;4,26908200
-494,95254044;4,22406700
-494,87062044;4,22406700
-494,78870045;4,22406700
-494,70678045;4,22406700
-494,62486045;4,22406700
-494,54294045;4,22406700
-494,46102045;4,22406700
-494,37910045;4,17920400
-494,29718045;4,22406700
-494,21526045;4,17920400
-494,13334045;4,17920400
-494,05142045;4,13419000
-493,96950045;4,13419000
-493,88758045;4,13419000
-493,80566045;4,13419000
-493,72374045;4,13419000
-493,64182045;4,13419000
-493,55990045;4,13419000
-493,47798045;4,08932800
-493,39606045;4,13419000
-493,31414045;4,08932800
-493,23222045;4,08932800
-493,15030046;4,08932800
-493,06838046;4,08932800
-492,98646046;4,04431300
-492,90454046;4,04431300
-492,82262046;4,04431300
-492,74070046;4,04431300
-492,65878046;4,04431300
-492,57686046;4,04431300
-492,49494046;4,04431300
-492,41302046;3,99929800
-492,33110046;3,99929800
-492,24918046;3,95443600
-492,16726046;3,95443600
-492,08534046;3,95443600
-492,00342046;3,95443600
-491,92150046;3,95443600
-491,83958046;3,95443600
-491,75766046;3,95443600
-491,67574046;3,95443600
-491,59382046;3,90942100
-491,51190047;3,90942100
-491,42998047;3,90942100
-491,34806047;3,90942100
-491,26614047;3,90942100
-491,18422047;3,90942100
-491,10230047;3,90942100
-491,02038047;3,86455900
-490,93846047;3,86455900
-490,85654047;3,86455900
-490,77462047;3,90942100
-490,69270047;3,95443600
