Tiempo;Canal A
(ms);(V)

-500,25355816;4,22406700
-500,17163816;4,31409600
-500,08971816;4,31409600
-500,00779816;4,35895900
-499,92587816;4,40397400
-499,84395816;4,40397400
-499,76203816;4,44883600
-499,68011816;4,49385100
-499,59819816;4,49385100
-499,51627816;4,53871300
-499,43435816;4,53871300
-499,35243816;4,58372700
-499,27051816;4,58372700
-499,18859817;4,58372700
-499,10667817;4,58372700
-499,02475817;4,58372700
-498,94283817;4,58372700
-498,86091817;4,62874200
-498,77899817;4,58372700
-498,69707817;4,62874200
-498,61515817;4,58372700
-498,53323817;4,58372700
-498,45131817;4,62874200
-498,36939817;4,62874200
-498,28747817;4,58372700
-498,20555817;4,58372700
-498,12363817;4,58372700
-498,04171817;4,58372700
-497,95979817;4,58372700
-497,87787817;4,53871300
-497,79595817;4,53871300
-497,71403817;4,49385100
-497,63211817;4,49385100
-497,55019818;4,49385100
-497,46827818;4,49385100
-497,38635818;4,49385100
-497,30443818;4,49385100
-497,22251818;4,49385100
-497,14059818;4,49385100
-497,05867818;4,49385100
-496,97675818;4,44883600
-496,89483818;4,44883600
-496,81291818;4,44883600
-496,73099818;4,40397400
-496,64907818;4,40397400
-496,56715818;4,40397400
-496,48523818;4,40397400
-496,40331818;4,40397400
-496,32139818;4,40397400
-496,23947818;4,40397400
-496,15755818;4,40397400
-496,07563818;4,35895900
-495,99371818;4,35895900
-495,91179819;4,35895900
-495,82987819;4,31409600
-495,74795819;4,31409600
-495,66603819;4,31409600
-495,58411819;4,31409600
-495,50219819;4,31409600
-495,42027819;4,31409600
-495,33835819;4,31409600
-495,25643819;4,31409600
-495,17451819;4,26908200
-495,09259819;4,26908200
-495,01067819;4,26908200
-494,92875819;4,26908200
-494,84683819;4,22406700
-494,76491819;4,22406700
-494,68299819;4,22406700
-494,60107819;4,22406700
-494,51915819;4,22406700
-494,43723819;4,22406700
-494,35531819;4,17920400
-494,27339820;4,17920400
-494,19147820;4,17920400
-494,10955820;4,17920400
-494,02763820;4,13419000
-493,94571820;4,13419000
-493,86379820;4,13419000
-493,78187820;4,13419000
-493,69995820;4,13419000
-493,61803820;4,13419000
-493,53611820;4,13419000
-493,45419820;4,08932800
-493,37227820;4,08932800
-493,29035820;4,08932800
-493,20843820;4,08932800
-493,12651820;4,04431300
-493,04459820;4,08932800
-492,96267820;4,04431300
-492,88075820;4,04431300
-492,79883820;4,04431300
-492,71691820;4,04431300
-492,63499821;4,04431300
-492,55307821;4,04431300
-492,47115821;4,04431300
-492,38923821;3,99929800
-492,30731821;3,95443600
-492,22539821;3,95443600
-492,14347821;3,95443600
-492,06155821;3,95443600
-491,97963821;3,95443600
-491,89771821;3,95443600
-491,81579821;3,95443600
-491,73387821;3,95443600
-491,65195821;3,90942100
-491,57003821;3,95443600
-491,48811821;3,90942100
-491,40619821;3,90942100
-491,32427821;3,90942100
-491,24235821;3,90942100
-491,16043821;3,86455900
-491,07851821;3,86455900
-490,99659822;3,86455900
-490,91467822;3,86455900
-490,83275822;3,90942100
-490,75083822;3,90942100
-490,66891822;3,95443600
