Tiempo;Canal A
(ms);(V)

-500,25290251;4,17920400
-500,17098251;4,22406700
-500,08906251;4,26908200
-500,00714251;4,31409600
-499,92522251;4,31409600
-499,84330251;4,40397400
-499,76138251;4,40397400
-499,67946251;4,44883600
-499,59754251;4,49385100
-499,51562251;4,49385100
-499,43370251;4,49385100
-499,35178251;4,49385100
-499,26986251;4,53871300
-499,18794251;4,58372700
-499,10602251;4,58372700
-499,02410252;4,58372700
-498,94218252;4,58372700
-498,86026252;4,58372700
-498,77834252;4,62874200
-498,69642252;4,62874200
-498,61450252;4,58372700
-498,53258252;4,58372700
-498,45066252;4,62874200
-498,36874252;4,58372700
-498,28682252;4,58372700
-498,20490252;4,58372700
-498,12298252;4,58372700
-498,04106252;4,58372700
-497,95914252;4,58372700
-497,87722252;4,58372700
-497,79530252;4,58372700
-497,71338252;4,53871300
-497,63146252;4,53871300
-497,54954252;4,49385100
-497,46762252;4,49385100
-497,38570253;4,49385100
-497,30378253;4,49385100
-497,22186253;4,49385100
-497,13994253;4,49385100
-497,05802253;4,49385100
-496,97610253;4,49385100
-496,89418253;4,44883600
-496,81226253;4,44883600
-496,73034253;4,44883600
-496,64842253;4,40397400
-496,56650253;4,44883600
-496,48458253;4,40397400
-496,40266253;4,40397400
-496,32074253;4,40397400
-496,23882253;4,35895900
-496,15690253;4,40397400
-496,07498253;4,35895900
-495,99306253;4,40397400
-495,91114253;4,35895900
-495,82922253;4,31409600
-495,74730254;4,31409600
-495,66538254;4,31409600
-495,58346254;4,31409600
-495,50154254;4,31409600
-495,41962254;4,31409600
-495,33770254;4,31409600
-495,25578254;4,26908200
-495,17386254;4,26908200
-495,09194254;4,31409600
-495,01002254;4,26908200
-494,92810254;4,26908200
-494,84618254;4,22406700
-494,76426254;4,22406700
-494,68234254;4,22406700
-494,60042254;4,22406700
-494,51850254;4,22406700
-494,43658254;4,22406700
-494,35466254;4,22406700
-494,27274254;4,17920400
-494,19082254;4,17920400
-494,10890255;4,13419000
-494,02698255;4,17920400
-493,94506255;4,13419000
-493,86314255;4,13419000
-493,78122255;4,13419000
-493,69930255;4,13419000
-493,61738255;4,13419000
-493,53546255;4,13419000
-493,45354255;4,13419000
-493,37162255;4,13419000
-493,28970255;4,13419000
-493,20778255;4,13419000
-493,12586255;4,08932800
-493,04394255;4,04431300
-492,96202255;4,04431300
-492,88010255;4,04431300
-492,79818255;4,04431300
-492,71626255;4,04431300
-492,63434255;4,04431300
-492,55242255;4,04431300
-492,47050256;3,99929800
-492,38858256;3,99929800
-492,30666256;3,99929800
-492,22474256;3,99929800
-492,14282256;3,95443600
-492,06090256;3,95443600
-491,97898256;3,95443600
-491,89706256;3,95443600
-491,81514256;3,95443600
-491,73322256;3,95443600
-491,65130256;3,95443600
-491,56938256;3,95443600
-491,48746256;3,90942100
-491,40554256;3,90942100
-491,32362256;3,90942100
-491,24170256;3,90942100
-491,15978256;3,90942100
-491,07786256;3,90942100
-490,99594256;3,86455900
-490,91402256;3,86455900
-490,83210257;3,86455900
-490,75018257;3,86455900
-490,66826257;3,90942100
