Tiempo;average(B);average(A)
-23,78567127;0,03320710;0,47832040
-23,77543127;0,03323552;0,48252140
-23,76519127;0,03323543;0,48475710
-23,75495127;0,03322126;0,49063090
-23,74471127;0,03320706;0,49427320
-23,73447127;0,03323544;0,49819760
-23,72423127;0,03323563;0,49875840
-23,71399127;0,03312189;0,50184270
-23,70375127;0,03316437;0,50464670
-23,69351127;0,03313591;0,51221710
-23,68327127;0,03319285;0,51614260
-23,67303127;0,03313605;0,51782500
-23,66279127;0,03307911;0,52034860
-23,65255127;0,03303652;0,52679740
-23,64231127;0,03322127;0,53016210
-23,63207127;0,03317864;0,53324630
-23,62183127;0,03309337;0,53520890
-23,61159127;0,03307907;0,53576970
-23,60135127;0,03315032;0,54165790
-23,59111127;0,03303649;0,54446180
-23,58087127;0,03305064;0,55006960
-23,57063127;0,03310753;0,55231280
-23,56039127;0,03312180;0,55455580
-23,55015127;0,03306491;0,55764010
-23,53991127;0,03309328;0,56296750
-23,52967127;0,03307912;0,56717320
-23,51943127;0,03305060;0,57025750
-23,50919127;0,03309332;0,57109770
-23,49895127;0,03310753;0,57305560
-23,48871127;0,03299376;0,57613050
-23,47847127;0,03299386;0,58397000
-23,46823127;0,03300807;0,58705140
-23,45799127;0,03307917;0,58873270
-23,44775127;0,03295122;0,59041490
-23,43751127;0,03300811;0,59349940
-23,42727127;0,03303649;0,59798560
-23,41703127;0,03296543;0,60191100
-23,40679127;0,03302231;0,60499530
-23,39655127;0,03295102;0,60611690
-23,38631127;0,03299381;0,60695790
-23,37607127;0,03309338;0,61004230
-23,36583127;0,03300807;0,61340710
-23,35559127;0,03297950;0,61789340
-23,34535127;0,03290850;0,62181860
-23,33511127;0,03293687;0,62462240
-23,32487127;0,03290864;0,62798710
-23,31463127;0,03295108;0,63023020
-23,30439127;0,03296538;0,63695960
-23,29415127;0,03292261;0,63976350
-23,28391127;0,03302228;0,64200660
-23,27367127;0,03285171;0,64228710
-23,26343127;0,03289428;0,64368900
-23,25319127;0,03285161;0,64480950
-23,24295127;0,03297960;0,65180980
-23,23271127;0,03283754;0,65628740
-23,22247127;0,03293677;0,65936420
-23,21223127;0,03289424;0,66048180
-23,20199127;0,03292266;0,66216420
-23,19175127;0,03299371;0,66356620
-23,18151127;0,03282319;0,66861310
-23,17127127;0,03282319;0,67281900
-23,16103127;0,03283740;0,67534230
-23,15079127;0,03289434;0,67758570
-23,14055127;0,03299386;0,67814650
-23,13031127;0,03286577;0,67898760
-23,12007127;0,03283740;0,68123070
-23,10983127;0,03282314;0,68571690
-23,09959127;0,03273778;0,68964220
-23,08935127;0,03279467;0,69272640
-23,07911127;0,03288003;0,69581070
-23,06887127;0,03282310;0,69637150
-23,05863127;0,03286587;0,69805390
-23,04839127;0,03282314;0,70197900
-23,03815127;0,03276629;0,70506360
-23,02791127;0,03282304;0,70870850
-23,01767127;0,03285151;0,71123200
-23,00743127;0,03285166;0,71319480
-22,99719127;0,03279463;0,71403590
-22,98695128;0,03280893;0,71487720
-22,97671128;0,03272358;0,71599850
-22,96647128;0,03280893;0,71936350
-22,95623128;0,03270937;0,72497120
-22,94599128;0,03272357;0,72749480
-22,93575128;0,03275200;0,73142010
-22,92551128;0,03276625;0,73170070
-22,91527128;0,03276630;0,73226130
-22,90503128;0,03265233;0,73365860
-22,89479128;0,03275203;0,73533510
-22,88455128;0,03275214;0,73869040
-22,87431128;0,03266663;0,74204830
-22,86407128;0,03259550;0,74513050
-22,85383128;0,03269501;0,74737190
-22,84359128;0,03269501;0,74821400
-22,83335128;0,03275205;0,74961490
-22,82311128;0,03263808;0,75017570
-22,81287128;0,03259540;0,75129720
-22,80263128;0,03270932;0,75213840
-22,79239128;0,03263826;0,75354040
-22,78215128;0,03268094;0,75662460
-22,77191128;0,03268079;0,76223220
-22,76167128;0,03265243;0,76279310
-22,75143128;0,03268081;0,76559700
-22,74119128;0,03265248;0,76727930
-22,73095128;0,03262395;0,76840080
-22,72071128;0,03258129;0,76980270
-22,71047128;0,03268085;0,77092440
-22,70023128;0,03268090;0,77344770
-22,68999128;0,03262387;0,77541030
-22,67975128;0,03262392;0,77877510
-22,66951128;0,03265244;0,78017730
-22,65927128;0,03276616;0,78214000
-22,64903128;0,03255277;0,78438320
-22,63879128;0,03269502;0,78578510
-22,62855128;0,03256702;0,78606550
-22,61831128;0,03259550;0,78606550
-22,60807128;0,03265248;0,78634610
-22,59783128;0,03251009;0,78915000
-22,58759128;0,03252444;0,78858910
-22,57735128;0,03252440;0,79251460
-22,56711128;0,03268090;0,79447700
-22,55687128;0,03262392;0,79896340
-22,54663128;0,03256712;0,80092630
-22,53639128;0,03256707;0,80260860
-22,52615128;0,03253870;0,80344970
-22,51591128;0,03251009;0,80429070
-22,50567128;0,03242468;0,80457130
-22,49543128;0,03256693;0,80569290
-22,48519128;0,03262396;0,80765550
-22,47495128;0,03253856;0,80933580
-22,46471128;0,03242483;0,80989470
-22,45447128;0,03251018;0,81185730
-22,44423128;0,03253855;0,81353870
-22,43399128;0,03255296;0,81717410
-22,42375128;0,03251004;0,81829200
-22,41351128;0,03253855;0,81913030
-22,40327128;0,03252444;0,81913020
-22,39303128;0,03252439;0,82192450
-22,38279128;0,03248167;0,82192540
-22,37255128;0,03246736;0,82220480
-22,36231128;0,03253870;0,82192450
-22,35207128;0,03248177;0,82192450
-22,34183128;0,03245311;0,82220480
-22,33159128;0,03242492;0,82444790
-22,32135128;0,03241052;0,82472830
-22,31111128;0,03251014;0,82556950
-22,30087128;0,03251014;0,82977540
-22,29063128;0,03245325;0,82893430
-22,28039128;0,03232517;0,82977560
-22,27015128;0,03238210;0,83314000
-22,25991128;0,03248156;0,83370090
-22,24967128;0,03248167;0,83510270
-22,23943128;0,03229679;0,83650460
-22,22919128;0,03233933;0,83706530
-22,21895128;0,03252440;0,83874780
-22,20871128;0,03243886;0,83958890
-22,19847128;0,03235368;0,83958890
-22,18823128;0,03236789;0,84014990
-22,17799128;0,03246745;0,83958880
-22,16775128;0,03236789;0,84014970
-22,15751128;0,03236789;0,84014980
-22,14727128;0,03239632;0,84155160
-22,13703128;0,03239641;0,84099080
-22,12679128;0,03243880;0,84155160
-22,11655128;0,03238225;0,84155180
-22,10631128;0,03231096;0,84323410
-22,09607128;0,03239627;0,84407540
-22,08583128;0,03238215;0,84463620
-22,07559128;0,03238201;0,84715970
-22,06535128;0,03242469;0,84575790
-22,05511128;0,03238210;0,84659890
-22,04487128;0,03232517;0,84856160
-22,03463128;0,03228248;0,84715990
-22,02439128;0,03235369;0,84912270
-22,01415128;0,03238201;0,84828130
-22,00391128;0,03218287;0,85024400
-21,99367128;0,03235368;0,84912250
-21,98343128;0,03233932;0,85024400
-21,97319128;0,03219713;0,85080500
-21,96295128;0,03221139;0,85108520
-21,95271128;0,03222575;0,85108520
-21,94247128;0,03239645;0,85136580
-21,93223128;0,03232522;0,85192630
-21,92199128;0,03221135;0,85192640
-21,91175128;0,03222555;0,85220690
-21,90151128;0,03232512;0,85388920
-21,89127128;0,03231099;0,85304810
-21,88103128;0,03214025;0,85360880
-21,87079128;0,03225413;0,85192650
-21,86055128;0,03218297;0,85164620
-21,85031128;0,03225406;0,85416960
-21,84007128;0,03236784;0,85248730
-21,82983128;0,03229670;0,85276760
-21,81959128;0,03229670;0,85276760
-21,80935128;0,03218288;0,85360870
-21,79911128;0,03218302;0,85388920
-21,78887128;0,03211182;0,85501080
-21,77863128;0,03211192;0,85220690
-21,76839128;0,03226833;0,85332830
-21,75815128;0,03225407;0,85248730
-21,74791128;0,03215450;0,85192630
-21,73767128;0,03219719;0,85192660
-21,72743128;0,03222559;0,85332830
-21,71719128;0,03223972;0,85080480
-21,70695128;0,03216881;0,85052440
-21,69671128;0,03221149;0,85080480
-21,68647128;0,03211187;0,84884220
-21,67623128;0,03206924;0,84856160
-21,66599128;0,03216881;0,84828140
-21,65575128;0,03216871;0,84772040
-21,64551128;0,03206915;0,84687920
-21,63527128;0,03209757;0,84687940
-21,62503128;0,03215445;0,84575770
-21,61479128;0,03216876;0,84519710
-21,60455128;0,03219714;0,84519710
-21,59431128;0,03216861;0,84323440
-21,58407128;0,03218302;0,84407530
-21,57383128;0,03208341;0,84211260
-21,56359128;0,03214029;0,84239290
-21,55335128;0,03222555;0,84043020
-21,54311128;0,03216876;0,84014980
-21,53287128;0,03211187;0,84071030
-21,52263128;0,03214029;0,84043030
-21,51239128;0,03208345;0,83958890
-21,50215128;0,03214029;0,83902800
-21,49191128;0,03202661;0,83958890
-21,48167128;0,03206924;0,83930840
-21,47143128;0,03215446;0,83790660
-21,46119128;0,03215436;0,83902810
-21,45095128;0,03208335;0,83510270
-21,44071128;0,03206905;0,83622420
-21,43047128;0,03211187;0,83482220
-21,42023128;0,03202651;0,83257930
-21,40999128;0,03214029;0,82921460
-21,39975128;0,03211178;0,83033620
-21,38951128;0,03206895;0,82725200
-21,37927128;0,03204072;0,82669120
-21,36903128;0,03208345;0,82304610
-21,35879128;0,03215451;0,82332660
-21,34855128;0,03208341;0,82248520
-21,33831129;0,03206910;0,82276580
-21,32807129;0,03209762;0,82192450
-21,31783129;0,03214033;0,82220480
-21,30759129;0,03199804;0,82136570
-21,29735129;0,03205484;0,82080680
-21,28711129;0,03208331;0,82108620
-21,27687129;0,03205498;0,81913010
-21,26663129;0,03205499;0,81633480
-21,25639129;0,03199805;0,81661430
-21,24615129;0,03204072;0,81381440
-21,23591129;0,03202642;0,81269760
-21,22567129;0,03199805;0,80961630
-21,21543129;0,03199829;0,80793590
-21,20519129;0,03189862;0,80625370
-21,19495129;0,03206915;0,80541250
-21,18471129;0,03196963;0,80457130
-21,17447129;0,03199805;0,80429080
-21,16423129;0,03195537;0,80344970
-21,15399129;0,03202642;0,80260870
-21,14375129;0,03191274;0,80176750
-21,13351129;0,03211177;0,79924380
-21,12327129;0,03206924;0,79531840
-21,11303129;0,03199805;0,79363610
-21,10279129;0,03202651;0,78971080
-21,09255129;0,03199815;0,78858920
-21,08231129;0,03205498;0,78690680
-21,07207129;0,03198384;0,78634600
-21,06183129;0,03201226;0,78550500
-21,05159129;0,03198379;0,78578540
-21,04135129;0,03194116;0,78354190
-21,03111129;0,03191278;0,78242030
-21,02087129;0,03188426;0,78045770
-21,01063129;0,03195537;0,77681230
-21,00039129;0,03195542;0,77653200
-20,99015129;0,03192705;0,77204580
-20,97991129;0,03185572;0,77148510
-20,96967129;0,03199800;0,76980260
-20,95943129;0,03201226;0,76868120
-20,94919129;0,03191268;0,76755960
-20,93895129;0,03191268;0,76391460
-20,92871129;0,03189853;0,76391450
-20,91847129;0,03195532;0,76083030
-20,90823129;0,03182743;0,75690490
-20,89799129;0,03189862;0,75466170
-20,88775129;0,03188422;0,75157760
-20,87751129;0,03191264;0,75017570
-20,86727129;0,03199810;0,74989530
-20,85703129;0,03184159;0,74989530
-20,84679129;0,03192705;0,74933450
-20,83655129;0,03201231;0,74597100
-20,82631129;0,03191264;0,74512870
-20,81607129;0,03187010;0,74092940
-20,80583129;0,03189848;0,73869030
-20,79559129;0,03195541;0,73533610
-20,78535129;0,03192690;0,73421740
-20,77511129;0,03192700;0,73254080
-20,76487129;0,03187011;0,73142010
-20,75463129;0,03185575;0,72945740
-20,74439129;0,03188428;0,72833590
-20,73415129;0,03186996;0,72272810
-20,72391129;0,03182738;0,71908300
-20,71367129;0,03179895;0,71543790
-20,70343129;0,03196954;0,71459690
-20,69319129;0,03188432;0,71431640
-20,68295129;0,03187001;0,71319470
-20,67271129;0,03188422;0,71123200
-20,66247129;0,03185590;0,70646540
-20,65223129;0,03179902;0,70506350
-20,64199129;0,03178480;0,70029690
-20,63175129;0,03182738;0,69721250
-20,62151129;0,03182743;0,69637140
-20,61127129;0,03192690;0,69440860
-20,60103129;0,03192691;0,69356760
-20,59079129;0,03187001;0,68824030
-20,58055129;0,03191264;0,68543640
-20,57031129;0,03187006;0,68095020
-20,56007129;0,03189853;0,67926790
-20,54983129;0,03181317;0,67842690
-20,53959129;0,03171365;0,67758550
-20,52935129;0,03185585;0,67450120
-20,51911129;0,03188437;0,67057610
-20,50887129;0,03175638;0,66833280
-20,49863129;0,03184159;0,66412690
-20,48839129;0,03182738;0,66188380
-20,47815129;0,03178474;0,66076230
-20,46791129;0,03182733;0,65908460
-20,45767129;0,03178475;0,65656600
-20,44743129;0,03187001;0,65208910
-20,43719129;0,03172786;0,64649110
-20,42695129;0,03189848;0,64368900
-20,41671129;0,03181322;0,64284790
-20,40647129;0,03182748;0,64228700
-20,39623129;0,03177054;0,63892230
-20,38599129;0,03181318;0,63471640
-20,37575129;0,03177054;0,63107140
-20,36551129;0,03177041;0,62658520
-20,35527129;0,03179900;0,62546370
-20,34503129;0,03174217;0,62097740
-20,33479129;0,03189849;0,61733230
-20,32455129;0,03174207;0,61340700
-20,31431129;0,03187001;0,60920110
-20,30407129;0,03175633;0,60695790
-20,29383129;0,03178489;0,60695800
-20,28359129;0,03177045;0,60443450
-20,27335129;0,03178481;0,60219140
-20,26311129;0,03175633;0,59630330
-20,25287129;0,03174217;0,59237790
-20,24263129;0,03177058;0,59013470
-20,23239129;0,03171360;0,58929360
-20,22215129;0,03182744;0,58592980
-20,21191129;0,03178475;0,58313160
-20,20167129;0,03178475;0,57669210
-20,19143129;0,03179901;0,57333510
-20,18119129;0,03175633;0,57109770
-20,17095129;0,03175629;0,56997700
-20,16071129;0,03174207;0,56745360
-20,15047129;0,03175628;0,56324790
-20,14023129;0,03164256;0,55988330
-20,12999129;0,03174207;0,55427560
-20,11975129;0,03181311;0,55203240
-20,10951129;0,03168524;0,55006960
-20,09927129;0,03164255;0,54530290
-20,08903129;0,03165680;0,54137750
-20,07879129;0,03185590;0,53576990
-20,06855129;0,03169940;0,53436770
-20,05831129;0,03175637;0,53380700
-20,04807129;0,03164251;0,52988180
-20,03783129;0,03171365;0,52539530
-20,02759129;0,03171360;0,52062900
-20,01735129;0,03162844;0,51810540
-20,00711129;0,03168523;0,51530150
-19,99687129;0,03162835;0,51165630
-19,98663129;0,03168528;0,50660950
-19,97639129;0,03167102;0,50128190
-19,96615129;0,03171370;0,49931910
-19,95591129;0,03169939;0,49707610
-19,94567129;0,03169944;0,49399180
-19,93543129;0,03172791;0,48867390
-19,92519129;0,03169944;0,48475800
-19,91495129;0,03171365;0,48196150
-19,90471129;0,03162835;0,48084200
-19,89447129;0,03172791;0,47411450
-19,88423129;0,03165676;0,46822650
-19,87399129;0,03177053;0,46374040
-19,86375129;0,03160002;0,46289910
-19,85351129;0,03167101;0,46065600
-19,84327129;0,03168523;0,45617000
-19,83303129;0,03162834;0,45252480
-19,82279129;0,03164250;0,44691690
-19,81255129;0,03164255;0,44579520
-19,80231129;0,03164255;0,44411300
-19,79207129;0,03168523;0,43878560
-19,78183129;0,03165681;0,43457980
-19,77159129;0,03171365;0,42869180
-19,76135129;0,03168524;0,42757020
-19,75111129;0,03167107;0,42364470
-19,74087129;0,03158585;0,41971930
-19,73063129;0,03169944;0,41467220
-19,72039129;0,03172795;0,41186830
-19,71015129;0,03171369;0,40850840
-19,69991129;0,03155729;0,40599160
-19,68967130;0,03157150;0,39899340
-19,67943130;0,03175633;0,39451300
-19,66919130;0,03174212;0,39199140
-19,65895130;0,03164256;0,38974820
-19,64871130;0,03155725;0,38694430
-19,63847130;0,03164260;0,38077580
-19,62823130;0,03169953;0,37853250
-19,61799130;0,03164251;0,37404640
-19,60775130;0,03164265;0,37236400
-19,59751130;0,03164256;0,36759750
-19,58727130;0,03161423;0,35946620
-19,57703130;0,03168528;0,35638190
-19,56679130;0,03165676;0,35554060
-19,55655130;0,03161418;0,35413870
-19,54631130;0,03162834;0,34600750
-19,53607130;0,03172791;0,34124100
-19,52583130;0,03155725;0,33871740
-19,51559130;0,03161408;0,33283110
-19,50535130;0,03162835;0,32667220
-19,49511130;0,03167097;0,32247570
-19,48487130;0,03155733;0,31968040
-19,47463130;0,03155719;0,31884010
-19,46439130;0,03147194;0,31603630
-19,45415130;0,03164261;0,30930700
-19,44391130;0,03157146;0,30454050
-19,43367130;0,03159987;0,30201700
-19,42343130;0,03162835;0,29893280
-19,41319130;0,03157150;0,29220340
-19,40295130;0,03161404;0,28631510
-19,39271130;0,03155729;0,28463280
-19,38247130;0,03162839;0,28295050
-19,37223130;0,03150045;0,27706240
-19,36199130;0,03159983;0,27145460
-19,35175130;0,03162834;0,26752920
-19,34151130;0,03158562;0,26332330
-19,33127130;0,03159988;0,25911750
-19,32103130;0,03152873;0,25238810
-19,31079130;0,03152888;0,24874310
-19,30055130;0,03145777;0,24762250
-19,29031130;0,03141520;0,24454680
-19,28007130;0,03168514;0,24007390
-19,26983130;0,03157150;0,23419150
-19,25959130;0,03155724;0,23026800
-19,24935130;0,03157150;0,22802480
-19,23911130;0,03155729;0,22101510
-19,22887130;0,03150035;0,21484650
-19,21863130;0,03157141;0,21260350
-19,20839130;0,03151461;0,21008000
-19,19815130;0,03154304;0,20475250
-19,18791130;0,03148619;0,20026630
-19,17767130;0,03158566;0,19521930
-19,16743130;0,03155725;0,19409770
-19,15719130;0,03157150;0,18849000
-19,14695130;0,03157150;0,18176060
-19,13671130;0,03155734;0,17811560
-19,12647130;0,03157136;0,17587250
-19,11623130;0,03148624;0,17222740
-19,10599130;0,03155735;0,16690680
-19,09575130;0,03154304;0,16215060
-19,08551130;0,03157156;0,15907680
-19,07527130;0,03154308;0,15599540
-19,06503130;0,03145782;0,14982680
-19,05479130;0,03152888;0,14253670
-19,04455130;0,03158576;0,14029370
-19,03431130;0,03148619;0,13861130
-19,02407130;0,03148620;0,13412510
-19,01383130;0,03161423;0,12767620
-19,00359130;0,03157145;0,12431150
-18,99335130;0,03151461;0,11982530
-18,98311130;0,03150040;0,11618020
-18,97287130;0,03144347;0,11001160
-18,96263130;0,03152887;0,10580580
-18,95239130;0,03151466;0,10412340
-18,94215130;0,03144362;0,09991760
-18,93191130;0,03147193;0,09262749
-18,92167130;0,03154308;0,08870205
-18,91143130;0,03151466;0,08617951
-18,90119130;0,03147194;0,08394308
-18,89095130;0,03147193;0,07750561
-18,88071130;0,03151461;0,07050448
-18,87047130;0,03151467;0,06854462
-18,86023130;0,03144351;0,06630151
-18,84999130;0,03141509;0,05817018
-18,83975130;0,03137247;0,05592709
-18,82951130;0,03144357;0,04891737
-18,81927130;0,03141519;0,04358999
-18,80903130;0,03135830;0,03826260
-18,79879130;0,03141515;0,03349599
-18,78855130;0,03134400;0,03237443
-18,77831130;0,03134401;0,03041171
-18,76807130;0,03130141;0,02228042
-18,75783130;0,03138667;0,01807459
-18,74759130;0,03144357;0,01499031
-18,73735130;0,03128716;0,01106868
-18,72711130;0,03132979;0,00546854
-18,71687130;0,03127285;0,00099185
-18,70663130;0,03130137;-0,00376332
-18,69639130;0,03108812;-0,00627919
-18,68615130;0,03087458;-0,01019509
-18,67591130;0,02936688;-0,01579333
-18,66567130;0,01770508;-0,01943648
-18,65543130;-0,01258718;-0,02392270
-18,64519130;-0,03234153;-0,02868931
-18,63495130;-0,03161628;-0,03513826
-18,62471130;-0,02818881;-0,03794215
-18,61447130;-0,02862965;-0,04102643
-18,60423130;-0,02934084;-0,04663421
-18,59399130;-0,02915572;-0,05336354
-18,58375130;-0,02899941;-0,05588705
-18,57351130;-0,02911329;-0,05925171
-18,56327130;-0,02902769;-0,06457910
-18,55303130;-0,02901357;-0,07130842
-18,54279130;-0,02916998;-0,07467309
-18,53255130;-0,02907041;-0,07691620
-18,52231130;-0,02909898;-0,08196133
-18,51207130;-0,02905625;-0,08643895
-18,50183130;-0,02901362;-0,09203243
-18,49159130;-0,02909893;-0,09511288
-18,48135130;-0,02905644;-0,09931678
-18,47111130;-0,02892826;-0,10492450
-18,46087130;-0,02908476;-0,11025190
-18,45063130;-0,02894238;-0,11277540
-18,44039130;-0,02909898;-0,11670090
-18,43015130;-0,02904194;-0,12174790
-18,41991130;-0,02895658;-0,12679490
-18,40967130;-0,02908477;-0,12931840
-18,39943130;-0,02898511;-0,13044000
-18,38919130;-0,02894242;-0,14109480
-18,37895130;-0,02891405;-0,14445940
-18,36871130;-0,02902788;-0,14642210
-18,35847130;-0,02895664;-0,14922600
-18,34823130;-0,02895688;-0,15595540
-18,33799130;-0,02889974;-0,16072100
-18,32775130;-0,02898515;-0,16324450
-18,31751130;-0,02902773;-0,16716430
-18,30727130;-0,02891406;-0,17247730
-18,29703130;-0,02891405;-0,17891860
-18,28679130;-0,02891401;-0,18200110
-18,27655130;-0,02887133;-0,18368330
-18,26631130;-0,02891401;-0,18676750
-18,25607130;-0,02891415;-0,19265570
-18,24583130;-0,02888549;-0,19742240
-18,23559130;-0,02894248;-0,19966550
-18,22535130;-0,02897094;-0,20583400
-18,21511130;-0,02892817;-0,21116140
-18,20487130;-0,02887118;-0,21648880
-18,19463130;-0,02892816;-0,21845160
-18,18439130;-0,02894242;-0,22125550
-18,17415130;-0,02889979;-0,22742400
-18,16391130;-0,02882870;-0,23275140
-18,15367130;-0,02889965;-0,23611600
-18,14343130;-0,02888539;-0,23976100
-18,13319130;-0,02889965;-0,24732020
-18,12295130;-0,02884271;-0,25095660
-18,11271130;-0,02881439;-0,25403140
-18,10247130;-0,02878612;-0,25543230
-18,09223130;-0,02885702;-0,26104010
-18,08199130;-0,02878598;-0,26692830
-18,07175130;-0,02885692;-0,26973210
-18,06151130;-0,02881444;-0,27253600
-18,05127131;-0,02878597;-0,27590070
-18,04103131;-0,02888549;-0,28150860
-18,03079131;-0,02872918;-0,28739670
-18,02055131;-0,02865798;-0,28963990
-18,01031131;-0,02880023;-0,29188300
-18,00007131;-0,02885697;-0,29777120
-17,98983131;-0,02877167;-0,30169660
-17,97959131;-0,02870056;-0,30562200
-17,96935131;-0,02872903;-0,30898670
-17,95911131;-0,02878592;-0,31403360
-17,94887131;-0,02878601;-0,31992180
-17,93863131;-0,02867210;-0,32440790
-17,92839131;-0,02872898;-0,32636970
-17,91815131;-0,02864372;-0,32944460
-17,90791131;-0,02874334;-0,33336140
-17,89767131;-0,02867214;-0,33784190
-17,88743131;-0,02861521;-0,34232430
-17,87719131;-0,02874334;-0,34484590
-17,86695131;-0,02868631;-0,35045370
-17,85671131;-0,02868640;-0,35634190
-17,84647131;-0,02864373;-0,36082810
-17,83623131;-0,02867215;-0,36194970
-17,82599131;-0,02861521;-0,36503400
-17,81575131;-0,02864373;-0,37036130
-17,80551131;-0,02860105;-0,37484760
-17,79527131;-0,02865803;-0,37821210
-17,78503131;-0,02862937;-0,38157690
-17,77479131;-0,02857258;-0,38690420
-17,76455131;-0,02861531;-0,39167080
-17,75431131;-0,02855837;-0,39615700
-17,74407131;-0,02860110;-0,39727850
-17,73383131;-0,02853000;-0,39896090
-17,72359131;-0,02858683;-0,40204430
-17,71335131;-0,02860105;-0,40848260
-17,70311131;-0,02858683;-0,41463590
-17,69287131;-0,02860095;-0,41575560
-17,68263131;-0,02857258;-0,41771640
-17,67239131;-0,02861526;-0,42248320
-17,66215131;-0,02855832;-0,42949290
-17,65191131;-0,02857253;-0,43145560
-17,64167131;-0,02861521;-0,43482030
-17,63143131;-0,02860110;-0,43734370
-17,62119131;-0,02848722;-0,44098860
