Tiempo;average(B);average(A)
(ms);(V);(V)

-17,83396074;0,03038438;0,34506370
-17,82372074;0,03040691;0,34833220
-17,81348074;0,03038058;0,35100590
-17,80324074;0,03036934;0,35393860
-17,79300074;0,03038807;0,35713280
-17,78276074;0,03041449;0,35891710
-17,77252074;0,03042948;0,36107070
-17,76228074;0,03039939;0,36385520
-17,75204074;0,03039182;0,36664170
-17,74180074;0,03039562;0,36883260
-17,73156074;0,03035804;0,37146700
-17,72132074;0,03036181;0,37395520
-17,71108074;0,03037686;0,37663120
-17,70084074;0,03039563;0,37718840
-17,69060074;0,03040694;0,37893190
-17,68036074;0,03033544;0,38182390
-17,67012074;0,03030165;0,38467900
-17,65988074;0,03034680;0,38672060
-17,64964074;0,03030913;0,38835590
-17,63940074;0,03032793;0,39091880
-17,62916074;0,03033917;0,39314570
-17,61892074;0,03030537;0,39444490
-17,60868074;0,03035055;0,39563190
-17,59844074;0,03033162;0,39763890
-17,58820074;0,03029782;0,39960710
-17,57796074;0,03032041;0,40224330
-17,56772074;0,03031288;0,40365350
-17,55748074;0,03029782;0,40543690
-17,54724074;0,03029407;0,40692320
-17,53700074;0,03032416;0,40911550
-17,52676074;0,03027148;0,41156440
-17,51652074;0,03032042;0,41223190
-17,50628074;0,03026021;0,41312370
-17,49604074;0,03032042;0,41438670
-17,48580074;0,03027148;0,41553860
-17,47556074;0,03028275;0,41706200
-17,46532074;0,03028279;0,41899250
-17,45508074;0,03024897;0,42044050
-17,44484074;0,03023388;0,42148000
-17,43460074;0,03022258;0,42251900
-17,42436074;0,03028663;0,42378210
-17,41412074;0,03023764;0,42486050
-17,40388074;0,03022631;0,42630950
-17,39364074;0,03024895;0,42723810
-17,38340074;0,03024893;0,42812940
-17,37316074;0,03026777;0,42957610
-17,36292074;0,03020754;0,42990960
-17,35268074;0,03023019;0,43054010
-17,34244074;0,03023014;0,43098530
-17,33220074;0,03016616;0,43165300
-17,32196074;0,03025647;0,43191280
-17,31172075;0,03019628;0,43202430
-17,30148075;0,03021878;0,43321220
-17,29124075;0,03018882;0,43321210
-17,28100075;0,03017746;0,43350840
-17,27076075;0,03015874;0,43480860
-17,26052075;0,03021507;0,43621960
-17,25028075;0,03019256;0,43636800
-17,24004075;0,03020005;0,43640540
-17,22980075;0,03015490;0,43729720
-17,21956075;0,03016243;0,43766810
-17,20932075;0,03015112;0,43692580
-17,19908075;0,03014364;0,43759380
-17,18884075;0,03020000;0,43789180
-17,17860075;0,03019630;0,43815210
-17,16836075;0,03015492;0,43770610
-17,15812075;0,03015122;0,43829950
-17,14788075;0,03019999;0,43837430
-17,13764075;0,03012476;0,43796580
-17,12740075;0,03013993;0,43755710
-17,11716075;0,03016242;0,43733400
-17,10692075;0,03009852;0,43621950
-17,09668075;0,03013983;0,43599620
-17,08644075;0,03009846;0,43517930
-17,07620075;0,03016998;0,43491960
-17,06596075;0,03016621;0,43417670
-17,05572075;0,03007216;0,43317430
-17,04548075;0,03011352;0,43321170
-17,03524075;0,03007216;0,43228410
-17,02500075;0,03011729;0,43180120
-17,01476075;0,03009092;0,43128200
-17,00452075;0,03011350;0,43109630
-16,99428075;0,03007598;0,43035480
-16,98404075;0,03008343;0,43050320
-16,97380075;0,03007215;0,42913080
-16,96356075;0,03001568;0,42779480
-16,95332075;0,03003076;0,42731190
-16,94308075;0,03004206;0,42552970
-16,93284075;0,03004208;0,42452610
-16,92260075;0,03002700;0,42333690
-16,91236075;0,03009843;0,42259340
-16,90212075;0,03001197;0,42159030
-16,89188075;0,03002700;0,42018040
-16,88164075;0,03008347;0,41873260
-16,87140075;0,02996684;0,41691330
-16,86116075;0,03002329;0,41505500
-16,85092075;0,03005333;0,41408880
-16,84068075;0,03000068;0,41319670
-16,83044075;0,03000066;0,41249220
-16,82020075;0,03000442;0,40985670
-16,80996075;0,03000451;0,40885380
-16,79972075;0,02998562;0,40692250
-16,78948075;0,02997056;0,40528770
-16,77924075;0,02997064;0,40361590
-16,76900075;0,03000449;0,40127810
-16,75876075;0,03000817;0,39852960
-16,74852075;0,02998943;0,39700580
-16,73828075;0,02994427;0,39559490
-16,72804075;0,02992921;0,39422150
-16,71780075;0,02996688;0,39232950
-16,70756075;0,02995558;0,38999000
-16,69732075;0,02995557;0,38757470
-16,68708075;0,02992546;0,38594070
-16,67684075;0,02995553;0,38427100
-16,66660075;0,02997431;0,38152740
-16,65636075;0,02997066;0,37948800
-16,64612075;0,02993296;0,37744840
-16,63588075;0,02997815;0,37592460
-16,62564075;0,02989913;0,37295200
-16,61540075;0,02993673;0,37016830
-16,60516075;0,02992171;0,36831240
-16,59492075;0,02989913;0,36626950
-16,58468075;0,02991791;0,36352060
-16,57444075;0,02990292;0,36081060
-16,56420075;0,02990662;0,35847090
-16,55396075;0,02986906;0,35612960
-16,54372075;0,02989161;0,35312140
-16,53348075;0,02989542;0,35041230
-16,52324075;0,02985777;0,34810860
-16,51300075;0,02984272;0,34476560
-16,50276075;0,02983896;0,34198170
-16,49252075;0,02985404;0,34005040
-16,48228075;0,02982388;0,33674390
-16,47204075;0,02979382;0,33314360
-16,46180075;0,02982014;0,33121420
-16,45156075;0,02980138;0,32765010
-16,44132075;0,02988404;0,32438150
-16,43108075;0,02986155;0,32189440
-16,42084075;0,02979008;0,31840480
-16,41060075;0,02978246;0,31509870
-16,40036075;0,02976371;0,31194290
-16,39012075;0,02981637;0,30789410
-16,37988075;0,02982761;0,30577630
-16,36964075;0,02974869;0,30273280
-16,35940075;0,02979760;0,29924190
-16,34916075;0,02981264;0,29604730
-16,33892075;0,02980508;0,29293190
-16,32868075;0,02967720;0,28840810
-16,31844075;0,02971853;0,28666280
-16,30820075;0,02975619;0,28227950
-16,29796075;0,02974491;0,27893760
-16,28772075;0,02976744;0,27533460
-16,27748075;0,02974491;0,27158390
-16,26724075;0,02970733;0,26935690
-16,25700075;0,02970355;0,26545640
-16,24676075;0,02967723;0,26170590
-16,23652075;0,02968851;0,25747260
-16,22628075;0,02965843;0,25305360
-16,21604075;0,02967722;0,25052820
-16,20580075;0,02965470;0,24666530
-16,19556075;0,02966596;0,24276790
-16,18532075;0,02956809;0,23772010
-16,17508075;0,02962830;0,23467360
-16,16484075;0,02961707;0,23177900
-16,15460075;0,02960578;0,22762010
-16,14436075;0,02964712;0,22375650
-16,13412075;0,02960574;0,22022800
-16,12388075;0,02956812;0,21554830
-16,11364075;0,02956066;0,21235640
-16,10340075;0,02954936;0,20853140
-16,09316075;0,02954181;0,20400010
-16,08292075;0,02953809;0,19969170
-16,07268075;0,02957937;0,19690710
-16,06244075;0,02949292;0,19316130
-16,05220075;0,02951922;0,18859950
-16,04196075;0,02945909;0,18473740
-16,03172075;0,02945910;0,18039240
-16,02148075;0,02942901;0,17704920
-16,01124075;0,02941022;0,17210990
-16,00100075;0,02948544;0,16746700
-15,99076075;0,02935753;0,16349390
-15,98052075;0,02931995;0,15963210
-15,97028075;0,02933113;0,15521310
-15,96004075;0,02932365;0,15205750
-15,94980075;0,02929737;0,14704330
-15,93956075;0,02922590;0,14277600
-15,92932075;0,02923341;0,13876690
-15,91908075;0,02921458;0,13438360
-15,90884075;0,02919580;0,12962980
-15,89860075;0,02910932;0,12599000
-15,88836075;0,02911679;0,12160850
-15,87812075;0,02904540;0,11696610
-15,86788075;0,02906415;0,11191470
-15,85764075;0,02901530;0,10794100
-15,84740075;0,02892121;0,10363460
-15,83716075;0,02889114;0,09914089
-15,82692075;0,02888740;0,09494855
-15,81668075;0,02882348;0,09064651
-15,80644075;0,02876326;0,08708071
-15,79620075;0,02873702;0,08247668
-15,78596075;0,02864289;0,07790947
-15,77572075;0,02861285;0,07382407
-15,76548075;0,02853389;0,06977532
-15,75524075;0,02844350;0,06498514
-15,74500075;0,02838713;0,06049222
-15,73476075;0,02825552;0,05566360
-15,72452075;0,02821792;0,05120776
-15,71428075;0,02804860;0,04682625
-15,70404075;0,02795457;0,04278080
-15,69380075;0,02790571;0,03765572
-15,68356075;0,02768750;0,03338628
-15,67332076;0,02758600;0,02803894
-15,66308076;0,02734531;0,02361995
-15,65284076;0,02716852;0,01879122
-15,64260076;0,02690521;0,01504059
-15,63236076;0,02659309;0,01076912
-15,62212076;0,02613047;0,00705772
-15,61188076;0,02546843;0,00145859
-15,60164076;0,02269270;-0,00228586
-15,59140076;0,01046894;-0,00714335
-15,58116076;-0,01365104;-0,01170953
-15,57092076;-0,02941791;-0,01635138
-15,56068076;-0,02861304;-0,02058425
-15,55044076;-0,02644658;-0,02507738
-15,54020076;-0,02714616;-0,02997937
-15,52996076;-0,02774796;-0,03462189
-15,51972076;-0,02773286;-0,03870719
-15,50948076;-0,02775922;-0,04409083
-15,49924076;-0,02789839;-0,04850688
-15,48900076;-0,02801127;-0,05266720
-15,47876076;-0,02816917;-0,05682522
-15,46852076;-0,02820685;-0,06109606
-15,45828076;-0,02827832;-0,06573919
-15,44804076;-0,02835720;-0,07019540
-15,43780076;-0,02840233;-0,07442837
-15,42756076;-0,02854913;-0,07895871
-15,41732076;-0,02851142;-0,08367553
-15,40708076;-0,02864300;-0,08809556
-15,39684076;-0,02867316;-0,09188132
-15,38660076;-0,02871834;-0,09592283
-15,37636076;-0,02870328;-0,10052390
-15,36612076;-0,02869192;-0,10516600
-15,35588076;-0,02881601;-0,10962310
-15,34564076;-0,02885000;-0,11389380
-15,33540076;-0,02884991;-0,11894510
-15,32516076;-0,02889128;-0,12328970
-15,31492076;-0,02894778;-0,12726340
-15,30468076;-0,02891392;-0,13138540
-15,29444076;-0,02898162;-0,13543270
-15,28420076;-0,02899287;-0,14011210
-15,27396076;-0,02901547;-0,14400950
-15,26372076;-0,02906427;-0,14846340
-15,25348076;-0,02907939;-0,15266040
-15,24324076;-0,02904181;-0,15682000
-15,23300076;-0,02904558;-0,16101750
-15,22276076;-0,02909441;-0,16413630
-15,21252076;-0,02907564;-0,16911280
-15,20228076;-0,02907938;-0,17353290
-15,19204076;-0,02905680;-0,17832410
-15,18180076;-0,02910950;-0,18133030
-15,17156076;-0,02915459;-0,18563710
-15,16132076;-0,02915831;-0,19016720
-15,15108076;-0,02910194;-0,19409810
-15,14084076;-0,02913576;-0,19791920
-15,13060076;-0,02921482;-0,20111420
-15,12036076;-0,02916959;-0,20575490
-15,11012076;-0,02913573;-0,20887440
-15,09988076;-0,02917344;-0,21333040
-15,08964076;-0,02918842;-0,21671080
-15,07940076;-0,02917711;-0,22024000
-15,06916076;-0,02914709;-0,22488120
-15,05892076;-0,02918102;-0,22844740
-15,04868076;-0,02918094;-0,23260550
-15,03844076;-0,02922973;-0,23554020
-15,02820076;-0,02917721;-0,23973580
-15,01796076;-0,02919223;-0,24300210
-15,00772076;-0,02912452;-0,24730830
-14,99748076;-0,02922613;-0,25120800
-14,98724076;-0,02916210;-0,25451130
-14,97700076;-0,02916592;-0,25889280
-14,96676076;-0,02919221;-0,26275550
-14,95652076;-0,02922231;-0,26665520
-14,94628076;-0,02919598;-0,26936740
-14,93604076;-0,02920724;-0,27270780
-14,92580076;-0,02916216;-0,27605060
-14,91556076;-0,02911322;-0,27958030
-14,90532076;-0,02916586;-0,28329330
-14,89508076;-0,02915835;-0,28645090
-14,88484076;-0,02917347;-0,28956760
-14,87460076;-0,02921479;-0,29297910
-14,86436076;-0,02921847;-0,29691170
-14,85412076;-0,02919966;-0,30021710
-14,84388076;-0,02914336;-0,30296490
-14,83364076;-0,02916964;-0,30578730
-14,82340076;-0,02912074;-0,30842430
-14,81316076;-0,02920729;-0,31221200
-14,80292076;-0,02917338;-0,31551690
-14,79268076;-0,02912080;-0,31863640
-14,78244076;-0,02909821;-0,32194120
-14,77220076;-0,02913954;-0,32461540
-14,76196076;-0,02913206;-0,32751310
-14,75172076;-0,02914334;-0,33118900
-14,74148076;-0,02915457;-0,33393440
-14,73124076;-0,02919219;-0,33709020
-14,72100076;-0,02913953;-0,34028320
-14,71076076;-0,02915080;-0,34225150
-14,70052076;-0,02910190;-0,34459040
-14,69028076;-0,02913579;-0,34741220
-14,68004076;-0,02913581;-0,35023650
-14,66980076;-0,02910944;-0,35227870
-14,65956076;-0,02907942;-0,35576880
-14,64932076;-0,02908307;-0,35814710
-14,63908076;-0,02907567;-0,36004090
-14,62884076;-0,02910948;-0,36252680
-14,61860076;-0,02909821;-0,36583190
-14,60836076;-0,02907937;-0,36746670
-14,59812076;-0,02912452;-0,36995570
-14,58788076;-0,02910194;-0,37288840
-14,57764076;-0,02911315;-0,37507980
-14,56740076;-0,02907563;-0,37686320
-14,55716076;-0,02909067;-0,37886760
-14,54692076;-0,02906814;-0,38086970
-14,53668076;-0,02903802;-0,38302000
-14,52644076;-0,02909821;-0,38472550
-14,51620076;-0,02899287;-0,38661800
-14,50596076;-0,02903795;-0,38828970
-14,49572076;-0,02907183;-0,39122310
-14,48548076;-0,02906806;-0,39322900
-14,47524076;-0,02900793;-0,39497370
-14,46500076;-0,02902298;-0,39623610
-14,45476076;-0,02905677;-0,39842920
-14,44452076;-0,02900411;-0,40062030
-14,43428076;-0,02904553;-0,40195720
-14,42404076;-0,02906058;-0,40407300
-14,41380076;-0,02904173;-0,40548500
-14,40356076;-0,02906805;-0,40801120
-14,39332076;-0,02899287;-0,40927400
-14,38308076;-0,02899659;-0,41120400
-14,37284076;-0,02901164;-0,41253930
-14,36260076;-0,02900035;-0,41328200
-14,35236076;-0,02897775;-0,41391360
-14,34212076;-0,02898527;-0,41528850
-14,33188076;-0,02901164;-0,41577090
-14,32164076;-0,02894398;-0,41833460
-14,31140076;-0,02898529;-0,41959580
-14,30116076;-0,02899286;-0,42041250
-14,29092076;-0,02897403;-0,42145190
-14,28068076;-0,02897411;-0,42208280
-14,27044076;-0,02897405;-0,42267670
-14,26020076;-0,02895521;-0,42338260
-14,24996076;-0,02895148;-0,42427430
-14,23972076;-0,02888752;-0,42639070
-14,22948076;-0,02898155;-0,42724550
-14,21924076;-0,02889514;-0,42813690
-14,20900076;-0,02892146;-0,42913920
-14,19876076;-0,02890259;-0,42991830
-14,18852076;-0,02891007;-0,43066080
-14,17828076;-0,02892888;-0,43099450
-14,16804076;-0,02888760;-0,43147670
-14,15780076;-0,02891384;-0,43188500
-14,14756076;-0,02893265;-0,43177350
-14,13732076;-0,02889511;-0,43225590
-14,12708076;-0,02889506;-0,43247820
-14,11684076;-0,02888377;-0,43288600
-14,10660076;-0,02887631;-0,43288650
-14,09636076;-0,02886870;-0,43340570
-14,08612076;-0,02890635;-0,43336870
-14,07588076;-0,02889134;-0,43359120
-14,06564076;-0,02888384;-0,43359090
-14,05540076;-0,02889884;-0,43385090
-14,04516076;-0,02886122;-0,43381370
-14,03492076;-0,02881617;-0,43325720
-14,02468077;-0,02884990;-0,43329420
-14,01444077;-0,02885747;-0,43314550
-14,00420077;-0,02879727;-0,43288620
-13,99396077;-0,02885740;-0,43258970
-13,98372077;-0,02883110;-0,43273770
-13,97348077;-0,02881611;-0,43225550
-13,96324077;-0,02885367;-0,43210730
-13,95300077;-0,02881988;-0,43169890
-13,94276077;-0,02885367;-0,43188500
-13,93252077;-0,02886876;-0,43140270
-13,92228077;-0,02884243;-0,43095750
-13,91204077;-0,02878601;-0,43077170
-13,90180077;-0,02879729;-0,43047500
-13,89156077;-0,02878225;-0,42895300
-13,88132077;-0,02877843;-0,42832180
-13,87108077;-0,02877093;-0,42739360
-13,86084077;-0,02882364;-0,42620570
-13,85060077;-0,02876719;-0,42542500
-13,84036077;-0,02874460;-0,42379090
-13,83012077;-0,02884613;-0,42267700
-13,81988077;-0,02882363;-0,42245410
-13,80964077;-0,02878227;-0,42174830
-13,79940077;-0,02880103;-0,42026370
-13,78916077;-0,02871834;-0,41955880
-13,77892077;-0,02878226;-0,41747990
-13,76868077;-0,02873344;-0,41658840
-13,75844077;-0,02878226;-0,41484110
-13,74820077;-0,02873330;-0,41447010
-13,73796077;-0,02872210;-0,41328170
-13,72772077;-0,02872964;-0,41242750
-13,71748077;-0,02874088;-0,41112930
-13,70724077;-0,02877473;-0,40942160
-13,69700077;-0,02874834;-0,40749060
-13,68676077;-0,02872206;-0,40581840
-13,67652077;-0,02870330;-0,40407320
-13,66628077;-0,02871072;-0,40166010
-13,65604077;-0,02868069;-0,39987750
-13,64580077;-0,02874087;-0,39761170
-13,63556077;-0,02869578;-0,39627330
-13,62532077;-0,02864309;-0,39493580
-13,61508077;-0,02870325;-0,39348780
-13,60484077;-0,02865436;-0,39111160
-13,59460077;-0,02868069;-0,38795440
-13,58436077;-0,02866188;-0,38721160
-13,57412077;-0,02869954;-0,38528210
-13,56388077;-0,02868443;-0,38376160
-13,55364077;-0,02868440;-0,38124040
-13,54340077;-0,02861679;-0,37875610
-13,53316077;-0,02862799;-0,37727140
-13,52292077;-0,02862804;-0,37515380
-13,51268077;-0,02863556;-0,37259120
-13,50244077;-0,02862808;-0,37025260
-13,49220077;-0,02864311;-0,36787520
-13,48196077;-0,02863180;-0,36479200
-13,47172077;-0,02864307;-0,36219250
-13,46148077;-0,02860544;-0,36044840
-13,45124077;-0,02859795;-0,35888910
-13,44100077;-0,02859046;-0,35554600
-13,43076077;-0,02862419;-0,35283510
-13,42052077;-0,02858290;-0,34982760
-13,41028077;-0,02861301;-0,34756100
-13,40004077;-0,02866189;-0,34462710
-13,38980077;-0,02861678;-0,34262300
-13,37956077;-0,02853029;-0,34065440
-13,36932077;-0,02856033;-0,33745940
-13,35908077;-0,02853403;-0,33371030
-13,34884077;-0,02857538;-0,33051930
-13,33860077;-0,02856780;-0,32825600
-13,32836077;-0,02855274;-0,32487480
-13,31812077;-0,02856409;-0,32249750
-13,30788077;-0,02851515;-0,31952710
-13,29764077;-0,02853402;-0,31551590
-13,28740077;-0,02851521;-0,31217490
-13,27716077;-0,02851147;-0,30860950
-13,26692077;-0,02854903;-0,30604590
-13,25668077;-0,02847765;-0,30355870
-13,24644077;-0,02848135;-0,29943710
-13,23620077;-0,02849260;-0,29635440
-13,22596077;-0,02848887;-0,29323890
-13,21572077;-0,02850391;-0,28945640
-13,20548077;-0,02849639;-0,28696960
-13,19524077;-0,02847011;-0,28306980
-13,18500077;-0,02842120;-0,27939330
-13,17476077;-0,02845504;-0,27586340
-13,16452077;-0,02841366;-0,27281920
-13,15428077;-0,02844755;-0,26970040
-13,14404077;-0,02841740;-0,26669150
-13,13380077;-0,02838735;-0,26260680
-13,12356077;-0,02842121;-0,25811250
-13,11332077;-0,02842867;-0,25432460
-13,10308077;-0,02839863;-0,25157790
-13,09284077;-0,02837229;-0,24771520
-13,08260077;-0,02842494;-0,24340920
-13,07236077;-0,02839863;-0,23962360
-13,06212077;-0,02836099;-0,23572500
-13,05188077;-0,02834224;-0,23290180
-13,04164077;-0,02833471;-0,22885460
-13,03140077;-0,02831960;-0,22540140
-13,02116077;-0,02831210;-0,22098230
-13,01092077;-0,02832339;-0,21726730
-13,00068077;-0,02831965;-0,21414670
-12,99044077;-0,02833086;-0,20894770
-12,98020077;-0,02825941;-0,20564310
-12,96996077;-0,02828957;-0,20126140
-12,95972077;-0,02829710;-0,19799220
-12,94948077;-0,02828575;-0,19472840
-12,93924077;-0,02825198;-0,19001800
-12,92900077;-0,02822191;-0,18656440
-12,91876077;-0,02820309;-0,18170070
-12,90852077;-0,02815790;-0,17847080
-12,89828077;-0,02815793;-0,17416110
-12,88804077;-0,02815418;-0,17003950
-12,87780077;-0,02815795;-0,16550850
-12,86756077;-0,02810151;-0,16135120
-12,85732077;-0,02810915;-0,15756150
-12,84708077;-0,02812782;-0,15243730
-12,83684077;-0,02809024;-0,14846270
-12,82660077;-0,02807519;-0,14449140
-12,81636077;-0,02800375;-0,14033430
-12,80612077;-0,02803762;-0,13572900
-12,79588077;-0,02795486;-0,13145940
-12,78564077;-0,02797742;-0,12748530
-12,77540077;-0,02788715;-0,12451430
-12,76516077;-0,02790966;-0,11939070
-12,75492077;-0,02788341;-0,11474790
-12,74468077;-0,02783069;-0,10939960
-12,73444077;-0,02780815;-0,10549910
-12,72420077;-0,02780442;-0,10096880
-12,71396077;-0,02771791;-0,09666396
-12,70372077;-0,02764635;-0,09217706
-12,69348077;-0,02763896;-0,08824194
-12,68324077;-0,02762760;-0,08393364
-12,67300077;-0,02752603;-0,07914372
-12,66276077;-0,02748470;-0,07450228
-12,65252077;-0,02740940;-0,07134665
-12,64228077;-0,02735302;-0,06644372
-12,63204077;-0,02730786;-0,06206130
-12,62180077;-0,02724387;-0,05745624
-12,61156077;-0,02717243;-0,05363195
-12,60132077;-0,02706710;-0,04917465
-12,59108077;-0,02703713;-0,04342247
-12,58084077;-0,02687540;-0,03930044
-12,57060077;-0,02679255;-0,03569696
-12,56036077;-0,02667218;-0,03027548
-12,55012077;-0,02654056;-0,02541068
-12,53988077;-0,02639768;-0,02140016
-12,52964077;-0,02619456;-0,01709215
-12,51940077;-0,02597265;-0,01259898
-12,50916077;-0,02578461;-0,00773531
-12,49892077;-0,02545738;-0,00295248
-12,48868077;-0,02505861;0,00153387
-12,47844077;-0,02444190;0,00627937
-12,46820077;-0,02315173;0,00976857
-12,45796077;-0,01600548;0,01481951
-12,44772077;0,00322899;0,01842008
-12,43748077;0,02522028;0,02295144
-12,42724077;0,03131713;0,02822520
-12,41700077;0,02840218;0,03312700
-12,40676077;0,02787933;0,03732302
-12,39652077;0,02883105;0,04215001
-12,38628077;0,02903412;0,04686372
-12,37604078;0,02902278;0,05072550
-12,36580078;0,02913566;0,05503393
-12,35556078;0,02927851;0,05960140
-12,34532078;0,02933868;0,06413190
-12,33508078;0,02945534;0,06910781
-12,32484078;0,02952681;0,07286039
-12,31460078;0,02957943;0,07750230
-12,30436078;0,02971485;0,08162393
-12,29412078;0,02972236;0,08630174
-12,28388078;0,02981262;0,09001605
-12,27364078;0,02981263;0,09383641
-12,26340078;0,02990286;0,09854686
-12,25316078;0,02991418;0,10311570
-12,24292078;0,03000068;0,10708780
-12,23268078;0,03002704;0,11109860
-12,22244078;0,02998940;0,11655840
-12,21220078;0,03010219;0,12060690
-12,20196078;0,03007978;0,12498790
-12,19172078;0,03018126;0,12873950
-12,18148078;0,03018125;0,13375350
-12,17124078;0,03019628;0,13809820
-12,16100078;0,03025267;0,14236770
-12,15076078;0,03024141;0,14641350
-12,14052078;0,03026398;0,15120430
-12,13028078;0,03026028;0,15517710
-12,12004078;0,03030536;0,15922500
-12,10980078;0,03030165;0,16249340
-12,09956078;0,03034298;0,16676300
-12,08932078;0,03032419;0,17177600
-12,07908078;0,03033167;0,17649290
-12,06884078;0,03038063;0,18020760
-12,05860078;0,03038813;0,18377240
-12,04836078;0,03041823;0,18826550
-12,03812078;0,03040698;0,19164120
-12,02788078;0,03045963;0,19623900
-12,01764078;0,03043328;0,19976700
-12,00740078;0,03039941;0,20403800
-11,99716078;0,03042948;0,20778890
-11,98692078;0,03041445;0,21232000
-11,97668078;0,03041444;0,21580930
-11,96644078;0,03042200;0,21889200
-11,95620078;0,03042191;0,22320030
-11,94596078;0,03042944;0,22635800
-11,93572078;0,03043704;0,23118530
-11,92548078;0,03047088;0,23397000
-11,91524078;0,03048219;0,23772100
-11,90500078;0,03050089;0,24224930
-11,89476078;0,03045214;0,24595960
-11,88452078;0,03047839;0,25015660
-11,87428078;0,03042571;0,25298060
-11,86404078;0,03045204;0,25702820
-11,85380078;0,03045960;0,26085340
-11,84356078;0,03045588;0,26434330
-11,83332078;0,03041069;0,26816830
-11,82308078;0,03049353;0,27084240
-11,81284078;0,03046712;0,27526080
-11,80260078;0,03047463;0,27878950
-11,79236078;0,03041067;0,28239090
-11,78212078;0,03043320;0,28610640
-11,77188078;0,03044455;0,28822260
-11,76164078;0,03046713;0,29207910
-11,75140078;0,03050472;0,29541750
-11,74116078;0,03044074;0,29898200
-11,73092078;0,03047841;0,30258460
-11,72068078;0,03049717;0,30518240
-11,71044078;0,03045951;0,30733810
-11,70020078;0,03039936;0,31120140
-11,68996078;0,03041443;0,31491430
-11,67972078;0,03043330;0,31892550
-11,66948078;0,03047458;0,32163550
-11,65924078;0,03037304;0,32378840
-11,64900078;0,03038813;0,32728030
-11,63876078;0,03042569;0,33073320
-11,62852078;0,03042199;0,33306960
-11,61828078;0,03044452;0,33585360
-11,60804078;0,03042945;0,33960510
-11,59780078;0,03042198;0,34172240
-11,58756078;0,03041444;0,34432130
-11,57732078;0,03039190;0,34755190
-11,56708078;0,03040318;0,35000360
-11,55684078;0,03038428;0,35282470
-11,54660078;0,03038058;0,35583240
-11,53636078;0,03038810;0,35828570
-11,52612078;0,03039188;0,36036550
-11,51588078;0,03043700;0,36289060
-11,50564078;0,03041816;0,36630700
-11,49540078;0,03037681;0,36809020
-11,48516078;0,03036552;0,37046470
-11,47492078;0,03037305;0,37306390
-11,46468078;0,03035430;0,37588820
-11,45444078;0,03041065;0,37700280
-11,44420078;0,03038429;0,37863530
-11,43396078;0,03033169;0,38130490
-11,42372078;0,03030905;0,38378890
-11,41348078;0,03027530;0,38575470
-11,40324078;0,03036181;0,38787230
-11,39300078;0,03035425;0,38995270
-11,38276078;0,03033168;0,39225510
-11,37252078;0,03029402;0,39433320
-11,36228078;0,03035431;0,39522400
-11,35204078;0,03035427;0,39633870
-11,34180078;0,03031288;0,39949590
-11,33156078;0,03032040;0,40183490
-11,32132078;0,03032415;0,40320890
-11,31108078;0,03026023;0,40491660
-11,30084078;0,03031668;0,40632830
-11,29060078;0,03029781;0,40811140
-11,28036078;0,03028279;0,41052560
-11,27012078;0,03024522;0,41182440
-11,25988078;0,03031662;0,41282590
-11,24964078;0,03027146;0,41386660
-11,23940078;0,03026772;0,41513030
-11,22916078;0,03023767;0,41691330
-11,21892078;0,03028283;0,41869650
-11,20868078;0,03025264;0,41988380
-11,19844078;0,03025645;0,42173930
-11,18820078;0,03023773;0,42222220
-11,17796078;0,03023389;0,42359670
-11,16772078;0,03019250;0,42460110
-11,15748078;0,03023385;0,42582710
-11,14724078;0,03023765;0,42716370
-11,13700078;0,03024516;0,42798060
-11,12676078;0,03022641;0,42890820
-11,11652078;0,03026019;0,42979850
-11,10628078;0,03018123;0,43039180
-11,09604078;0,03021138;0,43083690
-11,08580078;0,03023011;0,43109620
-11,07556078;0,03019999;0,43135620
-11,06532078;0,03020755;0,43254410
-11,05508078;0,03020012;0,43228400
-11,04484078;0,03016245;0,43343450
-11,03460078;0,03020378;0,43417720
-11,02436078;0,03013235;0,43436290
-11,01412078;0,03017747;0,43517960
-11,00388078;0,03021890;0,43573650
-10,99364078;0,03013987;0,43662820
-10,98340078;0,03011729;0,43718610
-10,97316078;0,03016620;0,43748270
-10,96292078;0,03013607;0,43752010
-10,95268078;0,03015865;0,43822570
-10,94244078;0,03020381;0,43818830
-10,93220078;0,03020004;0,43833690
-10,92196078;0,03010602;0,43830030
-10,91172078;0,03015867;0,43781690
-10,90148078;0,03011729;0,43781760
-10,89124078;0,03007977;0,43733430
-10,88100078;0,03016995;0,43829940
-10,87076078;0,03008717;0,43699950
-10,86052078;0,03013607;0,43696260
-10,85028078;0,03009846;0,43655430
-10,84004078;0,03013609;0,43529090
-10,82980078;0,03010223;0,43558800
-10,81956078;0,03009471;0,43432580
-10,80932078;0,03007963;0,43339690
-10,79908078;0,03012479;0,43291440
-10,78884078;0,03007967;0,43220940
-10,77860078;0,03009847;0,43183860
-10,76836078;0,03012099;0,43128170
-10,75812078;0,03006842;0,43091100
-10,74788078;0,03006087;0,43042890
-10,73764079;0,03003458;0,42994670
-10,72740079;0,03010602;0,42931630
-10,71716079;0,03004203;0,42820320
-10,70692079;0,03001953;0,42690360
-10,69668079;0,03009096;0,42623540
-10,68644079;0,03004959;0,42515830
-10,67620079;0,03007215;0,42378280
-10,66596079;0,03000069;0,42277920
-10,65572079;0,03006835;0,42203590
-10,64548079;0,03003079;0,42110770
