Tiempo;average(B);average(A)
(ms);(V);(V)

-17,65676454;-0,42197900;-0,42863200
-17,64652454;-0,42185650;-0,43302660
-17,63628454;-0,42216410;-0,43430810
-17,62604454;-0,42225600;-0,43736070
-17,61580454;-0,42216410;-0,44090100
-17,60556454;-0,42237930;-0,44615070
-17,59532454;-0,42244090;-0,44975210
-17,58508454;-0,42268720;-0,45286490
-17,57484454;-0,42259530;-0,45597780
-17,56460454;-0,42262550;-0,46110490
-17,55436454;-0,42290230;-0,46556060
-17,54412454;-0,42284130;-0,46879550
-17,53388454;-0,42277930;-0,47056560
-17,52364454;-0,42277960;-0,47239680
-17,51340454;-0,42308710;-0,47843930
-17,50316454;-0,42311780;-0,48338310
-17,49292454;-0,42336380;-0,48649580
-17,48268454;-0,42333340;-0,48832400
-17,47244454;-0,42339490;-0,49215920
-17,46220454;-0,42333310;-0,49764390
-17,45196454;-0,42336410;-0,50233690
-17,44172454;-0,42345610;-0,50495960
-17,43148454;-0,42357930;-0,50587480
-17,42124454;-0,42336410;-0,50978140
-17,41100454;-0,42361050;-0,51338220
-17,40076454;-0,42373290;-0,51844810
-17,39052454;-0,42385630;-0,52211010
-17,38028454;-0,42400990;-0,52571150
-17,37004454;-0,42382550;-0,52906880
-17,35980454;-0,42348660;-0,53492840
-17,34956454;-0,42394890;-0,53907870
-17,33932454;-0,42404130;-0,54036020
-17,32908454;-0,42416410;-0,54206940
-17,31884454;-0,42398010;-0,54353420
-17,30860454;-0,42413320;-0,54817270
-17,29836454;-0,42422570;-0,55268980
-17,28812454;-0,42410290;-0,55635160
-17,27788454;-0,42481050;-0,55903710
-17,26764454;-0,42428690;-0,55989180
-17,25740454;-0,42447220;-0,56440900
-17,24716454;-0,42441030;-0,56971960
-17,23692454;-0,42434900;-0,57448050
-17,22668454;-0,42394900;-0,57667760
-17,21644454;-0,42425640;-0,57753090
-17,20620454;-0,42465690;-0,57966040
-17,19596454;-0,42450260;-0,58300730
-17,18572454;-0,42465680;-0,58751610
-17,17548454;-0,42453370;-0,59141890
-17,16524454;-0,42456450;-0,59483600
-17,15500454;-0,42465700;-0,59636180
-17,14476454;-0,42477990;-0,60032930
-17,13452454;-0,42481020;-0,60386920
-17,12428454;-0,42456510;-0,60820310
-17,11404454;-0,42511840;-0,61186470
-17,10380454;-0,42465670;-0,61278060
-17,09356454;-0,42474870;-0,61418450
-17,08332454;-0,42493390;-0,61680930
-17,07308454;-0,42484190;-0,62126490
-17,06284454;-0,42484160;-0,62590440
-17,05260454;-0,42459540;-0,62883440
-17,04236454;-0,42502630;-0,63078830
-17,03212454;-0,42496470;-0,63286370
-17,02188454;-0,42471840;-0,63603740
-17,01164454;-0,42499530;-0,64159160
-17,00140454;-0,42453430;-0,64598620
-16,99116454;-0,42487260;-0,64848860
-16,98092454;-0,42490330;-0,64897680
-16,97068454;-0,42496480;-0,64964820
-16,96044454;-0,42481120;-0,65184510
-16,95020454;-0,42493450;-0,65532420
-16,93996454;-0,42517980;-0,65952740
-16,92972454;-0,42518040;-0,66305880
-16,91948454;-0,42502630;-0,66567550
-16,90924454;-0,42487200;-0,66750280
-16,89900454;-0,42462650;-0,66933260
-16,88876454;-0,42484220;-0,67330020
-16,87852454;-0,42493360;-0,67720640
-16,86828454;-0,42499570;-0,68056340
-16,85804454;-0,42490340;-0,68367590
-16,84780454;-0,42496470;-0,68465260
-16,83756454;-0,42487260;-0,68526290
-16,82732454;-0,42471840;-0,68654500
-16,81708454;-0,42505720;-0,68953630
-16,80684454;-0,42471860;-0,69325940
-16,79660454;-0,42484150;-0,69820360
-16,78636454;-0,42508790;-0,69997390
-16,77612454;-0,42481050;-0,70180470
-16,76588454;-0,42499590;-0,70296430
-16,75564454;-0,42468790;-0,70381880
-16,74540454;-0,42481100;-0,70723680
-16,73516454;-0,42456420;-0,70998340
-16,72492454;-0,42471870;-0,71437830
-16,71468454;-0,42441110;-0,71804050
-16,70444454;-0,42428790;-0,72011550
-16,69420454;-0,42450380;-0,72090920
-16,68396454;-0,42450370;-0,72121440
-16,67372454;-0,42487320;-0,72298430
-16,66348454;-0,42493420;-0,72512020
-16,65324454;-0,42456540;-0,72805040
-16,64300454;-0,42468790;-0,73091910
-16,63276454;-0,42481090;-0,73458110
-16,62252454;-0,42468840;-0,73677780
-16,61228454;-0,42456490;-0,73818210
-16,60204454;-0,42468800;-0,73903410
-16,59180454;-0,42453460;-0,74116520
-16,58156454;-0,42459570;-0,74341700
-16,57132454;-0,42471830;-0,74700990
-16,56108454;-0,42447260;-0,74944680
-16,55084454;-0,42468840;-0,75286260
-16,54060454;-0,42462630;-0,75457160
-16,53036454;-0,42419620;-0,75536410
-16,52012454;-0,42428830;-0,75652360
-16,50988454;-0,42444200;-0,75743880
-16,49964454;-0,42453430;-0,75896470
-16,48940454;-0,42428800;-0,75981930
-16,47916454;-0,42450330;-0,76213860
-16,46892454;-0,42435000;-0,76525150
-16,45868454;-0,42444190;-0,76750980
-16,44844454;-0,42410340;-0,76915760
-16,43820455;-0,42431910;-0,77245380
-16,42796455;-0,42438020;-0,77349140
-16,41772455;-0,42441140;-0,77422340
-16,40748455;-0,42438050;-0,77459000
-16,39724455;-0,42438060;-0,77513930
-16,38700455;-0,42435000;-0,77660420
-16,37676455;-0,42416480;-0,77837410
-16,36652455;-0,42398060;-0,78191420
-16,35628455;-0,42404170;-0,78551530
-16,34604455;-0,42401140;-0,78801810
-16,33580455;-0,42422670;-0,78984880
-16,32556455;-0,42398060;-0,79119160
-16,31532455;-0,42388850;-0,79198530
-16,30508455;-0,42376490;-0,79222950
-16,29484455;-0,42401130;-0,79271750
-16,28460455;-0,42394980;-0,79369400
-16,27436455;-0,42401110;-0,79448760
-16,26412455;-0,42388820;-0,79564710
-16,25388455;-0,42398050;-0,79839400
-16,24364455;-0,42398020;-0,79985850
-16,23340455;-0,42379580;-0,80297140
-16,22316455;-0,42364170;-0,80486390
-16,21292455;-0,42391870;-0,80712230
-16,20268455;-0,42370360;-0,80779360
-16,19244455;-0,42376530;-0,80931900
-16,18220455;-0,42364210;-0,81005140
-16,17196455;-0,42358030;-0,81084530
-16,16172455;-0,42364190;-0,81182190
-16,15148455;-0,42345720;-0,81279830
-16,14124455;-0,42358050;-0,81377460
-16,13100455;-0,42367280;-0,81572650
-16,12076455;-0,42339550;-0,81834900
-16,11052455;-0,42351890;-0,81981230
-16,10028455;-0,42354950;-0,82218560
-16,09004455;-0,42348810;-0,82364650
-16,07980455;-0,42361140;-0,82498620
-16,06956455;-0,42324180;-0,82620310
-16,05932455;-0,42324220;-0,82699450
-16,04908455;-0,42336520;-0,82748060
-16,03884455;-0,42324160;-0,82772450
-16,02860455;-0,42351870;-0,82815030
-16,01836455;-0,42345740;-0,82821090
-16,00812455;-0,42333380;-0,82851590
-15,99788455;-0,42327250;-0,82876010
-15,98764455;-0,42278010;-0,82876000
-15,97740455;-0,42327250;-0,82900430
-15,96716455;-0,42321120;-0,82991960
-15,95692455;-0,42311860;-0,83156750
-15,94668455;-0,42277980;-0,83065200
-15,93644455;-0,42305690;-0,83254420
-15,92620455;-0,42299550;-0,83309350
-15,91596455;-0,42284150;-0,83388670
-15,90572455;-0,42284120;-0,83571790
-15,89548455;-0,42281090;-0,83590100
-15,88524455;-0,42281060;-0,83693860
-15,87500455;-0,42284140;-0,83846500
-15,86476455;-0,42265670;-0,83950210
-15,85452455;-0,42247230;-0,84066180
-15,84428455;-0,42256460;-0,84169980
-15,83404455;-0,42268740;-0,84182180
-15,82380455;-0,42268720;-0,84292010
-15,81356455;-0,42237980;-0,84292030
-15,80332455;-0,42244080;-0,84371390
-15,79308455;-0,42216400;-0,84426330
-15,78284455;-0,42250300;-0,84401910
-15,77260455;-0,42237980;-0,84493460
-15,76236455;-0,42210230;-0,84499570
-15,75212455;-0,42247180;-0,84505650
-15,74188455;-0,42197870;-0,84542270
-15,73164455;-0,42231810;-0,84560590
-15,72140455;-0,42185620;-0,84591130
-15,71116455;-0,42222550;-0,84584980
-15,70092455;-0,42194830;-0,84585010
-15,69068455;-0,42194850;-0,84597220
-15,68044455;-0,42197920;-0,84597180
-15,67020455;-0,42185590;-0,84603330
-15,65996455;-0,42167160;-0,84615540
-15,64972455;-0,42179490;-0,84609440
-15,63948455;-0,42142490;-0,84627720
-15,62924455;-0,42154820;-0,84603320
-15,61900455;-0,42142470;-0,84621640
-15,60876455;-0,42145580;-0,84615540
-15,59852455;-0,42124010;-0,84615530
-15,58828455;-0,42124010;-0,84621610
-15,57804455;-0,42117930;-0,84609440
-15,56780455;-0,42142450;-0,84609430
-15,55756455;-0,42120950;-0,84639940
-15,54732455;-0,42127110;-0,84621650
-15,53708455;-0,42114800;-0,84609430
-15,52684455;-0,42102470;-0,84609460
-15,51660455;-0,42090130;-0,84639910
-15,50636455;-0,42111730;-0,84609430
-15,49612455;-0,42077830;-0,84615520
-15,48588455;-0,42077800;-0,84591110
-15,47564455;-0,42068560;-0,84597210
-15,46540455;-0,42090130;-0,84572810
-15,45516455;-0,42053250;-0,84609430
-15,44492455;-0,42059350;-0,84566710
-15,43468455;-0,42053200;-0,84505660
-15,42444455;-0,42077810;-0,84493460
-15,41420455;-0,42047040;-0,84505660
-15,40396455;-0,42053260;-0,84450740
-15,39372455;-0,42034740;-0,84383590
-15,38348455;-0,42034760;-0,84432410
-15,37324455;-0,42025500;-0,84334760
-15,36300455;-0,42019400;-0,84328650
-15,35276455;-0,42000900;-0,84249300
-15,34252455;-0,42010140;-0,84157720
-15,33228455;-0,41994770;-0,84035690
-15,32204455;-0,41985530;-0,83956340
-15,31180455;-0,41988580;-0,83937990
-15,30156455;-0,41988570;-0,83822050
-15,29132455;-0,41991610;-0,83645060
-15,28108455;-0,41960910;-0,83584030
-15,27084455;-0,41954740;-0,83535160
-15,26060455;-0,41942410;-0,83333770
-15,25036455;-0,41951710;-0,83278820
-15,24012455;-0,41954720;-0,83260550
-15,22988455;-0,41911650;-0,83034680
-15,21964455;-0,41920930;-0,83004170
-15,20940455;-0,41917780;-0,82937030
-15,19916455;-0,41923980;-0,82912640
-15,18892455;-0,41911650;-0,82851610
-15,17868455;-0,41893210;-0,82833310
-15,16844455;-0,41902470;-0,82821100
-15,15820455;-0,41893200;-0,82827200
-15,14796455;-0,41847090;-0,82796760
-15,13772455;-0,41899380;-0,82754200
-15,12748455;-0,41853250;-0,82717700
-15,11724455;-0,41868590;-0,82608200
-15,10700455;-0,41856360;-0,82523000
-15,09676455;-0,41844030;-0,82340380
-15,08652455;-0,41810170;-0,82230810
-15,07628455;-0,41847100;-0,82084640
-15,06604455;-0,41840930;-0,81950660
-15,05580455;-0,41819430;-0,81682500
-15,04556455;-0,41807120;-0,81554420
-15,03532455;-0,41807120;-0,81408000
-15,02508455;-0,41807110;-0,81255390
-15,01484455;-0,41788660;-0,81115010
-15,00460455;-0,41804030;-0,81047870
-14,99436455;-0,41797900;-0,80901410
-14,98412455;-0,41770240;-0,80889180
-14,97388455;-0,41785580;-0,80663340
-14,96364455;-0,41776390;-0,80577900
-14,95340455;-0,41776340;-0,80358200
-14,94316455;-0,41767150;-0,80181170
-14,93292455;-0,41739480;-0,79973680
-14,92268455;-0,41699530;-0,79699030
-14,91244455;-0,41714870;-0,79515920
-14,90220455;-0,41730250;-0,79381620
-14,89196455;-0,41724090;-0,79326690
-14,88172455;-0,41721010;-0,79271750
-14,87148455;-0,41708720;-0,79241250
-14,86124455;-0,41690290;-0,79174110
-14,85100455;-0,41708720;-0,79094740
-14,84076455;-0,41668770;-0,78838400
-14,83052455;-0,41674890;-0,78569850
-14,82028455;-0,41681050;-0,78478290
-14,81004455;-0,41641110;-0,78130380
-14,79980455;-0,41659520;-0,77819070
-14,78956456;-0,41653340;-0,77556650
-14,77932456;-0,41638030;-0,77489500
-14,76908456;-0,41628800;-0,77446770
-14,75884456;-0,41625760;-0,77373560
-14,74860456;-0,41638020;-0,77227080
-14,73836456;-0,41622650;-0,77135530
-14,72812456;-0,41607240;-0,76909680
-14,71788456;-0,41619540;-0,76665540
-14,70764456;-0,41598020;-0,76433600
-14,69740456;-0,41601130;-0,76140610
-14,68716456;-0,41576540;-0,75902580
-14,67692456;-0,41558080;-0,75731690
-14,66668456;-0,41564240;-0,75707280
-14,65644456;-0,41551950;-0,75640120
-14,64620456;-0,41558060;-0,75524190
-14,63596456;-0,41518100;-0,75341100
-14,62572456;-0,41502740;-0,75036140
-14,61548456;-0,41518150;-0,74877600
-14,60524456;-0,41508880;-0,74457320
-14,59500456;-0,41511950;-0,74256490
-14,58476456;-0,41493530;-0,74006940
-14,57452456;-0,41465810;-0,73830350
-14,56428456;-0,41471990;-0,73744990
-14,55404456;-0,41478130;-0,73574070
-14,54380456;-0,41475090;-0,73336040
-14,53356456;-0,41435100;-0,72939290
-14,52332456;-0,41432030;-0,72628030
-14,51308456;-0,41410490;-0,72481530
-14,50284456;-0,41361270;-0,72182480
-14,49260456;-0,41392060;-0,72090900
-14,48236456;-0,41370470;-0,72048220
-14,47212456;-0,41392000;-0,71901680
-14,46188456;-0,41385900;-0,71730800
-14,45164456;-0,41355100;-0,71211980
-14,44140456;-0,41349010;-0,70833540
-14,43116456;-0,41327440;-0,70503980
-14,42092456;-0,41324290;-0,70326950
-14,41068456;-0,41311980;-0,70247600
-14,40044456;-0,41305840;-0,70137760
-14,39020456;-0,41296610;-0,69826460
-14,37996456;-0,41299720;-0,69502940
-14,36972456;-0,41305890;-0,69094000
-14,35948456;-0,41305870;-0,68849820
-14,34924456;-0,41296590;-0,68617840
-14,33900456;-0,41235080;-0,68514060
-14,32876456;-0,41250440;-0,68453060
-14,31852456;-0,41225820;-0,68312690
-14,30828456;-0,41247380;-0,67958650
-14,29804456;-0,41241220;-0,67635170
-14,28780456;-0,41204260;-0,67116380
-14,27756456;-0,41167320;-0,66829580
-14,26732456;-0,41179620;-0,66646750
-14,25708456;-0,41216580;-0,66445860
-14,24684456;-0,41164280;-0,66153720
-14,23660456;-0,41148850;-0,65788310
-14,22636456;-0,41133440;-0,65355410
-14,21612456;-0,41139620;-0,65117400
-14,20588456;-0,41093420;-0,64934340
-14,19564456;-0,41130330;-0,64848860
-14,18540456;-0,41105740;-0,64684050
-14,17516456;-0,41102670;-0,64311750
-14,16492456;-0,41062630;-0,63933330
-14,15468456;-0,41087260;-0,63457240
-14,14444456;-0,41084160;-0,63170390
-14,13420456;-0,41034880;-0,62956700
-14,12396456;-0,41056400;-0,62785790
-14,11372456;-0,41019450;-0,62395080
-14,10348456;-0,41022570;-0,61906750
-14,09324456;-0,41016430;-0,61528320
-14,08300456;-0,41007170;-0,61320780
-14,07276456;-0,40976370;-0,61229210
-14,06252456;-0,40982510;-0,61021720
-14,05228456;-0,40933260;-0,60606680
-14,04204456;-0,40951720;-0,60161110
-14,03180456;-0,40942490;-0,59764390
-14,02156456;-0,40945560;-0,59508020
-14,01132456;-0,40933250;-0,59343210
-14,00108456;-0,40908600;-0,59013730
-13,99084456;-0,40902460;-0,58532100
-13,98060456;-0,40868680;-0,58209480
-13,97036456;-0,40868680;-0,57917370
-13,96012456;-0,40856340;-0,57734760
-13,94988456;-0,40859420;-0,57625060
-13,93964456;-0,40843990;-0,57234440
-13,92940456;-0,40840910;-0,56611800
-13,91916456;-0,40834760;-0,56239450
-13,90892456;-0,40810160;-0,55970850
-13,89868456;-0,40828590;-0,55799940
-13,88844456;-0,40773210;-0,55525300
-13,87820456;-0,40767050;-0,55122470
-13,86796456;-0,40742490;-0,54634180
-13,85772456;-0,40757860;-0,54298470
-13,84748456;-0,40751700;-0,54158120
-13,83724456;-0,40711720;-0,54036060
-13,82700456;-0,40708600;-0,53730860
-13,81676456;-0,40711720;-0,53279200
-13,80652456;-0,40696380;-0,52754270
-13,79628456;-0,40674780;-0,52394150
-13,78604456;-0,40647130;-0,52095080
-13,77580456;-0,40631750;-0,51643420
-13,76556456;-0,40622510;-0,51197830
-13,75532456;-0,40582510;-0,50752290
-13,74508456;-0,40557930;-0,50569170
-13,73484456;-0,40567170;-0,50453200
-13,72460456;-0,40521050;-0,50056930
-13,71436456;-0,40557960;-0,49508400
-13,70412456;-0,40514870;-0,48984650
-13,69388456;-0,40487200;-0,48734930
-13,68364456;-0,40462570;-0,48539730
-13,67340456;-0,40474870;-0,48136900
-13,66316456;-0,40434930;-0,47630280
-13,65292456;-0,40407170;-0,47123720
-13,64268456;-0,40419510;-0,46977210
-13,63244456;-0,40394910;-0,46818520
-13,62220456;-0,40373430;-0,46415670
-13,61196456;-0,40317960;-0,45951800
-13,60172456;-0,40324140;-0,45432970
-13,59148456;-0,40339500;-0,45152190
-13,58124456;-0,40305680;-0,44883640
-13,57100456;-0,40290270;-0,44450260
-13,56076456;-0,40274870;-0,43980260
-13,55052456;-0,40250310;-0,43540720
-13,54028456;-0,40225670;-0,43369780
-13,53004456;-0,40201070;-0,43198880
-13,51980456;-0,40197930;-0,42722790
-13,50956456;-0,40170280;-0,42142970
-13,49932456;-0,40157950;-0,41691310
-13,48908456;-0,40139490;-0,41490170
-13,47884456;-0,40099520;-0,41204190
-13,46860456;-0,40084120;-0,40796220
-13,45836456;-0,40071840;-0,40168300
-13,44812456;-0,40037980;-0,39857110
-13,43788456;-0,40010290;-0,39735080
-13,42764456;-0,39991850;-0,39478720
-13,41740456;-0,39973390;-0,39014830
-13,40716456;-0,39973380;-0,38502140
-13,39692456;-0,39911890;-0,38099290
-13,38668456;-0,39918050;-0,37745300
-13,37644456;-0,39921090;-0,37372970
-13,36620456;-0,39884210;-0,36835850
-13,35596456;-0,39816540;-0,36457450
-13,34572456;-0,39795040;-0,36201080
-13,33548456;-0,39773580;-0,36024090
-13,32524456;-0,39751990;-0,35444260
-13,31500456;-0,39705890;-0,34852180
-13,30476456;-0,39724370;-0,34485980
-13,29452456;-0,39681290;-0,34180830
-13,28428456;-0,39653640;-0,33784370
-13,27404456;-0,39613590;-0,33217840
-13,26380456;-0,39576720;-0,32755070
-13,25356456;-0,39579810;-0,32560200
-13,24332456;-0,39533660;-0,32291660
-13,23308456;-0,39512070;-0,31785070
-13,22284456;-0,39462860;-0,31247910
-13,21260456;-0,39435200;-0,30887760
-13,20236456;-0,39401340;-0,30497120
-13,19212456;-0,39370590;-0,30063770
-13,18188456;-0,39324380;-0,29563270
-13,17164456;-0,39305970;-0,29172640
-13,16140456;-0,39256750;-0,28971210
-13,15116456;-0,39222900;-0,28629420
-13,14092457;-0,39204420;-0,27976290
-13,13068457;-0,39161390;-0,27426970
-13,12044457;-0,39090630;-0,27182810
-13,11020457;-0,39081320;-0,26895940
-13,09996457;-0,38998320;-0,26358820
-13,08972457;-0,38958360;-0,25809500
-13,07948457;-0,38927540;-0,25534860
-13,06924457;-0,38859870;-0,25345920
-13,05900457;-0,38844470;-0,25017330
-13,04876457;-0,38801420;-0,24487390
-13,03852457;-0,38755250;-0,23853260
-13,02828457;-0,38678400;-0,23474870
-13,01804457;-0,38650740;-0,23004880
-13,00780457;-0,38564660;-0,22418890
-12,99756457;-0,38524630;-0,22003810
-12,98732457;-0,38469340;-0,21826800
-12,97708457;-0,38407860;-0,21460580
-12,96684457;-0,38352540;-0,20819700
-12,95660457;-0,38340210;-0,20215440
-12,94636457;-0,38278750;-0,19989600
-12,93612457;-0,38204900;-0,19586760
-12,92588457;-0,38174240;-0,19037440
-12,91564457;-0,38044890;-0,18555260
-12,90540457;-0,38004930;-0,18305010
-12,89516457;-0,37918730;-0,18030480
-12,88492457;-0,37854060;-0,17573020
-12,87468457;-0,37820170;-0,16975950
-12,86444457;-0,37749350;-0,16561920
-12,85420457;-0,37653880;-0,16244970
-12,84396457;-0,37570740;-0,15860470
-12,83372457;-0,37441580;-0,15201260
-12,82348457;-0,37373880;-0,14792310
-12,81324457;-0,37250760;-0,14627520
-12,80300457;-0,37118420;-0,14249090
-12,79276457;-0,36973780;-0,13565470
-12,78252457;-0,36844490;-0,13058860
-12,77228457;-0,36709140;-0,12802510
-12,76204457;-0,36555370;-0,12436300
-12,75180457;-0,36423160;-0,11917490
-12,74156457;-0,36266370;-0,11355950
-12,73132457;-0,36115720;-0,11081290
-12,72108457;-0,35946620;-0,10892070
-12,71084457;-0,35777450;-0,10367150
-12,70060457;-0,35561930;-0,09665211
-12,69036457;-0,35328100;-0,09256542
-12,68012457;-0,35112780;-0,08946144
-12,66988457;-0,34839170;-0,08367512
-12,65964457;-0,34590100;-0,07818760
-12,64940457;-0,34325440;-0,07544173
-12,63916457;-0,34063660;-0,07354958
-12,62892457;-0,33783610;-0,06848358
-12,61868457;-0,33398930;-0,06097603
-12,60844457;-0,32998950;-0,05694761
-12,59820457;-0,32636130;-0,05395676
-12,58796457;-0,32236290;-0,04840239
-12,57772457;-0,31790170;-0,04156620
-12,56748457;-0,31291850;-0,03961302
-12,55724457;-0,30738010;-0,03711050
-12,54700457;-0,30177880;-0,03234964
-12,53676457;-0,29534830;-0,02557454
-12,52652457;-0,28873530;-0,02160712
-12,51628457;-0,28181420;-0,01879984
-12,50604457;-0,27440040;-0,01331208
-12,49580457;-0,26652260;-0,00697608
-12,48556457;-0,25769260;-0,00369108
-12,47532457;-0,24747950;-0,00156039
-12,46508457;-0,23649720;0,00215353
-12,45484457;-0,22462130;0,00970967
-12,44460457;-0,21053100;0,01379501
-12,43436457;-0,19348720;0,01623587
-12,42412457;-0,16890570;0,02050845
-12,41388457;-0,13048050;0,02649006
-12,40364457;-0,06427521;0,03082370
-12,39340457;0,03401247;0,03326515
-12,38316457;0,14180770;0,03564559
-12,37292457;0,22250440;0,04119998
-12,36268457;0,25874530;0,04718157
-12,35244457;0,26865290;0,05182040
-12,34220457;0,27680550;0,05621509
-12,33196457;0,28766420;0,06268504
-12,32172457;0,29806340;0,06689655
-12,31148457;0,30634030;0,06891032
-12,30124457;0,31360080;0,07208175
-12,29100457;0,32095280;0,07933396
-12,28076457;0,32870490;0,08499813
-12,27052457;0,33538140;0,08737503
-12,26028457;0,34104450;0,09097573
-12,25004457;0,34624390;0,09677419
-12,23980457;0,35131880;0,10214540
-12,22956457;0,35614870;0,10458680
-12,21932457;0,36073090;0,10721140
-12,20908457;0,36439060;0,11239970
-12,19884457;0,36777550;0,11923590
-12,18860457;0,37128420;0,12240980
-12,17836457;0,37436150;0,12533950
-12,16812457;0,37688530;0,13058860
-12,15788457;0,37937910;0,13602090
-12,14764457;0,38177740;0,13968300
-12,13740457;0,38368330;0,14151410
-12,12716457;0,38537470;0,14676340
-12,11692457;0,38786570;0,15372180
-12,10668457;0,39051230;0,15787180
-12,09644457;0,39235950;0,15994220
-12,08620457;0,39392850;0,16383710
-12,07596457;0,39565000;0,17029640
-12,06572457;0,39678690;0,17468840
-12,05548457;0,39820060;0,17615310
-12,04524457;0,39909200;0,17896070
-12,03500457;0,40038360;0,18482010
-12,02476457;0,40158360;0,18958090
-12,01452457;0,40259900;0,19403660
-12,00428457;0,40343040;0,19721040
-11,99404457;0,40444660;0,20148300
-11,98380457;0,40543230;0,20722050
-11,97356457;0,40663300;0,21118780
-11,96332457;0,40755590;0,21320210
-11,95308457;0,40817110;0,21698650
-11,94284457;0,40912560;0,22406710
-11,93260457;0,40998660;0,22913330
-11,92236457;0,41060180;0,23145200
-11,91212457;0,41124780;0,23559980
-11,90188457;0,41192490;0,24102290
-11,89164457;0,41241790;0,24656370
-11,88140457;0,41312600;0,24820770
-11,87116457;0,41380350;0,25052650
-11,86092457;0,41414210;0,25650820
-11,85068457;0,41472700;0,26200130
-11,84044457;0,41525060;0,26602980
-11,83020457;0,41568080;0,26883730
-11,81996457;0,41605030;0,27390340
-11,80972457;0,41681930;0,27945790
-11,79948457;0,41715740;0,28312040
-11,78924457;0,41740350;0,28440220
-11,77900457;0,41798740;0,28928490
-11,76876457;0,41804910;0,29581590
-11,75852457;0,41835620;0,30069870
-11,74828457;0,41872500;0,30277390
-11,73804457;0,41909360;0,30582580
-11,72780457;0,41943190;0,31076980
-11,71756457;0,41983180;0,31638540
-11,70732457;0,41986240;0,31901000
-11,69708457;0,42007760;0,32071610
-11,68684457;0,42029250;0,32455040
-11,67660457;0,42053850;0,33033680
-11,66636457;0,42066180;0,33485040
-11,65612457;0,42084630;0,33845080
-11,64588457;0,42109250;0,34333380
-11,63564457;0,42121530;0,34894920
-11,62540457;0,42167630;0,35383210
-11,61516457;0,42179940;0,35548020
-11,60492457;0,42219950;0,35804360
-11,59468457;0,42244580;0,36274350
-11,58444457;0,42241520;0,36982360
-11,57420457;0,42247660;0,37287530
-11,56396457;0,42293790;0,37452320
-11,55372457;0,42287640;0,37867380
-11,54348457;0,42321430;0,38288520
-11,53324457;0,42336860;0,38825620
-11,52300457;0,42358410;0,39081980
-11,51276457;0,42379910;0,39222360
-11,50252458;0,42404530;0,39606710
-11,49228458;0,42419940;0,40161320
-11,48204458;0,42429220;0,40605880
-11,47180458;0,42450690;0,40916420
-11,46156458;0,42466060;0,41245780
-11,45132458;0,42459970;0,41642460
-11,44108458;0,42512260;0,42240620
-11,43084458;0,42546160;0,42612950
-11,42060458;0,42546130;0,42741110
-11,41036458;0,42530780;0,42991370
-11,40012458;0,42549200;0,43357600
-11,38988458;0,42558450;0,44151170
-11,37964458;0,42604590;0,44456380
-11,36940458;0,42573830;0,44596780
-11,35916458;0,42629190;0,44975210
-11,34892458;0,42589230;0,45451290
-11,33868458;0,42626130;0,45939570
-11,32844458;0,42632230;0,46220330
-11,31820458;0,42650710;0,46317990
-11,30796458;0,42656910;0,46580450
-11,29772458;0,42641520;0,47160290
-11,28748458;0,42675340;0,47697390
-11,27724458;0,42635380;0,48033050
-11,26700458;0,42699990;0,48343590
-11,25676458;0,42672230;0,48726920
-11,24652458;0,42669180;0,49159590
-11,23628458;0,42718460;0,49580480
-11,22604458;0,42687650;0,49836730
-11,21580458;0,42727690;0,49983220
-11,20556458;0,42733850;0,50263990
-11,19532458;0,42755360;0,50764510
-11,18508458;0,42758410;0,51362660
-11,17484458;0,42730720;0,51692270
-11,16460458;0,42733820;0,51893660
-11,15436458;0,42758440;0,52247630
-11,14412458;0,42733780;0,52784780
-11,13388458;0,42764540;0,53144900
-11,12364458;0,42761560;0,53468400
-11,11340458;0,42758440;0,53535540
-11,10316458;0,42761480;0,53828500
-11,09292458;0,42776840;0,54335100
-11,08268458;0,42752320;0,54780650
-11,07244458;0,42783050;0,55128570
-11,06220458;0,42758440;0,55348300
-11,05196458;0,42786090;0,55622950
-11,04172458;0,42798390;0,56044170
-11,03148458;0,42795360;0,56581310
-11,02124458;0,42798420;0,56892600
-11,01100458;0,42832260;0,57063510
-11,00076458;0,42826100;0,57142690
-10,99052458;0,42798420;0,57404400
-10,98028458;0,42819940;0,57958820
-10,97004458;0,42819940;0,58574340
-10,95980458;0,42819920;0,58781730
-10,94956458;0,42819920;0,58915980
-10,93932458;0,42835300;0,59117390
-10,92908458;0,42804570;0,59587390
-10,91884458;0,42829120;0,59953610
-10,90860458;0,42844530;0,60362540
-10,89836458;0,42820000;0,60606630
-10,88812458;0,42853740;0,60698230
-10,87788458;0,42829160;0,60844710
-10,86764458;0,42832210;0,61143790
-10,85740458;0,42844510;0,61595450
-10,84716458;0,42881440;0,61980010
-10,83692458;0,42835300;0,62401160
-10,82668458;0,42844480;0,62614810
-10,81644458;0,42847590;0,62914000
-10,80620458;0,42829080;0,63353430
-10,79596458;0,42841450;0,63799060
-10,78572458;0,42850680;0,64146960
-10,77548458;0,42832210;0,64220220
-10,76524458;0,42859890;0,64317850
-10,75500458;0,42884520;0,64470340
-10,74476458;0,42844550;0,64945870
-10,73452458;0,42866000;0,65469810
-10,72428458;0,42859860;0,65896150
-10,71404458;0,42850650;0,66023900
-10,70380458;0,42872210;0,66170330
-10,69356458;0,42884460;0,66383950
