Tiempo;Canal A
(ms);(V)

-25,01631901;0,94256420
-25,01119901;0,98757900
-25,00607901;0,98757900
-25,00095901;0,98757900
-24,99583901;0,98757900
-24,99071901;0,98757900
-24,98559901;0,98757900
-24,98047901;1,03244100
-24,97535901;0,98757900
-24,97023901;1,03244100
-24,96511901;1,03244100
-24,95999901;1,03244100
-24,95487901;1,03244100
-24,94975901;1,03244100
-24,94463901;1,07745600
-24,93951901;1,07745600
-24,93439901;1,07745600
-24,92927901;1,07745600
-24,92415901;1,07745600
-24,91903901;1,07745600
-24,91391901;1,07745600
-24,90879901;1,07745600
-24,90367901;1,07745600
-24,89855901;1,07745600
-24,89343901;1,07745600
-24,88831901;1,12231800
-24,88319901;1,16733300
-24,87807901;1,16733300
-24,87295901;1,16733300
-24,86783901;1,16733300
-24,86271901;1,16733300
-24,85759901;1,16733300
-24,85247901;1,16733300
-24,84735901;1,21234800
-24,84223901;1,16733300
-24,83711901;1,21234800
-24,83199901;1,21234800
-24,82687901;1,21234800
-24,82175901;1,25721000
-24,81663901;1,25721000
-24,81151901;1,25721000
-24,80639901;1,25721000
-24,80127901;1,25721000
-24,79615901;1,25721000
-24,79103901;1,25721000
-24,78591901;1,25721000
-24,78079901;1,25721000
-24,77567901;1,30222500
-24,77055901;1,30222500
-24,76543901;1,34708700
-24,76031901;1,30222500
-24,75519901;1,30222500
-24,75007901;1,34708700
-24,74495901;1,34708700
-24,73983901;1,34708700
-24,73471901;1,34708700
-24,72959901;1,34708700
-24,72447901;1,34708700
-24,71935901;1,34708700
-24,71423901;1,39210200
-24,70911901;1,39210200
-24,70399901;1,39210200
-24,69887901;1,43711700
-24,69375901;1,43711700
-24,68863901;1,43711700
-24,68351901;1,43711700
-24,67839901;1,43711700
-24,67327901;1,43711700
-24,66815901;1,43711700
-24,66303901;1,43711700
-24,65791901;1,43711700
-24,65279901;1,52699400
-24,64767901;1,52699400
-24,64255901;1,52699400
-24,63743901;1,52699400
-24,63231901;1,52699400
-24,62719901;1,52699400
-24,62207901;1,52699400
-24,61695901;1,52699400
-24,61183901;1,52699400
-24,60671901;1,52699400
-24,60159901;1,57185600
-24,59647901;1,57185600
-24,59135901;1,57185600
-24,58623901;1,61687100
-24,58111901;1,61687100
-24,57599901;1,61687100
-24,57087901;1,61687100
-24,56575901;1,61687100
-24,56063901;1,61687100
-24,55551901;1,61687100
-24,55039901;1,61687100
-24,54527901;1,61687100
-24,54015901;1,66173300
-24,53503901;1,66173300
-24,52991901;1,66173300
-24,52479901;1,70674800
-24,51967901;1,70674800
-24,51455901;1,70674800
-24,50943901;1,70674800
-24,50431901;1,70674800
-24,49919901;1,70674800
-24,49407901;1,70674800
-24,48895901;1,75176200
-24,48383901;1,79662500
-24,47871901;1,79662500
-24,47359901;1,79662500
-24,46847901;1,79662500
-24,46335901;1,79662500
-24,45823901;1,79662500
-24,45311901;1,79662500
-24,44799901;1,79662500
-24,44287901;1,79662500
-24,43775901;1,79662500
-24,43263901;1,79662500
-24,42751901;1,79662500
-24,42239901;1,84163900
-24,41727901;1,84163900
