Tiempo;Canal A
(ms);(V)

-50,02281815;-5,80340000
-50,01257815;-5,80340000
-50,00233815;-5,80340000
-49,99209815;-5,80340000
-49,98185815;-5,80340000
-49,97161815;-5,80340000
-49,96137815;-5,80340000
-49,95113815;-5,80340000
-49,94089815;-5,80340000
-49,93065815;-5,80340000
-49,92041815;-5,80340000
-49,91017815;-5,80340000
-49,89993815;-5,80340000
-49,88969815;-5,80340000
-49,87945815;-5,80340000
-49,86921815;-5,80340000
-49,85897815;-5,80340000
-49,84873815;-5,80340000
-49,83849815;-5,80340000
-49,82825815;-5,80340000
-49,81801815;-5,80340000
-49,80777815;-5,80340000
-49,79753815;-5,80340000
-49,78729815;-5,80340000
-49,77705815;-5,80340000
-49,76681815;-5,80340000
-49,75657815;-5,80340000
-49,74633815;-5,80340000
-49,73609815;-5,80340000
-49,72585815;-5,80340000
-49,71561815;-5,80340000
-49,70537815;-5,80340000
-49,69513815;-5,80340000
-49,68489815;-5,80340000
-49,67465815;-5,80340000
-49,66441815;-5,80340000
-49,65417815;-5,80340000
-49,64393815;-5,80340000
-49,63369815;-5,80340000
-49,62345815;-5,80340000
-49,61321815;-5,80340000
-49,60297815;-5,80340000
-49,59273815;-5,80340000
-49,58249815;-5,80340000
-49,57225815;-5,80340000
-49,56201815;-5,80340000
-49,55177815;-5,80340000
-49,54153815;-5,80340000
-49,53129815;-5,80340000
-49,52105815;-5,80340000
-49,51081815;-5,80340000
-49,50057815;-5,80340000
-49,49033815;-5,80340000
-49,48009815;-5,80340000
-49,46985815;-5,80340000
-49,45961815;-5,80340000
-49,44937815;-5,80340000
-49,43913815;-5,80340000
-49,42889815;-5,80340000
-49,41865815;-5,80340000
-49,40841815;-5,80340000
-49,39817815;-5,80340000
-49,38793815;-5,80340000
-49,37769815;-5,80340000
-49,36745815;-5,80340000
-49,35721815;-5,80340000
-49,34697815;-5,80340000
-49,33673815;-5,80340000
-49,32649815;-5,80340000
-49,31625815;-5,80340000
-49,30601815;-5,80340000
-49,29577815;-5,80340000
-49,28553815;-5,80340000
-49,27529815;-5,80340000
-49,26505815;-5,80340000
-49,25481815;-5,80340000
-49,24457815;-5,80340000
-49,23433815;-5,80340000
-49,22409815;-5,80340000
-49,21385815;-5,80340000
-49,20361815;-5,80340000
-49,19337815;-5,80340000
-49,18313815;-5,80340000
-49,17289815;-5,80340000
-49,16265815;-5,80340000
-49,15241815;-5,80340000
-49,14217815;-5,80340000
-49,13193815;-5,80340000
-49,12169815;-5,80340000
-49,11145815;-5,80340000
-49,10121815;-5,80340000
-49,09097815;-5,80340000
-49,08073815;-5,80340000
-49,07049815;-5,80340000
-49,06025815;-5,80340000
-49,05001815;-5,80340000
-49,03977815;-5,80340000
-49,02953815;-5,80340000
-49,01929815;-5,80340000
-49,00905815;-5,80340000
-48,99881815;-5,80340000
-48,98857815;-5,80340000
-48,97833815;-5,80340000
-48,96809815;-5,80340000
-48,95785815;-5,80340000
-48,94761815;-5,80340000
-48,93737815;-5,80340000
-48,92713815;-5,80340000
-48,91689815;-5,80340000
-48,90665815;-5,80340000
