Tiempo;Canal A
(ms);(V)

-50,03196746;-5,80340000
-50,02172746;-5,80340000
-50,01148746;-5,80340000
-50,00124746;-5,80340000
-49,99100746;-5,80340000
-49,98076746;-5,80340000
-49,97052746;-5,80340000
-49,96028746;-5,80340000
-49,95004746;-5,80340000
-49,93980746;-5,80340000
-49,92956746;-5,80340000
-49,91932746;-5,80340000
-49,90908746;-5,80340000
-49,89884746;-5,80340000
-49,88860746;-5,80340000
-49,87836746;-5,80340000
-49,86812746;-5,80340000
-49,85788746;-5,80340000
-49,84764746;-5,80340000
-49,83740746;-5,80340000
-49,82716746;-5,80340000
-49,81692746;-5,80340000
-49,80668746;-5,80340000
-49,79644746;-5,80340000
-49,78620746;-5,80340000
-49,77596746;-5,80340000
-49,76572746;-5,80340000
-49,75548746;-5,80340000
-49,74524746;-5,80340000
-49,73500746;-5,80340000
-49,72476746;-5,80340000
-49,71452746;-5,80340000
-49,70428746;-5,80340000
-49,69404746;-5,80340000
-49,68380746;-5,80340000
-49,67356746;-5,80340000
-49,66332746;-5,80340000
-49,65308746;-5,80340000
-49,64284746;-5,80340000
-49,63260746;-5,80340000
-49,62236746;-5,80340000
-49,61212746;-5,80340000
-49,60188746;-5,80340000
-49,59164746;-5,80340000
-49,58140746;-5,80340000
-49,57116746;-5,80340000
-49,56092746;-5,80340000
-49,55068746;-5,80340000
-49,54044746;-5,80340000
-49,53020746;-5,80340000
-49,51996746;-5,80340000
-49,50972746;-5,80340000
-49,49948746;-5,80340000
-49,48924746;-5,80340000
-49,47900746;-5,80340000
-49,46876746;-5,80340000
-49,45852746;-5,80340000
-49,44828746;-5,80340000
-49,43804746;-5,80340000
-49,42780746;-5,80340000
-49,41756746;-5,80340000
-49,40732746;-5,80340000
-49,39708746;-5,80340000
-49,38684747;-5,80340000
-49,37660747;-5,80340000
-49,36636747;-5,80340000
-49,35612747;-5,80340000
-49,34588747;-5,80340000
-49,33564747;-5,80340000
-49,32540747;-5,80340000
-49,31516747;-5,80340000
-49,30492747;-5,80340000
-49,29468747;-5,80340000
-49,28444747;-5,80340000
-49,27420747;-5,80340000
-49,26396747;-5,80340000
-49,25372747;-5,80340000
-49,24348747;-5,80340000
-49,23324747;-5,80340000
-49,22300747;-5,80340000
-49,21276747;-5,80340000
-49,20252747;-5,80340000
-49,19228747;-5,80340000
-49,18204747;-5,80340000
-49,17180747;-5,80340000
-49,16156747;-5,80340000
-49,15132747;-5,80340000
-49,14108747;-5,80340000
-49,13084747;-5,80340000
-49,12060747;-5,80340000
-49,11036747;-5,80340000
-49,10012747;-5,80340000
-49,08988747;-5,80340000
-49,07964747;-5,80340000
-49,06940747;-5,80340000
-49,05916747;-5,80340000
-49,04892747;-5,80340000
-49,03868747;-5,80340000
-49,02844747;-5,80340000
-49,01820747;-5,80340000
-49,00796747;-5,80340000
-48,99772747;-5,80340000
-48,98748747;-5,80340000
-48,97724747;-5,80340000
-48,96700747;-5,80340000
-48,95676747;-5,80340000
-48,94652747;-5,80340000
-48,93628747;-5,80340000
-48,92604747;-5,80340000
-48,91580747;-5,80340000
