Tiempo;Canal A
(ms);(V)

-50,02804846;-5,80340000
-50,01780846;-5,80340000
-50,00756846;-5,80340000
-49,99732846;-5,80340000
-49,98708846;-5,80340000
-49,97684846;-5,80340000
-49,96660846;-5,80340000
-49,95636846;-5,80340000
-49,94612846;-5,80340000
-49,93588846;-5,80340000
-49,92564846;-5,80340000
-49,91540846;-5,80340000
-49,90516846;-5,80340000
-49,89492846;-5,80340000
-49,88468846;-5,80340000
-49,87444846;-5,80340000
-49,86420846;-5,80340000
-49,85396846;-5,80340000
-49,84372846;-5,80340000
-49,83348846;-5,80340000
-49,82324846;-5,80340000
-49,81300846;-5,80340000
-49,80276846;-5,80340000
-49,79252846;-5,80340000
-49,78228846;-5,80340000
-49,77204846;-5,80340000
-49,76180846;-5,80340000
-49,75156846;-5,80340000
-49,74132846;-5,80340000
-49,73108846;-5,80340000
-49,72084846;-5,80340000
-49,71060846;-5,80340000
-49,70036846;-5,80340000
-49,69012846;-5,80340000
-49,67988846;-5,80340000
-49,66964846;-5,80340000
-49,65940846;-5,80340000
-49,64916846;-5,80340000
-49,63892846;-5,80340000
-49,62868846;-5,80340000
-49,61844846;-5,80340000
-49,60820846;-5,80340000
-49,59796846;-5,80340000
-49,58772846;-5,80340000
-49,57748846;-5,80340000
-49,56724846;-5,80340000
-49,55700846;-5,80340000
-49,54676846;-5,80340000
-49,53652846;-5,80340000
-49,52628846;-5,80340000
-49,51604846;-5,80340000
-49,50580846;-5,80340000
-49,49556846;-5,80340000
-49,48532846;-5,80340000
-49,47508846;-5,80340000
-49,46484846;-5,80340000
-49,45460846;-5,80340000
-49,44436846;-5,80340000
-49,43412846;-5,80340000
-49,42388846;-5,80340000
-49,41364846;-5,80340000
-49,40340846;-5,80340000
-49,39316846;-5,80340000
-49,38292846;-5,80340000
-49,37268846;-5,80340000
-49,36244846;-5,80340000
-49,35220846;-5,80340000
-49,34196846;-5,80340000
-49,33172846;-5,80340000
-49,32148846;-5,80340000
-49,31124846;-5,80340000
-49,30100846;-5,80340000
-49,29076846;-5,80340000
-49,28052846;-5,80340000
-49,27028846;-5,80340000
-49,26004846;-5,80340000
-49,24980846;-5,80340000
-49,23956846;-5,80340000
-49,22932846;-5,80340000
-49,21908846;-5,80340000
-49,20884846;-5,80340000
-49,19860846;-5,80340000
-49,18836846;-5,80340000
-49,17812846;-5,80340000
-49,16788846;-5,80340000
-49,15764846;-5,80340000
-49,14740846;-5,80340000
-49,13716846;-5,80340000
-49,12692846;-5,80340000
-49,11668846;-5,80340000
-49,10644846;-5,80340000
-49,09620846;-5,80340000
-49,08596846;-5,80340000
-49,07572846;-5,80340000
-49,06548846;-5,80340000
-49,05524846;-5,80340000
-49,04500846;-5,80340000
-49,03476846;-5,80340000
-49,02452846;-5,80340000
-49,01428846;-5,80340000
-49,00404846;-5,80340000
-48,99380846;-5,80340000
-48,98356846;-5,80340000
-48,97332846;-5,80340000
-48,96308846;-5,80340000
-48,95284846;-5,80340000
-48,94260846;-5,80340000
-48,93236846;-5,80340000
-48,92212846;-5,80340000
-48,91188846;-5,80340000
