Tiempo;Canal A
(ms);(V)

-50,02845079;-5,80340000
-50,01821079;-5,80340000
-50,00797079;-5,80340000
-49,99773079;-5,80340000
-49,98749079;-5,80340000
-49,97725079;-5,80340000
-49,96701079;-5,80340000
-49,95677079;-5,80340000
-49,94653079;-5,80340000
-49,93629079;-5,80340000
-49,92605079;-5,80340000
-49,91581079;-5,80340000
-49,90557079;-5,80340000
-49,89533079;-5,80340000
-49,88509079;-5,80340000
-49,87485079;-5,80340000
-49,86461079;-5,80340000
-49,85437079;-5,80340000
-49,84413079;-5,80340000
-49,83389079;-5,80340000
-49,82365079;-5,80340000
-49,81341079;-5,80340000
-49,80317079;-5,80340000
-49,79293079;-5,80340000
-49,78269079;-5,80340000
-49,77245079;-5,80340000
-49,76221079;-5,80340000
-49,75197079;-5,80340000
-49,74173079;-5,80340000
-49,73149079;-5,80340000
-49,72125079;-5,80340000
-49,71101079;-5,80340000
-49,70077079;-5,80340000
-49,69053079;-5,80340000
-49,68029079;-5,80340000
-49,67005079;-5,80340000
-49,65981079;-5,80340000
-49,64957079;-5,80340000
-49,63933079;-5,80340000
-49,62909079;-5,80340000
-49,61885079;-5,80340000
-49,60861079;-5,80340000
-49,59837079;-5,80340000
-49,58813079;-5,80340000
-49,57789079;-5,80340000
-49,56765079;-5,80340000
-49,55741079;-5,80340000
-49,54717079;-5,80340000
-49,53693079;-5,80340000
-49,52669079;-5,80340000
-49,51645079;-5,80340000
-49,50621079;-5,80340000
-49,49597079;-5,80340000
-49,48573079;-5,80340000
-49,47549079;-5,80340000
-49,46525079;-5,80340000
-49,45501079;-5,80340000
-49,44477079;-5,80340000
-49,43453079;-5,80340000
-49,42429079;-5,80340000
-49,41405079;-5,80340000
-49,40381079;-5,80340000
-49,39357079;-5,80340000
-49,38333079;-5,80340000
-49,37309079;-5,80340000
-49,36285079;-5,80340000
-49,35261079;-5,80340000
-49,34237079;-5,80340000
-49,33213079;-5,80340000
-49,32189079;-5,80340000
-49,31165079;-5,80340000
-49,30141079;-5,80340000
-49,29117079;-5,80340000
-49,28093079;-5,80340000
-49,27069079;-5,80340000
-49,26045079;-5,80340000
-49,25021079;-5,80340000
-49,23997079;-5,80340000
-49,22973079;-5,80340000
-49,21949079;-5,80340000
-49,20925079;-5,80340000
-49,19901079;-5,80340000
-49,18877079;-5,80340000
-49,17853079;-5,80340000
-49,16829079;-5,80340000
-49,15805079;-5,80340000
-49,14781079;-5,80340000
-49,13757079;-5,80340000
-49,12733079;-5,80340000
-49,11709079;-5,80340000
-49,10685079;-5,80340000
-49,09661079;-5,80340000
-49,08637079;-5,80340000
-49,07613079;-5,80340000
-49,06589079;-5,80340000
-49,05565079;-5,80340000
-49,04541079;-5,80340000
-49,03517079;-5,80340000
-49,02493079;-5,80340000
-49,01469079;-5,80340000
-49,00445079;-5,80340000
-48,99421079;-5,80340000
-48,98397079;-5,80340000
-48,97373079;-5,80340000
-48,96349079;-5,80340000
-48,95325079;-5,80340000
-48,94301079;-5,80340000
-48,93277079;-5,80340000
-48,92253079;-5,80340000
-48,91229079;-5,80340000
