Tiempo;Canal A
(ms);(V)

-50,02639815;-5,80340000
-50,01615815;-5,80340000
-50,00591815;-5,80340000
-49,99567815;-5,80340000
-49,98543815;-5,80340000
-49,97519815;-5,80340000
-49,96495815;-5,80340000
-49,95471815;-5,80340000
-49,94447815;-5,80340000
-49,93423815;-5,80340000
-49,92399815;-5,80340000
-49,91375815;-5,80340000
-49,90351815;-5,80340000
-49,89327815;-5,80340000
-49,88303815;-5,80340000
-49,87279815;-5,80340000
-49,86255815;-5,80340000
-49,85231815;-5,80340000
-49,84207815;-5,80340000
-49,83183815;-5,80340000
-49,82159815;-5,80340000
-49,81135815;-5,80340000
-49,80111815;-5,80340000
-49,79087815;-5,80340000
-49,78063815;-5,80340000
-49,77039815;-5,80340000
-49,76015815;-5,80340000
-49,74991815;-5,80340000
-49,73967815;-5,80340000
-49,72943815;-5,80340000
-49,71919815;-5,80340000
-49,70895815;-5,80340000
-49,69871815;-5,80340000
-49,68847815;-5,80340000
-49,67823815;-5,80340000
-49,66799815;-5,80340000
-49,65775815;-5,80340000
-49,64751815;-5,80340000
-49,63727815;-5,80340000
-49,62703815;-5,80340000
-49,61679815;-5,80340000
-49,60655815;-5,80340000
-49,59631815;-5,80340000
-49,58607815;-5,80340000
-49,57583815;-5,80340000
-49,56559815;-5,80340000
-49,55535815;-5,80340000
-49,54511816;-5,80340000
-49,53487816;-5,80340000
-49,52463816;-5,80340000
-49,51439816;-5,80340000
-49,50415816;-5,80340000
-49,49391816;-5,80340000
-49,48367816;-5,80340000
-49,47343816;-5,80340000
-49,46319816;-5,80340000
-49,45295816;-5,80340000
-49,44271816;-5,80340000
-49,43247816;-5,80340000
-49,42223816;-5,80340000
-49,41199816;-5,80340000
-49,40175816;-5,80340000
-49,39151816;-5,80340000
-49,38127816;-5,80340000
-49,37103816;-5,80340000
-49,36079816;-5,80340000
-49,35055816;-5,80340000
-49,34031816;-5,80340000
-49,33007816;-5,80340000
-49,31983816;-5,80340000
-49,30959816;-5,80340000
-49,29935816;-5,80340000
-49,28911816;-5,80340000
-49,27887816;-5,80340000
-49,26863816;-5,80340000
-49,25839816;-5,80340000
-49,24815816;-5,80340000
-49,23791816;-5,80340000
-49,22767816;-5,80340000
-49,21743816;-5,80340000
-49,20719816;-5,80340000
-49,19695816;-5,80340000
-49,18671816;-5,80340000
-49,17647816;-5,80340000
-49,16623816;-5,80340000
-49,15599816;-5,80340000
-49,14575816;-5,80340000
-49,13551816;-5,80340000
-49,12527816;-5,80340000
-49,11503816;-5,80340000
-49,10479816;-5,80340000
-49,09455816;-5,80340000
-49,08431816;-5,80340000
-49,07407816;-5,80340000
-49,06383816;-5,80340000
-49,05359816;-5,80340000
-49,04335816;-5,80340000
-49,03311816;-5,80340000
-49,02287816;-5,80340000
-49,01263816;-5,80340000
-49,00239816;-5,80340000
-48,99215816;-5,80340000
-48,98191816;-5,80340000
-48,97167816;-5,80340000
-48,96143816;-5,80340000
-48,95119816;-5,80340000
-48,94095816;-5,80340000
-48,93071816;-5,80340000
-48,92047816;-5,80340000
-48,91023816;-5,80340000
