Tiempo;Canal A
(ms);(V)

-50,02501979;-5,80340000
-50,01477979;-5,80340000
-50,00453979;-5,80340000
-49,99429979;-5,80340000
-49,98405979;-5,80340000
-49,97381980;-5,80340000
-49,96357980;-5,80340000
-49,95333980;-5,80340000
-49,94309980;-5,80340000
-49,93285980;-5,80340000
-49,92261980;-5,80340000
-49,91237980;-5,80340000
-49,90213980;-5,80340000
-49,89189980;-5,80340000
-49,88165980;-5,80340000
-49,87141980;-5,80340000
-49,86117980;-5,80340000
-49,85093980;-5,80340000
-49,84069980;-5,80340000
-49,83045980;-5,80340000
-49,82021980;-5,80340000
-49,80997980;-5,80340000
-49,79973980;-5,80340000
-49,78949980;-5,80340000
-49,77925980;-5,80340000
-49,76901980;-5,80340000
-49,75877980;-5,80340000
-49,74853980;-5,80340000
-49,73829980;-5,80340000
-49,72805980;-5,80340000
-49,71781980;-5,80340000
-49,70757980;-5,80340000
-49,69733980;-5,80340000
-49,68709980;-5,80340000
-49,67685980;-5,80340000
-49,66661980;-5,80340000
-49,65637980;-5,80340000
-49,64613980;-5,80340000
-49,63589980;-5,80340000
-49,62565980;-5,80340000
-49,61541980;-5,80340000
-49,60517980;-5,80340000
-49,59493980;-5,80340000
-49,58469980;-5,80340000
-49,57445980;-5,80340000
-49,56421980;-5,80340000
-49,55397980;-5,80340000
-49,54373980;-5,80340000
-49,53349980;-5,80340000
-49,52325980;-5,80340000
-49,51301980;-5,80340000
-49,50277980;-5,80340000
-49,49253980;-5,80340000
-49,48229980;-5,80340000
-49,47205980;-5,80340000
-49,46181980;-5,80340000
-49,45157980;-5,80340000
-49,44133980;-5,80340000
-49,43109980;-5,80340000
-49,42085980;-5,80340000
-49,41061980;-5,80340000
-49,40037980;-5,80340000
-49,39013980;-5,80340000
-49,37989980;-5,80340000
-49,36965980;-5,80340000
-49,35941980;-5,80340000
-49,34917980;-5,80340000
-49,33893980;-5,80340000
-49,32869980;-5,80340000
-49,31845980;-5,80340000
-49,30821980;-5,80340000
-49,29797980;-5,80340000
-49,28773980;-5,80340000
-49,27749980;-5,80340000
-49,26725980;-5,80340000
-49,25701980;-5,80340000
-49,24677980;-5,80340000
-49,23653980;-5,80340000
-49,22629980;-5,80340000
-49,21605980;-5,80340000
-49,20581980;-5,80340000
-49,19557980;-5,80340000
-49,18533980;-5,80340000
-49,17509980;-5,80340000
-49,16485980;-5,80340000
-49,15461980;-5,80340000
-49,14437980;-5,80340000
-49,13413980;-5,80340000
-49,12389980;-5,80340000
-49,11365980;-5,80340000
-49,10341980;-5,80340000
-49,09317980;-5,80340000
-49,08293980;-5,80340000
-49,07269980;-5,80340000
-49,06245980;-5,80340000
-49,05221980;-5,80340000
-49,04197980;-5,80340000
-49,03173980;-5,80340000
-49,02149980;-5,80340000
-49,01125980;-5,80340000
-49,00101980;-5,80340000
-48,99077980;-5,80340000
-48,98053980;-5,80340000
-48,97029980;-5,80340000
-48,96005980;-5,80340000
-48,94981980;-5,80340000
-48,93957980;-5,80340000
-48,92933980;-5,80340000
-48,91909980;-5,80340000
-48,90885980;-5,80340000
