Tiempo;Canal A
(ms);(V)

-50,02297461;-5,80340000
-50,01273461;-5,80340000
-50,00249461;-5,80340000
-49,99225461;-5,80340000
-49,98201461;-5,80340000
-49,97177461;-5,80340000
-49,96153461;-5,80340000
-49,95129461;-5,80340000
-49,94105461;-5,80340000
-49,93081461;-5,80340000
-49,92057461;-5,80340000
-49,91033461;-5,80340000
-49,90009461;-5,80340000
-49,88985461;-5,80340000
-49,87961461;-5,80340000
-49,86937461;-5,80340000
-49,85913461;-5,80340000
-49,84889461;-5,80340000
-49,83865461;-5,80340000
-49,82841461;-5,80340000
-49,81817461;-5,80340000
-49,80793461;-5,80340000
-49,79769461;-5,80340000
-49,78745461;-5,80340000
-49,77721461;-5,80340000
-49,76697461;-5,80340000
-49,75673461;-5,80340000
-49,74649461;-5,80340000
-49,73625461;-5,80340000
-49,72601461;-5,80340000
-49,71577461;-5,80340000
-49,70553461;-5,80340000
-49,69529461;-5,80340000
-49,68505461;-5,80340000
-49,67481461;-5,80340000
-49,66457461;-5,80340000
-49,65433461;-5,80340000
-49,64409461;-5,80340000
-49,63385461;-5,80340000
-49,62361461;-5,80340000
-49,61337461;-5,80340000
-49,60313461;-5,80340000
-49,59289461;-5,80340000
-49,58265461;-5,80340000
-49,57241461;-5,80340000
-49,56217461;-5,80340000
-49,55193461;-5,80340000
-49,54169461;-5,80340000
-49,53145461;-5,80340000
-49,52121461;-5,80340000
-49,51097461;-5,80340000
-49,50073461;-5,80340000
-49,49049461;-5,80340000
-49,48025461;-5,80340000
-49,47001461;-5,80340000
-49,45977461;-5,80340000
-49,44953461;-5,80340000
-49,43929461;-5,80340000
-49,42905461;-5,80340000
-49,41881461;-5,80340000
-49,40857461;-5,80340000
-49,39833461;-5,80340000
-49,38809461;-5,80340000
-49,37785461;-5,80340000
-49,36761461;-5,80340000
-49,35737461;-5,80340000
-49,34713461;-5,80340000
-49,33689461;-5,80340000
-49,32665461;-5,80340000
-49,31641461;-5,80340000
-49,30617461;-5,80340000
-49,29593461;-5,80340000
-49,28569461;-5,80340000
-49,27545461;-5,80340000
-49,26521461;-5,80340000
-49,25497461;-5,80340000
-49,24473462;-5,80340000
-49,23449462;-5,80340000
-49,22425462;-5,80340000
-49,21401462;-5,80340000
-49,20377462;-5,80340000
-49,19353462;-5,80340000
-49,18329462;-5,80340000
-49,17305462;-5,80340000
-49,16281462;-5,80340000
-49,15257462;-5,80340000
-49,14233462;-5,80340000
-49,13209462;-5,80340000
-49,12185462;-5,80340000
-49,11161462;-5,80340000
-49,10137462;-5,80340000
-49,09113462;-5,80340000
-49,08089462;-5,80340000
-49,07065462;-5,80340000
-49,06041462;-5,80340000
-49,05017462;-5,80340000
-49,03993462;-5,80340000
-49,02969462;-5,80340000
-49,01945462;-5,80340000
-49,00921462;-5,80340000
-48,99897462;-5,80340000
-48,98873462;-5,80340000
-48,97849462;-5,80340000
-48,96825462;-5,80340000
-48,95801462;-5,80340000
-48,94777462;-5,80340000
-48,93753462;-5,80340000
-48,92729462;-5,80340000
-48,91705462;-5,80340000
-48,90681462;-5,80340000
