Tiempo;Canal A
(ms);(V)

-50,02933368;-5,80340000
-50,01909368;-5,80340000
-50,00885368;-5,80340000
-49,99861368;-5,80340000
-49,98837368;-5,80340000
-49,97813368;-5,80340000
-49,96789368;-5,80340000
-49,95765368;-5,80340000
-49,94741368;-5,80340000
-49,93717368;-5,80340000
-49,92693368;-5,80340000
-49,91669368;-5,80340000
-49,90645368;-5,80340000
-49,89621368;-5,80340000
-49,88597368;-5,80340000
-49,87573368;-5,80340000
-49,86549368;-5,80340000
-49,85525368;-5,80340000
-49,84501368;-5,80340000
-49,83477368;-5,80340000
-49,82453368;-5,80340000
-49,81429368;-5,80340000
-49,80405368;-5,80340000
-49,79381368;-5,80340000
-49,78357368;-5,80340000
-49,77333368;-5,80340000
-49,76309368;-5,80340000
-49,75285368;-5,80340000
-49,74261368;-5,80340000
-49,73237368;-5,80340000
-49,72213368;-5,80340000
-49,71189368;-5,80340000
-49,70165368;-5,80340000
-49,69141368;-5,80340000
-49,68117368;-5,80340000
-49,67093368;-5,80340000
-49,66069368;-5,80340000
-49,65045368;-5,80340000
-49,64021368;-5,80340000
-49,62997368;-5,80340000
-49,61973368;-5,80340000
-49,60949368;-5,80340000
-49,59925368;-5,80340000
-49,58901368;-5,80340000
-49,57877368;-5,80340000
-49,56853368;-5,80340000
-49,55829368;-5,80340000
-49,54805368;-5,80340000
-49,53781368;-5,80340000
-49,52757368;-5,80340000
-49,51733368;-5,80340000
-49,50709368;-5,80340000
-49,49685368;-5,80340000
-49,48661368;-5,80340000
-49,47637368;-5,80340000
-49,46613368;-5,80340000
-49,45589368;-5,80340000
-49,44565368;-5,80340000
-49,43541368;-5,80340000
-49,42517368;-5,80340000
-49,41493368;-5,80340000
-49,40469368;-5,80340000
-49,39445368;-5,80340000
-49,38421368;-5,80340000
-49,37397368;-5,80340000
-49,36373368;-5,80340000
-49,35349368;-5,80340000
-49,34325369;-5,80340000
-49,33301369;-5,80340000
-49,32277369;-5,80340000
-49,31253369;-5,80340000
-49,30229369;-5,80340000
-49,29205369;-5,80340000
-49,28181369;-5,80340000
-49,27157369;-5,80340000
-49,26133369;-5,80340000
-49,25109369;-5,80340000
-49,24085369;-5,80340000
-49,23061369;-5,80340000
-49,22037369;-5,80340000
-49,21013369;-5,80340000
-49,19989369;-5,80340000
-49,18965369;-5,80340000
-49,17941369;-5,80340000
-49,16917369;-5,80340000
-49,15893369;-5,80340000
-49,14869369;-5,80340000
-49,13845369;-5,80340000
-49,12821369;-5,80340000
-49,11797369;-5,80340000
-49,10773369;-5,80340000
-49,09749369;-5,80340000
-49,08725369;-5,80340000
-49,07701369;-5,80340000
-49,06677369;-5,80340000
-49,05653369;-5,80340000
-49,04629369;-5,80340000
-49,03605369;-5,80340000
-49,02581369;-5,80340000
-49,01557369;-5,80340000
-49,00533369;-5,80340000
-48,99509369;-5,80340000
-48,98485369;-5,80340000
-48,97461369;-5,80340000
-48,96437369;-5,80340000
-48,95413369;-5,80340000
-48,94389369;-5,80340000
-48,93365369;-5,80340000
-48,92341369;-5,80340000
-48,91317369;-5,80340000
