Tiempo;Canal A
(ms);(V)

-50,02726614;-5,80340000
-50,01702614;-5,80340000
-50,00678614;-5,80340000
-49,99654614;-5,80340000
-49,98630615;-5,80340000
-49,97606615;-5,98284900
-49,96582615;-5,80340000
-49,95558615;-5,80340000
-49,94534615;-5,80340000
-49,93510615;-5,80340000
-49,92486615;-5,80340000
-49,91462615;-5,80340000
-49,90438615;-5,80340000
-49,89414615;-5,80340000
-49,88390615;-5,80340000
-49,87366615;-5,80340000
-49,86342615;-5,80340000
-49,85318615;-5,80340000
-49,84294615;-5,80340000
-49,83270615;-5,80340000
-49,82246615;-5,80340000
-49,81222615;-5,80340000
-49,80198615;-5,80340000
-49,79174615;-5,80340000
-49,78150615;-5,80340000
-49,77126615;-5,80340000
-49,76102615;-5,80340000
-49,75078615;-5,80340000
-49,74054615;-5,80340000
-49,73030615;-5,80340000
-49,72006615;-5,80340000
-49,70982615;-5,80340000
-49,69958615;-5,80340000
-49,68934615;-5,80340000
-49,67910615;-5,80340000
-49,66886615;-5,80340000
-49,65862615;-5,80340000
-49,64838615;-5,80340000
-49,63814615;-5,80340000
-49,62790615;-5,80340000
-49,61766615;-5,80340000
-49,60742615;-5,80340000
-49,59718615;-5,80340000
-49,58694615;-5,80340000
-49,57670615;-5,80340000
-49,56646615;-5,80340000
-49,55622615;-5,80340000
-49,54598615;-5,80340000
-49,53574615;-5,80340000
-49,52550615;-5,80340000
-49,51526615;-5,80340000
-49,50502615;-5,80340000
-49,49478615;-5,80340000
-49,48454615;-5,80340000
-49,47430615;-5,80340000
-49,46406615;-5,80340000
-49,45382615;-5,80340000
-49,44358615;-5,80340000
-49,43334615;-5,80340000
-49,42310615;-5,80340000
-49,41286615;-5,80340000
-49,40262615;-5,80340000
-49,39238615;-5,80340000
-49,38214615;-5,80340000
-49,37190615;-5,80340000
-49,36166615;-5,80340000
-49,35142615;-5,80340000
-49,34118615;-5,80340000
-49,33094615;-5,80340000
-49,32070615;-5,80340000
-49,31046615;-5,80340000
-49,30022615;-5,80340000
-49,28998615;-5,80340000
-49,27974615;-5,80340000
-49,26950615;-5,80340000
-49,25926615;-5,80340000
-49,24902615;-5,80340000
-49,23878615;-5,80340000
-49,22854615;-5,80340000
-49,21830615;-5,80340000
-49,20806615;-5,80340000
-49,19782615;-5,80340000
-49,18758615;-5,80340000
-49,17734615;-5,80340000
-49,16710615;-5,80340000
-49,15686615;-5,80340000
-49,14662615;-5,80340000
-49,13638615;-5,80340000
-49,12614615;-5,80340000
-49,11590615;-5,80340000
-49,10566615;-5,80340000
-49,09542615;-5,80340000
-49,08518615;-5,80340000
-49,07494615;-5,80340000
-49,06470615;-5,80340000
-49,05446615;-5,80340000
-49,04422615;-5,80340000
-49,03398615;-5,80340000
-49,02374615;-5,80340000
-49,01350615;-5,80340000
-49,00326615;-5,80340000
-48,99302615;-5,80340000
-48,98278615;-5,80340000
-48,97254615;-5,80340000
-48,96230615;-5,80340000
-48,95206615;-5,80340000
-48,94182615;-5,80340000
-48,93158615;-5,80340000
-48,92134615;-5,80340000
-48,91110615;-5,80340000
