Tiempo;Canal A
(ms);(V)

-50,03182590;-5,80340000
-50,02158590;-5,80340000
-50,01134590;-5,80340000
-50,00110590;-5,80340000
-49,99086590;-5,80340000
-49,98062590;-5,80340000
-49,97038590;-5,80340000
-49,96014590;-5,80340000
-49,94990590;-5,80340000
-49,93966590;-5,80340000
-49,92942590;-5,80340000
-49,91918590;-5,80340000
-49,90894590;-5,80340000
-49,89870590;-5,80340000
-49,88846590;-5,80340000
-49,87822590;-5,80340000
-49,86798590;-5,80340000
-49,85774590;-5,80340000
-49,84750590;-5,80340000
-49,83726590;-5,80340000
-49,82702590;-5,80340000
-49,81678590;-5,80340000
-49,80654590;-5,80340000
-49,79630590;-5,80340000
-49,78606590;-5,80340000
-49,77582590;-5,80340000
-49,76558590;-5,80340000
-49,75534590;-5,80340000
-49,74510590;-5,80340000
-49,73486590;-5,80340000
-49,72462590;-5,80340000
-49,71438590;-5,80340000
-49,70414590;-5,80340000
-49,69390590;-5,80340000
-49,68366590;-5,80340000
-49,67342590;-5,80340000
-49,66318590;-5,80340000
-49,65294590;-5,80340000
-49,64270590;-5,80340000
-49,63246590;-5,80340000
-49,62222590;-5,80340000
-49,61198590;-5,80340000
-49,60174590;-5,80340000
-49,59150590;-5,80340000
-49,58126590;-5,80340000
-49,57102590;-5,80340000
-49,56078590;-5,80340000
-49,55054590;-5,80340000
-49,54030590;-5,80340000
-49,53006590;-5,80340000
-49,51982590;-5,80340000
-49,50958590;-5,80340000
-49,49934590;-5,80340000
-49,48910590;-5,80340000
-49,47886590;-5,80340000
-49,46862590;-5,80340000
-49,45838590;-5,80340000
-49,44814590;-5,80340000
-49,43790590;-5,80340000
-49,42766590;-5,80340000
-49,41742590;-5,80340000
-49,40718590;-5,80340000
-49,39694590;-5,80340000
-49,38670590;-5,80340000
-49,37646590;-5,80340000
-49,36622590;-5,80340000
-49,35598590;-5,80340000
-49,34574590;-5,80340000
-49,33550590;-5,80340000
-49,32526590;-5,80340000
-49,31502590;-5,80340000
-49,30478590;-5,80340000
-49,29454590;-5,80340000
-49,28430590;-5,80340000
-49,27406590;-5,80340000
-49,26382590;-5,80340000
-49,25358590;-5,80340000
-49,24334590;-5,80340000
-49,23310590;-5,80340000
-49,22286590;-5,80340000
-49,21262591;-5,80340000
-49,20238591;-5,80340000
-49,19214591;-5,80340000
-49,18190591;-5,80340000
-49,17166591;-5,80340000
-49,16142591;-5,80340000
-49,15118591;-5,80340000
-49,14094591;-5,80340000
-49,13070591;-5,80340000
-49,12046591;-5,80340000
-49,11022591;-5,80340000
-49,09998591;-5,80340000
-49,08974591;-5,80340000
-49,07950591;-5,80340000
-49,06926591;-5,80340000
-49,05902591;-5,80340000
-49,04878591;-5,80340000
-49,03854591;-5,80340000
-49,02830591;-5,80340000
-49,01806591;-5,80340000
-49,00782591;-5,80340000
-48,99758591;-5,80340000
-48,98734591;-5,80340000
-48,97710591;-5,80340000
-48,96686591;-5,80340000
-48,95662591;-5,80340000
-48,94638591;-5,80340000
-48,93614591;-5,80340000
-48,92590591;-5,80340000
-48,91566591;-5,80340000
