Tiempo;Canal A
(ms);(V)

-50,02417415;-5,80340000
-50,01393415;-5,80340000
-50,00369415;-5,80340000
-49,99345415;-5,80340000
-49,98321415;-5,80340000
-49,97297415;-5,80340000
-49,96273415;-5,80340000
-49,95249415;-5,80340000
-49,94225415;-5,80340000
-49,93201415;-5,80340000
-49,92177415;-5,80340000
-49,91153415;-5,80340000
-49,90129415;-5,80340000
-49,89105415;-5,80340000
-49,88081415;-5,80340000
-49,87057415;-5,80340000
-49,86033415;-5,80340000
-49,85009415;-5,80340000
-49,83985415;-5,80340000
-49,82961415;-5,80340000
-49,81937416;-5,80340000
-49,80913416;-5,80340000
-49,79889416;-5,80340000
-49,78865416;-5,80340000
-49,77841416;-5,80340000
-49,76817416;-5,80340000
-49,75793416;-5,80340000
-49,74769416;-5,80340000
-49,73745416;-5,80340000
-49,72721416;-5,80340000
-49,71697416;-5,80340000
-49,70673416;-5,80340000
-49,69649416;-5,80340000
-49,68625416;-5,80340000
-49,67601416;-5,80340000
-49,66577416;-5,80340000
-49,65553416;-5,80340000
-49,64529416;-5,80340000
-49,63505416;-5,80340000
-49,62481416;-5,80340000
-49,61457416;-5,80340000
-49,60433416;-5,80340000
-49,59409416;-5,80340000
-49,58385416;-5,80340000
-49,57361416;-5,80340000
-49,56337416;-5,80340000
-49,55313416;-5,80340000
-49,54289416;-5,80340000
-49,53265416;-5,80340000
-49,52241416;-5,80340000
-49,51217416;-5,80340000
-49,50193416;-5,80340000
-49,49169416;-5,80340000
-49,48145416;-5,80340000
-49,47121416;-5,80340000
-49,46097416;-5,80340000
-49,45073416;-5,80340000
-49,44049416;-5,80340000
-49,43025416;-5,80340000
-49,42001416;-5,80340000
-49,40977416;-5,80340000
-49,39953416;-5,80340000
-49,38929416;-5,80340000
-49,37905416;-5,80340000
-49,36881416;-5,80340000
-49,35857416;-5,80340000
-49,34833416;-5,80340000
-49,33809416;-5,80340000
-49,32785416;-5,80340000
-49,31761416;-5,80340000
-49,30737416;-5,80340000
-49,29713416;-5,80340000
-49,28689416;-5,80340000
-49,27665416;-5,80340000
-49,26641416;-5,80340000
-49,25617416;-5,80340000
-49,24593416;-5,80340000
-49,23569416;-5,80340000
-49,22545416;-5,80340000
-49,21521416;-5,80340000
-49,20497416;-5,80340000
-49,19473416;-5,80340000
-49,18449416;-5,80340000
-49,17425416;-5,80340000
-49,16401416;-5,80340000
-49,15377416;-5,80340000
-49,14353416;-5,80340000
-49,13329416;-5,80340000
-49,12305416;-5,80340000
-49,11281416;-5,80340000
-49,10257416;-5,80340000
-49,09233416;-5,80340000
-49,08209416;-5,80340000
-49,07185416;-5,80340000
-49,06161416;-5,80340000
-49,05137416;-5,80340000
-49,04113416;-5,80340000
-49,03089416;-5,80340000
-49,02065416;-5,80340000
-49,01041416;-5,80340000
-49,00017416;-5,80340000
-48,98993416;-5,80340000
-48,97969416;-5,80340000
-48,96945416;-5,80340000
-48,95921416;-5,80340000
-48,94897416;-5,80340000
-48,93873416;-5,80340000
-48,92849416;-5,80340000
-48,91825416;-5,80340000
-48,90801416;-5,80340000
