Tiempo;Canal A;Canal B
(ms);(V);(mV)

-25,01523122;-0,02111881;-26,05518000
-25,00499122;-0,01214637;-26,05518000
-24,99475122;-0,01214637;-25,60045000
-24,98451122;-0,00320444;-25,60045000
-24,97427122;-0,00320444;-25,14573000
-24,96403122;0,01470992;-25,14573000
-24,95379122;0,01470992;-24,68947000
-24,94355122;0,01470992;-24,23475000
-24,93331122;0,01470992;-24,23475000
-24,92307122;0,01470992;-23,78002000
-24,91283122;0,02368236;-22,86905000
-24,90259122;0,03265481;-21,04861000
-24,89235122;0,03265481;-11,49174000
-24,88211122;0,03265481;12,62703000
-24,87187122;0,04162725;19,45402000
-24,86163122;0,04162725;13,53801000
-24,85139122;0,05059969;13,08328000
-24,84115122;0,05957213;14,90371000
-24,83091122;0,05957213;14,44746000
-24,82067122;0,06854457;14,90371000
-24,81043122;0,06854457;14,90371000
-24,80019122;0,06854457;14,90371000
-24,78995122;0,06854457;14,90371000
-24,77971122;0,08645894;15,35844000
-24,76947122;0,08645894;15,35844000
-24,75923122;0,08645894;15,81317000
-24,74899122;0,09543138;15,35844000
-24,73875122;0,10440380;15,35844000
-24,72851122;0,10440380;15,81317000
-24,71827122;0,11337630;15,81317000
-24,70803122;0,11337630;15,81317000
-24,69779122;0,12234870;16,26789000
-24,68755122;0,12234870;16,26789000
-24,67731122;0,12234870;16,26789000
-24,66707122;0,13132110;16,72414000
-24,65683122;0,13132110;16,72414000
-24,64659122;0,14029360;16,72414000
-24,63635122;0,14029360;16,26789000
-24,62611122;0,14926600;17,17887000
-24,61587122;0,15823850;16,72414000
-24,60563122;0,15823850;17,17887000
-24,59539122;0,15823850;16,72414000
-24,58515122;0,16718040;16,72414000
-24,57491122;0,17615280;16,72414000
-24,56467122;0,17615280;17,17887000
-24,55443122;0,17615280;16,26789000
-24,54419122;0,17615280;16,72414000
-24,53395122;0,18512530;16,72414000
-24,52371122;0,19409770;17,17887000
-24,51347122;0,19409770;17,17887000
-24,50323123;0,19409770;17,17887000
-24,49299123;0,20307020;17,17887000
-24,48275123;0,21204260;18,08832000
-24,47251123;0,21204260;17,17887000
-24,46227123;0,21204260;17,63359000
-24,45203123;0,22101510;17,63359000
-24,44179123;0,22101510;17,17887000
-24,43155123;0,22998750;18,08832000
-24,42131123;0,22998750;18,08832000
-24,41107123;0,22998750;17,63359000
-24,40083123;0,24790190;17,63359000
-24,39059123;0,24790190;17,63359000
-24,38035123;0,24790190;17,63359000
-24,37011123;0,24790190;18,08832000
-24,35987123;0,25687430;18,08832000
-24,34963123;0,26584670;18,54457000
-24,33939123;0,26584670;18,08832000
-24,32915123;0,26584670;18,54457000
-24,31891123;0,27481920;17,63359000
-24,30867123;0,28379160;18,54457000
-24,29843123;0,28379160;18,54457000
-24,28819123;0,28379160;18,54457000
-24,27795123;0,28379160;18,08832000
-24,26771123;0,29276410;18,54457000
-24,25747123;0,30173650;18,54457000
-24,24723123;0,30173650;18,08832000
-24,23699123;0,30173650;18,54457000
-24,22675123;0,31070890;18,08832000
-24,21651123;0,31968140;18,54457000
-24,20627123;0,31968140;19,45402000
-24,19603123;0,31968140;18,54457000
-24,18579123;0,31968140;18,99930000
-24,17555123;0,32862330;18,54457000
-24,16531123;0,33759580;19,45402000
-24,15507123;0,33759580;18,54457000
-24,14483123;0,33759580;18,54457000
-24,13459123;0,34656820;18,99930000
-24,12435123;0,35554060;18,99930000
-24,11411123;0,35554060;18,54457000
-24,10387123;0,35554060;18,99930000
-24,09363123;0,35554060;18,54457000
-24,08339123;0,37348550;18,99930000
-24,07315123;0,37348550;19,45402000
-24,06291123;0,37348550;18,99930000
-24,05267123;0,37348550;19,45402000
-24,04243123;0,38245800;18,99930000
-24,03219123;0,38245800;18,99930000
-24,02195123;0,39143040;19,45402000
-24,01171123;0,39143040;19,45402000
-24,00147123;0,39143040;18,99930000
-23,99123123;0,40040280;19,45402000
-23,98099123;0,40040280;19,45402000
-23,97075123;0,40934480;18,99930000
-23,96051123;0,40934480;19,45402000
-23,95027123;0,41831720;19,45402000
-23,94003123;0,41831720;19,45402000
-23,92979123;0,42728970;19,45402000
-23,91955123;0,42728970;19,90875000
-23,90931123;0,42728970;19,45402000
-23,89907123;0,42728970;19,45402000
-23,88883123;0,42728970;19,45402000
-23,87859123;0,44523450;19,45402000
-23,86835123;0,44523450;19,45402000
-23,85811123;0,44523450;19,45402000
-23,84787123;0,45420700;19,90875000
-23,83763123;0,45420700;19,45402000
-23,82739123;0,45420700;19,45402000
-23,81715123;0,46317940;19,45402000
-23,80691123;0,46317940;19,90875000
-23,79667123;0,46317940;19,45402000
-23,78643123;0,48112430;19,45402000
-23,77619123;0,48112430;19,45402000
-23,76595123;0,49006620;19,90875000
-23,75571123;0,48112430;19,90875000
-23,74547123;0,49006620;19,90875000
-23,73523123;0,49006620;19,90875000
-23,72499123;0,49903870;19,90875000
-23,71475123;0,49903870;20,36500000
-23,70451123;0,49903870;19,90875000
-23,69427123;0,49903870;19,90875000
-23,68403123;0,51698360;19,90875000
-23,67379123;0,49903870;19,90875000
-23,66355123;0,51698360;19,90875000
-23,65331123;0,51698360;19,90875000
-23,64307123;0,51698360;19,90875000
-23,63283123;0,52595600;20,36500000
-23,62259123;0,53492840;20,36500000
-23,61235123;0,53492840;20,36500000
-23,60211123;0,53492840;20,36500000
-23,59187123;0,53492840;20,36500000
-23,58163123;0,54390080;19,90875000
-23,57139123;0,54390080;20,36500000
-23,56115123;0,55287330;20,36500000
-23,55091123;0,55287330;19,90875000
-23,54067123;0,55287330;19,90875000
-23,53043123;0,56184580;20,36500000
-23,52019123;0,56184580;20,36500000
-23,50995123;0,57081820;20,36500000
-23,49971123;0,57081820;20,36500000
-23,48947123;0,57081820;20,36500000
-23,47923123;0,57081820;20,81973000
-23,46899123;0,58873250;20,36500000
-23,45875123;0,57976010;20,36500000
-23,44851123;0,58873250;19,90875000
-23,43827123;0,58873250;19,90875000
-23,42803123;0,58873250;20,36500000
-23,41779123;0,59770500;20,36500000
-23,40755123;0,59770500;20,36500000
-23,39731123;0,60667750;20,36500000
-23,38707123;0,60667750;20,36500000
-23,37683123;0,60667750;20,36500000
-23,36659123;0,60667750;19,90875000
-23,35635123;0,60667750;20,36500000
-23,34611123;0,62462230;19,90875000
-23,33587123;0,62462230;20,81973000
-23,32563123;0,62462230;20,81973000
-23,31539123;0,62462230;20,81973000
-23,30515123;0,63359480;20,81973000
-23,29491123;0,63359480;19,90875000
-23,28467123;0,63359480;20,81973000
-23,27443123;0,64256720;20,36500000
-23,26419123;0,64256720;20,81973000
-23,25395123;0,64256720;20,36500000
-23,24371123;0,65153970;20,81973000
-23,23347123;0,64256720;20,36500000
-23,22323123;0,66048160;20,36500000
-23,21299123;0,66048160;20,36500000
-23,20275123;0,66048160;20,81973000
-23,19251123;0,66048160;20,81973000
-23,18227123;0,66945400;20,36500000
-23,17203123;0,66048160;20,81973000
-23,16179123;0,66945400;20,36500000
-23,15155123;0,67842640;20,36500000
-23,14131123;0,67842640;20,36500000
-23,13107123;0,67842640;20,36500000
-23,12083123;0,67842640;21,27445000
-23,11059123;0,67842640;20,36500000
-23,10035123;0,67842640;20,36500000
-23,09011123;0,67842640;20,36500000
-23,07987123;0,69637140;20,81973000
-23,06963123;0,69637140;20,36500000
-23,05939123;0,68739890;20,81973000
-23,04915123;0,69637140;20,36500000
-23,03891123;0,69637140;20,36500000
-23,02867123;0,70534380;20,81973000
-23,01843123;0,71431620;20,36500000
-23,00819123;0,71431620;20,81973000
-22,99795123;0,71431620;20,81973000
-22,98771123;0,71431620;20,36500000
-22,97747123;0,71431620;20,81973000
