Tiempo;Canal A;Canal B
(ms);(V);(mV)

-25,01244470;-0,02111881;-18,31874000
-25,00220470;-0,01214637;-17,86401000
-24,99196470;-0,00320444;-17,86401000
-24,98172470;-0,00320444;-17,86401000
-24,97148471;-0,00320444;-16,95303000
-24,96124471;0,00573748;-17,86401000
-24,95100471;0,01470992;-16,95303000
-24,94076471;0,01470992;-17,40776000
-24,93052471;0,01470992;-16,95303000
-24,92028471;0,02368236;-15,58733000
-24,91004471;0,03265481;-14,67788000
-24,89980471;0,03265481;-11,49174000
-24,88956471;0,03265481;5,80156900
-24,87932471;0,04162725;25,82629000
-24,86908471;0,05059969;24,46058000
-24,85884471;0,05059969;20,36500000
-24,84860471;0,05059969;21,27445000
-24,83836471;0,05059969;22,64016000
-24,82812471;0,06854457;23,09488000
-24,81788471;0,06854457;22,64016000
-24,80764471;0,06854457;23,09488000
-24,79740471;0,06854457;22,64016000
-24,78716471;0,08645894;23,09488000
-24,77692471;0,08645894;23,09488000
-24,76668471;0,08645894;23,09488000
-24,75644471;0,08645894;23,54961000
-24,74620471;0,09543138;24,00586000
-24,73596471;0,10440380;24,46058000
-24,72572471;0,10440380;24,00586000
-24,71548471;0,10440380;24,46058000
-24,70524471;0,11337630;24,46058000
-24,69500471;0,12234870;24,46058000
-24,68476471;0,12234870;24,46058000
-24,67452471;0,13132110;24,46058000
-24,66428471;0,14029360;24,00586000
-24,65404471;0,14029360;24,46058000
-24,64380471;0,14029360;24,91531000
-24,63356471;0,14029360;24,91531000
-24,62332471;0,15823850;25,37004000
-24,61308471;0,15823850;24,46058000
-24,60284471;0,15823850;24,46058000
-24,59260471;0,16718040;25,37004000
-24,58236471;0,15823850;25,37004000
-24,57212471;0,17615280;24,46058000
-24,56188471;0,17615280;25,37004000
-24,55164471;0,17615280;25,37004000
-24,54140471;0,18512530;25,37004000
-24,53116471;0,18512530;25,37004000
-24,52092471;0,19409770;25,82629000
-24,51068471;0,19409770;25,37004000
-24,50044471;0,19409770;24,91531000
-24,49020471;0,20307020;25,37004000
-24,47996471;0,21204260;25,82629000
-24,46972471;0,21204260;26,28101000
-24,45948471;0,21204260;25,82629000
-24,44924471;0,21204260;25,82629000
-24,43900471;0,22101510;25,37004000
-24,42876471;0,22998750;25,82629000
-24,41852471;0,22998750;25,82629000
-24,40828471;0,24790190;25,82629000
-24,39804471;0,23895990;26,28101000
-24,38780471;0,24790190;26,73574000
-24,37756471;0,24790190;26,28101000
-24,36732471;0,24790190;26,28101000
-24,35708471;0,24790190;25,82629000
-24,34684471;0,26584670;26,73574000
-24,33660471;0,26584670;26,73574000
-24,32636471;0,27481920;26,28101000
-24,31612471;0,27481920;25,82629000
-24,30588471;0,28379160;26,28101000
-24,29564471;0,28379160;26,73574000
-24,28540471;0,28379160;26,73574000
-24,27516471;0,29276410;26,73574000
-24,26492471;0,30173650;26,73574000
-24,25468471;0,30173650;26,73574000
-24,24444471;0,30173650;26,28101000
-24,23420471;0,31968140;26,73574000
-24,22396471;0,31070890;26,73574000
-24,21372471;0,31070890;27,19047000
-24,20348471;0,31968140;27,19047000
-24,19324471;0,31968140;26,73574000
-24,18300471;0,32862330;27,19047000
-24,17276471;0,32862330;26,73574000
-24,16252471;0,33759580;27,19047000
-24,15228471;0,33759580;27,19047000
-24,14204471;0,35554060;27,19047000
-24,13180471;0,34656820;27,19047000
-24,12156471;0,35554060;27,19047000
-24,11132471;0,35554060;27,19047000
-24,10108471;0,35554060;27,19047000
-24,09084471;0,37348550;27,19047000
-24,08060471;0,37348550;27,19047000
-24,07036471;0,37348550;28,10144000
-24,06012471;0,37348550;27,64672000
-24,04988471;0,38245800;27,64672000
-24,03964471;0,38245800;27,64672000
-24,02940471;0,39143040;27,64672000
-24,01916471;0,39143040;27,64672000
-24,00892471;0,39143040;27,64672000
-23,99868471;0,39143040;27,19047000
-23,98844471;0,40934480;27,64672000
-23,97820471;0,40934480;27,64672000
-23,96796471;0,40934480;27,64672000
-23,95772471;0,41831720;27,64672000
-23,94748471;0,41831720;27,64672000
-23,93724471;0,42728970;28,10144000
-23,92700471;0,42728970;27,64672000
-23,91676471;0,42728970;27,64672000
-23,90652471;0,43626210;28,10144000
-23,89628471;0,43626210;28,10144000
-23,88604471;0,44523450;27,64672000
-23,87580471;0,44523450;28,10144000
-23,86556471;0,45420700;28,10144000
-23,85532471;0,45420700;28,10144000
-23,84508471;0,45420700;28,10144000
-23,83484471;0,46317940;28,10144000
-23,82460471;0,46317940;27,64672000
-23,81436471;0,46317940;29,01089000
-23,80412471;0,46317940;28,10144000
-23,79388471;0,48112430;28,10144000
-23,78364471;0,48112430;28,10144000
-23,77340471;0,48112430;28,10144000
-23,76316471;0,48112430;28,10144000
-23,75292471;0,48112430;28,55617000
-23,74268471;0,49006620;27,64672000
-23,73244471;0,49903870;28,10144000
-23,72220471;0,49903870;28,10144000
-23,71196471;0,49903870;29,01089000
-23,70172471;0,50801110;28,10144000
-23,69148471;0,50801110;28,10144000
-23,68124471;0,51698360;28,10144000
-23,67100471;0,51698360;28,10144000
-23,66076471;0,51698360;28,10144000
-23,65052471;0,51698360;28,10144000
-23,64028471;0,53492840;28,10144000
-23,63004471;0,53492840;28,55617000
-23,61980471;0,53492840;28,10144000
-23,60956471;0,53492840;28,10144000
-23,59932471;0,53492840;28,10144000
-23,58908471;0,54390080;28,55617000
-23,57884471;0,54390080;29,01089000
-23,56860471;0,54390080;28,55617000
-23,55836471;0,55287330;28,55617000
-23,54812471;0,55287330;28,55617000
-23,53788471;0,56184580;29,01089000
-23,52764471;0,57081820;28,55617000
-23,51740471;0,57081820;29,01089000
-23,50716471;0,57081820;28,55617000
-23,49692471;0,57081820;28,10144000
-23,48668471;0,57081820;28,55617000
-23,47644471;0,57976010;28,55617000
-23,46620471;0,58873250;28,55617000
-23,45596471;0,58873250;28,10144000
-23,44572471;0,58873250;28,55617000
-23,43548471;0,58873250;28,10144000
-23,42524471;0,59770500;28,55617000
-23,41500471;0,60667750;28,55617000
-23,40476471;0,59770500;28,55617000
-23,39452471;0,60667750;28,10144000
-23,38428471;0,60667750;28,10144000
-23,37404471;0,60667750;28,55617000
-23,36380471;0,61564990;29,01089000
-23,35356471;0,62462230;28,10144000
-23,34332471;0,62462230;28,55617000
-23,33308471;0,62462230;28,10144000
-23,32284472;0,62462230;29,01089000
-23,31260472;0,62462230;28,55617000
-23,30236472;0,63359480;29,01089000
-23,29212472;0,64256720;29,01089000
-23,28188472;0,64256720;28,55617000
-23,27164472;0,64256720;28,10144000
-23,26140472;0,64256720;28,55617000
-23,25116472;0,64256720;29,01089000
-23,24092472;0,65153970;28,55617000
-23,23068472;0,66048160;28,55617000
-23,22044472;0,66048160;28,55617000
-23,21020472;0,66048160;28,55617000
-23,19996472;0,66048160;28,55617000
-23,18972472;0,66048160;28,10144000
-23,17948472;0,66048160;28,55617000
-23,16924472;0,67842640;28,55617000
-23,15900472;0,67842640;28,10144000
-23,14876472;0,67842640;29,01089000
-23,13852472;0,66945400;28,55617000
-23,12828472;0,67842640;28,55617000
-23,11804472;0,68739890;28,55617000
-23,10780472;0,68739890;28,55617000
-23,09756472;0,68739890;29,46715000
-23,08732472;0,69637140;29,01089000
-23,07708472;0,68739890;28,55617000
-23,06684472;0,69637140;29,01089000
-23,05660472;0,69637140;29,01089000
-23,04636472;0,70534380;29,46715000
-23,03612472;0,70534380;29,01089000
-23,02588472;0,70534380;28,55617000
-23,01564472;0,71431620;29,01089000
-23,00540472;0,70534380;28,55617000
-22,99516472;0,71431620;29,46715000
-22,98492472;0,71431620;29,01089000
-22,97468472;0,71431620;29,01089000
