Tiempo;Canal A;Canal B
(ms);(V);(mV)

-25,01195669;-0,02111881;-20,13916000
-25,00171669;-0,02111881;-20,13916000
-24,99147669;-0,01214637;-19,68444000
-24,98123669;-0,00320444;-19,68444000
-24,97099669;-0,00320444;-19,22819000
-24,96075669;-0,00320444;-19,22819000
-24,95051669;0,00573748;-18,31874000
-24,94027669;-0,00320444;-18,31874000
-24,93003669;0,01470992;-18,31874000
-24,91979669;0,01470992;-18,31874000
-24,90955669;0,02368236;-18,31874000
-24,89931669;0,03265481;-16,95303000
-24,88907669;0,03265481;-14,22315000
-24,87883669;0,03265481;-4,66475400
-24,86859669;0,03265481;18,54457000
-24,85835669;0,04162725;25,37004000
-24,84811669;0,05059969;20,36500000
-24,83787669;0,05059969;19,90875000
-24,82763669;0,05059969;21,72918000
-24,81739669;0,06854457;20,81973000
-24,80715669;0,06854457;21,27445000
-24,79691669;0,06854457;21,27445000
-24,78667669;0,08645894;21,72918000
-24,77643669;0,07751702;21,27445000
-24,76619669;0,08645894;21,72918000
-24,75595669;0,09543138;22,18543000
-24,74571669;0,08645894;21,72918000
-24,73547669;0,09543138;22,18543000
-24,72523669;0,10440380;21,72918000
-24,71499669;0,10440380;22,64016000
-24,70475669;0,10440380;22,64016000
-24,69451669;0,11337630;22,64016000
-24,68427669;0,12234870;22,18543000
-24,67403669;0,12234870;22,64016000
-24,66379669;0,13132110;22,64016000
-24,65355669;0,13132110;22,64016000
-24,64331669;0,14029360;22,64016000
-24,63307669;0,14029360;22,64016000
-24,62283669;0,14029360;23,54961000
-24,61259669;0,14029360;22,64016000
-24,60235669;0,15823850;22,64016000
-24,59211669;0,15823850;23,54961000
-24,58187669;0,15823850;22,18543000
-24,57163669;0,15823850;23,09488000
-24,56139669;0,16718040;22,64016000
-24,55115669;0,17615280;22,64016000
-24,54091669;0,17615280;23,09488000
-24,53067669;0,17615280;23,09488000
-24,52043669;0,18512530;24,00586000
-24,51019669;0,19409770;23,09488000
-24,49995669;0,19409770;23,54961000
-24,48971669;0,19409770;24,00586000
-24,47947669;0,20307020;23,54961000
-24,46923670;0,20307020;24,00586000
-24,45899670;0,21204260;24,00586000
-24,44875670;0,21204260;24,00586000
-24,43851670;0,21204260;24,00586000
-24,42827670;0,22998750;23,54961000
-24,41803670;0,22998750;24,00586000
-24,40779670;0,22998750;24,00586000
-24,39755670;0,22998750;24,00586000
-24,38731670;0,23895990;24,00586000
-24,37707670;0,24790190;24,00586000
-24,36683670;0,24790190;24,00586000
-24,35659670;0,24790190;24,46058000
-24,34635670;0,25687430;24,46058000
-24,33611670;0,25687430;24,00586000
-24,32587670;0,26584670;24,46058000
-24,31563670;0,27481920;24,00586000
-24,30539670;0,28379160;24,46058000
-24,29515670;0,28379160;24,00586000
-24,28491670;0,28379160;24,46058000
-24,27467670;0,28379160;24,00586000
-24,26443670;0,28379160;24,46058000
-24,25419670;0,30173650;24,46058000
-24,24395670;0,30173650;25,37004000
-24,23371670;0,30173650;24,46058000
-24,22347670;0,31070890;24,46058000
-24,21323670;0,31070890;24,46058000
-24,20299670;0,31968140;24,46058000
-24,19275670;0,31968140;24,46058000
-24,18251670;0,31968140;25,37004000
-24,17227670;0,32862330;24,91531000
-24,16203670;0,32862330;24,46058000
-24,15179670;0,33759580;24,00586000
-24,14155670;0,33759580;24,00586000
-24,13131670;0,33759580;24,46058000
-24,12107670;0,35554060;24,91531000
-24,11083670;0,35554060;24,91531000
-24,10059670;0,35554060;24,91531000
-24,09035670;0,35554060;24,91531000
-24,08011670;0,35554060;24,46058000
-24,06987670;0,37348550;24,46058000
-24,05963670;0,37348550;24,46058000
-24,04939670;0,37348550;25,37004000
-24,03915670;0,38245800;25,37004000
-24,02891670;0,39143040;24,91531000
-24,01867670;0,39143040;25,37004000
-24,00843670;0,39143040;25,37004000
-23,99819670;0,39143040;25,37004000
-23,98795670;0,39143040;25,37004000
-23,97771670;0,40934480;24,46058000
-23,96747670;0,40934480;25,82629000
-23,95723670;0,40934480;25,82629000
-23,94699670;0,41831720;25,37004000
-23,93675670;0,41831720;25,37004000
-23,92651670;0,42728970;25,37004000
-23,91627670;0,42728970;25,82629000
-23,90603670;0,42728970;25,37004000
-23,89579670;0,43626210;25,82629000
-23,88555670;0,44523450;25,82629000
-23,87531670;0,44523450;25,37004000
-23,86507670;0,44523450;25,82629000
-23,85483670;0,45420700;25,37004000
-23,84459670;0,45420700;25,82629000
-23,83435670;0,45420700;25,37004000
-23,82411670;0,46317940;25,82629000
-23,81387670;0,46317940;26,28101000
-23,80363670;0,47215180;25,82629000
-23,79339670;0,47215180;25,37004000
-23,78315670;0,46317940;25,82629000
-23,77291670;0,48112430;25,82629000
-23,76267670;0,48112430;25,82629000
-23,75243670;0,48112430;25,37004000
-23,74219670;0,49006620;26,28101000
-23,73195670;0,49903870;25,82629000
-23,72171670;0,49903870;25,82629000
-23,71147670;0,49903870;25,82629000
-23,70123670;0,49903870;25,37004000
-23,69099670;0,49903870;25,82629000
-23,68075670;0,49903870;26,28101000
-23,67051670;0,51698360;25,82629000
-23,66027670;0,51698360;26,73574000
-23,65003670;0,51698360;25,82629000
-23,63979670;0,51698360;25,82629000
-23,62955670;0,53492840;25,82629000
-23,61931670;0,53492840;25,82629000
-23,60907670;0,53492840;26,28101000
-23,59883670;0,53492840;25,82629000
-23,58859670;0,53492840;25,82629000
-23,57835670;0,54390080;26,28101000
-23,56811670;0,55287330;26,28101000
-23,55787670;0,55287330;26,28101000
-23,54763670;0,55287330;25,82629000
-23,53739670;0,55287330;26,28101000
-23,52715670;0,56184580;26,28101000
-23,51691670;0,56184580;26,28101000
-23,50667670;0,57081820;26,28101000
-23,49643670;0,57081820;26,28101000
-23,48619670;0,57081820;25,82629000
-23,47595670;0,57081820;25,82629000
-23,46571670;0,57081820;26,28101000
-23,45547670;0,58873250;26,28101000
-23,44523670;0,58873250;25,82629000
-23,43499670;0,58873250;25,82629000
-23,42475670;0,58873250;25,82629000
-23,41451670;0,59770500;26,73574000
-23,40427670;0,59770500;26,28101000
-23,39403670;0,59770500;26,28101000
-23,38379670;0,60667750;26,28101000
-23,37355670;0,60667750;26,28101000
-23,36331670;0,60667750;26,28101000
-23,35307670;0,60667750;25,82629000
-23,34283670;0,61564990;26,28101000
-23,33259670;0,61564990;26,73574000
-23,32235670;0,62462230;26,28101000
-23,31211670;0,62462230;26,28101000
-23,30187670;0,63359480;26,73574000
-23,29163670;0,63359480;26,28101000
-23,28139670;0,64256720;26,28101000
-23,27115670;0,64256720;26,73574000
-23,26091670;0,64256720;25,82629000
-23,25067670;0,64256720;26,28101000
-23,24043670;0,64256720;25,82629000
-23,23019670;0,66048160;25,82629000
-23,21995670;0,65153970;26,28101000
-23,20971670;0,66048160;25,82629000
-23,19947670;0,66048160;26,28101000
-23,18923670;0,66048160;26,28101000
-23,17899670;0,66048160;26,28101000
-23,16875670;0,66945400;25,82629000
-23,15851670;0,66945400;26,28101000
-23,14827670;0,66945400;26,28101000
-23,13803670;0,67842640;26,28101000
-23,12779670;0,67842640;26,28101000
-23,11755670;0,67842640;26,28101000
-23,10731670;0,67842640;26,73574000
-23,09707670;0,68739890;25,82629000
-23,08683670;0,68739890;26,28101000
-23,07659670;0,68739890;26,28101000
-23,06635670;0,68739890;26,73574000
-23,05611670;0,69637140;26,73574000
-23,04587670;0,69637140;26,73574000
-23,03563670;0,70534380;26,73574000
-23,02539670;0,69637140;26,73574000
-23,01515670;0,70534380;26,28101000
-23,00491670;0,70534380;26,28101000
-22,99467670;0,71431620;26,28101000
-22,98443670;0,71431620;26,28101000
