Tiempo;Canal A;Canal B
(ms);(V);(mV)

-25,00748634;-0,01214637;-22,86905000
-24,99724634;-0,01214637;-22,86905000
-24,98700634;-0,00320444;-22,41432000
-24,97676634;-0,00320444;-22,41432000
-24,96652634;-0,00320444;-21,95959000
-24,95628634;0,01470992;-22,41432000
-24,94604634;0,01470992;-21,95959000
-24,93580634;0,01470992;-21,50487000
-24,92556634;0,01470992;-20,13916000
-24,91532634;0,02368236;-20,59389000
-24,90508634;0,03265481;-19,22819000
-24,89484634;0,03265481;-12,40272000
-24,88460634;0,03265481;9,44242700
-24,87436634;0,03265481;22,18543000
-24,86412634;0,05059969;17,63359000
-24,85388634;0,05059969;16,26789000
-24,84364634;0,05059969;17,17887000
-24,83340634;0,05957213;17,63359000
-24,82316634;0,06854457;17,17887000
-24,81292634;0,06854457;17,63359000
-24,80268634;0,06854457;17,63359000
-24,79244634;0,07751702;18,08832000
-24,78220634;0,08645894;18,08832000
-24,77196634;0,08645894;18,08832000
-24,76172634;0,08645894;18,54457000
-24,75148634;0,09543138;18,54457000
-24,74124635;0,10440380;18,54457000
-24,73100635;0,10440380;18,99930000
-24,72076635;0,10440380;18,99930000
-24,71052635;0,10440380;18,99930000
-24,70028635;0,12234870;19,45402000
-24,69004635;0,12234870;19,45402000
-24,67980635;0,12234870;19,45402000
-24,66956635;0,13132110;18,99930000
-24,65932635;0,13132110;18,99930000
-24,64908635;0,14029360;18,99930000
-24,63884635;0,14029360;19,90875000
-24,62860635;0,14029360;19,90875000
-24,61836635;0,15823850;19,45402000
-24,60812635;0,15823850;19,90875000
-24,59788635;0,15823850;19,90875000
-24,58764635;0,16718040;19,90875000
-24,57740635;0,17615280;19,90875000
-24,56716635;0,16718040;20,36500000
-24,55692635;0,17615280;19,90875000
-24,54668635;0,17615280;20,36500000
-24,53644635;0,18512530;20,36500000
-24,52620635;0,18512530;20,36500000
-24,51596635;0,19409770;20,36500000
-24,50572635;0,19409770;20,36500000
-24,49548635;0,20307020;20,81973000
-24,48524635;0,21204260;20,36500000
-24,47500635;0,20307020;20,36500000
-24,46476635;0,21204260;20,36500000
-24,45452635;0,21204260;20,36500000
-24,44428635;0,22998750;20,36500000
-24,43404635;0,22998750;20,81973000
-24,42380635;0,22998750;20,81973000
-24,41356635;0,22998750;20,81973000
-24,40332635;0,23895990;21,27445000
-24,39308635;0,24790190;21,27445000
-24,38284635;0,24790190;20,81973000
-24,37260635;0,25687430;20,81973000
-24,36236635;0,25687430;20,81973000
-24,35212635;0,25687430;20,81973000
-24,34188635;0,26584670;21,27445000
-24,33164635;0,26584670;20,81973000
-24,32140635;0,26584670;21,27445000
-24,31116635;0,27481920;21,27445000
-24,30092635;0,28379160;21,27445000
-24,29068635;0,28379160;20,81973000
-24,28044635;0,28379160;21,72918000
-24,27020635;0,28379160;21,27445000
-24,25996635;0,30173650;21,27445000
-24,24972635;0,30173650;21,27445000
-24,23948635;0,30173650;21,72918000
-24,22924635;0,31070890;22,18543000
-24,21900635;0,31070890;22,18543000
-24,20876635;0,31968140;21,72918000
-24,19852635;0,31968140;21,72918000
-24,18828635;0,31968140;21,27445000
-24,17804635;0,31968140;22,18543000
-24,16780635;0,32862330;21,72918000
-24,15756635;0,33759580;22,18543000
-24,14732635;0,33759580;21,72918000
-24,13708635;0,34656820;21,72918000
-24,12684635;0,35554060;22,18543000
-24,11660635;0,35554060;21,72918000
-24,10636635;0,35554060;21,72918000
-24,09612635;0,35554060;22,18543000
-24,08588635;0,35554060;22,18543000
-24,07564635;0,37348550;21,72918000
-24,06540635;0,37348550;21,72918000
-24,05516635;0,37348550;21,72918000
-24,04492635;0,38245800;22,18543000
-24,03468635;0,37348550;22,64016000
-24,02444635;0,39143040;21,72918000
-24,01420635;0,39143040;21,72918000
-24,00396635;0,39143040;22,18543000
-23,99372635;0,40934480;22,18543000
-23,98348635;0,40040280;21,72918000
-23,97324635;0,40934480;22,18543000
-23,96300635;0,40934480;22,64016000
-23,95276635;0,41831720;23,09488000
-23,94252635;0,42728970;22,64016000
-23,93228635;0,42728970;22,64016000
-23,92204635;0,42728970;22,18543000
-23,91180635;0,42728970;22,64016000
-23,90156635;0,43626210;22,64016000
-23,89132635;0,43626210;22,18543000
-23,88108635;0,44523450;22,64016000
-23,87084635;0,44523450;22,18543000
-23,86060635;0,44523450;22,18543000
-23,85036635;0,45420700;22,64016000
-23,84012635;0,45420700;22,18543000
-23,82988635;0,46317940;22,64016000
-23,81964635;0,46317940;22,18543000
-23,80940635;0,46317940;22,18543000
-23,79916635;0,46317940;22,64016000
-23,78892635;0,48112430;22,18543000
-23,77868635;0,48112430;23,09488000
-23,76844635;0,48112430;22,64016000
-23,75820635;0,49006620;22,64016000
-23,74796635;0,48112430;22,64016000
-23,73772635;0,49006620;22,64016000
-23,72748635;0,49903870;23,09488000
-23,71724635;0,49903870;23,09488000
-23,70700635;0,49903870;23,09488000
-23,69676635;0,50801110;23,09488000
-23,68652635;0,50801110;23,54961000
-23,67628635;0,51698360;22,64016000
-23,66604635;0,51698360;22,64016000
-23,65580635;0,51698360;23,09488000
-23,64556635;0,52595600;23,09488000
-23,63532635;0,52595600;22,64016000
-23,62508635;0,53492840;23,09488000
-23,61484635;0,53492840;23,09488000
-23,60460635;0,53492840;23,54961000
-23,59436635;0,53492840;23,09488000
-23,58412635;0,54390080;23,09488000
-23,57388635;0,54390080;22,64016000
-23,56364635;0,55287330;23,09488000
-23,55340635;0,56184580;23,09488000
-23,54316635;0,55287330;22,64016000
-23,53292635;0,56184580;23,09488000
-23,52268635;0,56184580;23,09488000
-23,51244635;0,56184580;23,54961000
-23,50220635;0,57081820;23,54961000
-23,49196635;0,57081820;22,64016000
-23,48172635;0,57976010;23,09488000
-23,47148635;0,57081820;23,54961000
-23,46124635;0,58873250;23,09488000
-23,45100635;0,58873250;23,54961000
-23,44076635;0,58873250;22,64016000
-23,43052635;0,58873250;23,54961000
-23,42028635;0,59770500;23,54961000
-23,41004635;0,59770500;23,54961000
-23,39980635;0,60667750;23,09488000
-23,38956635;0,60667750;23,09488000
-23,37932635;0,60667750;23,09488000
-23,36908635;0,60667750;23,54961000
-23,35884635;0,60667750;23,54961000
-23,34860635;0,61564990;22,64016000
-23,33836635;0,62462230;23,09488000
-23,32812635;0,62462230;23,09488000
-23,31788635;0,62462230;24,00586000
-23,30764635;0,62462230;23,09488000
-23,29740635;0,63359480;23,09488000
-23,28716635;0,64256720;23,09488000
-23,27692635;0,64256720;24,00586000
-23,26668635;0,64256720;23,09488000
-23,25644635;0,64256720;22,64016000
-23,24620635;0,64256720;23,54961000
-23,23596635;0,64256720;23,09488000
-23,22572635;0,66048160;23,54961000
-23,21548635;0,66048160;23,54961000
-23,20524635;0,66048160;23,09488000
-23,19500635;0,66048160;23,54961000
-23,18476635;0,66945400;23,09488000
-23,17452635;0,66945400;23,09488000
-23,16428635;0,66945400;23,54961000
-23,15404635;0,66048160;24,00586000
-23,14380635;0,66945400;24,00586000
-23,13356635;0,67842640;23,54961000
-23,12332635;0,67842640;23,54961000
-23,11308635;0,67842640;23,54961000
-23,10284635;0,68739890;23,54961000
-23,09260636;0,68739890;23,54961000
-23,08236636;0,67842640;24,00586000
-23,07212636;0,69637140;23,54961000
-23,06188636;0,69637140;24,00586000
-23,05164636;0,69637140;24,00586000
-23,04140636;0,70534380;23,54961000
-23,03116636;0,70534380;23,54961000
-23,02092636;0,71431620;23,54961000
-23,01068636;0,71431620;23,09488000
-23,00044636;0,71431620;23,09488000
-22,99020636;0,70534380;23,54961000
-22,97996636;0,71431620;23,54961000
-22,96972636;0,71431620;24,00586000
