Tiempo;Canal A;Canal B
(ms);(V);(mV)

-25,01433156;-0,01214637;-22,86905000
-25,00409156;-0,00320444;-21,04861000
-24,99385156;-0,00320444;-21,50487000
-24,98361156;-0,00320444;-21,50487000
-24,97337156;0,01470992;-21,04861000
-24,96313156;0,01470992;-21,04861000
-24,95289156;0,01470992;-21,04861000
-24,94265156;0,01470992;-20,59389000
-24,93241156;0,02368236;-20,13916000
-24,92217156;0,03265481;-18,31874000
-24,91193156;0,03265481;-13,31217000
-24,90169156;0,03265481;6,71102000
-24,89145157;0,03265481;22,64016000
-24,88121157;0,04162725;19,45402000
-24,87097157;0,05059969;16,72414000
-24,86073157;0,05059969;18,08832000
-24,85049157;0,05957213;18,54457000
-24,84025157;0,06854457;18,54457000
-24,83001157;0,06854457;18,08832000
-24,81977157;0,06854457;18,54457000
-24,80953157;0,06854457;18,54457000
-24,79929157;0,08645894;18,54457000
-24,78905157;0,08645894;18,99930000
-24,77881157;0,08645894;19,45402000
-24,76857157;0,09543138;19,45402000
-24,75833157;0,09543138;19,45402000
-24,74809157;0,10440380;18,99930000
-24,73785157;0,10440380;19,45402000
-24,72761157;0,11337630;19,45402000
-24,71737157;0,11337630;19,90875000
-24,70713157;0,12234870;19,45402000
-24,69689157;0,12234870;19,90875000
-24,68665157;0,13132110;19,90875000
-24,67641157;0,13132110;20,36500000
-24,66617157;0,14029360;19,90875000
-24,65593157;0,14029360;20,36500000
-24,64569157;0,14029360;20,36500000
-24,63545157;0,15823850;20,36500000
-24,62521157;0,15823850;20,81973000
-24,61497157;0,15823850;20,36500000
-24,60473157;0,15823850;20,36500000
-24,59449157;0,16718040;20,81973000
-24,58425157;0,17615280;21,27445000
-24,57401157;0,17615280;20,81973000
-24,56377157;0,17615280;20,81973000
-24,55353157;0,18512530;21,27445000
-24,54329157;0,18512530;20,81973000
-24,53305157;0,19409770;20,81973000
-24,52281157;0,19409770;20,81973000
-24,51257157;0,20307020;20,81973000
-24,50233157;0,20307020;21,27445000
-24,49209157;0,21204260;20,81973000
-24,48185157;0,21204260;20,81973000
-24,47161157;0,21204260;21,72918000
-24,46137157;0,22101510;21,27445000
-24,45113157;0,22998750;21,72918000
-24,44089157;0,22998750;21,72918000
-24,43065157;0,23895990;21,72918000
-24,42041157;0,24790190;21,72918000
-24,41017157;0,23895990;21,72918000
-24,39993157;0,24790190;21,72918000
-24,38969157;0,24790190;21,27445000
-24,37945157;0,24790190;21,72918000
-24,36921157;0,26584670;21,27445000
-24,35897157;0,26584670;21,72918000
-24,34873157;0,26584670;22,18543000
-24,33849157;0,27481920;22,18543000
-24,32825157;0,27481920;22,64016000
-24,31801157;0,27481920;22,18543000
-24,30777157;0,28379160;22,18543000
-24,29753157;0,28379160;22,64016000
-24,28729157;0,29276410;22,64016000
-24,27705157;0,30173650;22,18543000
-24,26681157;0,30173650;22,18543000
-24,25657157;0,30173650;22,18543000
-24,24633157;0,30173650;21,72918000
-24,23609157;0,31070890;22,18543000
-24,22585157;0,31968140;22,18543000
-24,21561157;0,31968140;22,18543000
-24,20537157;0,31968140;22,18543000
-24,19513157;0,32862330;22,18543000
-24,18489157;0,33759580;23,09488000
-24,17465157;0,33759580;22,64016000
-24,16441157;0,33759580;22,64016000
-24,15417157;0,33759580;22,64016000
-24,14393157;0,34656820;22,64016000
-24,13369157;0,35554060;22,18543000
-24,12345157;0,35554060;22,18543000
-24,11321157;0,36451310;23,09488000
-24,10297157;0,37348550;22,64016000
-24,09273157;0,37348550;23,54961000
-24,08249157;0,37348550;23,09488000
-24,07225157;0,37348550;22,64016000
-24,06201157;0,38245800;22,64016000
-24,05177157;0,39143040;22,64016000
-24,04153157;0,39143040;22,18543000
-24,03129157;0,39143040;23,09488000
-24,02105157;0,40040280;23,54961000
-24,01081157;0,39143040;22,64016000
-24,00057157;0,40040280;22,64016000
-23,99033157;0,40934480;22,64016000
-23,98009157;0,40934480;23,09488000
-23,96985157;0,40934480;23,09488000
-23,95961157;0,41831720;23,54961000
-23,94937157;0,42728970;23,54961000
-23,93913157;0,42728970;23,09488000
-23,92889157;0,42728970;22,64016000
-23,91865157;0,43626210;23,54961000
-23,90841157;0,44523450;22,64016000
-23,89817157;0,44523450;23,54961000
-23,88793157;0,44523450;23,09488000
-23,87769157;0,44523450;23,09488000
-23,86745157;0,45420700;23,09488000
-23,85721157;0,46317940;23,09488000
-23,84697157;0,46317940;23,54961000
-23,83673157;0,46317940;24,00586000
-23,82649157;0,46317940;24,00586000
-23,81625157;0,47215180;23,54961000
-23,80601157;0,47215180;23,54961000
-23,79577157;0,48112430;24,00586000
-23,78553157;0,48112430;23,09488000
-23,77529157;0,48112430;23,54961000
-23,76505157;0,49006620;23,54961000
-23,75481157;0,49903870;23,54961000
-23,74457157;0,49903870;23,54961000
-23,73433157;0,50801110;23,09488000
-23,72409157;0,49903870;23,54961000
-23,71385157;0,50801110;24,00586000
-23,70361157;0,51698360;23,09488000
-23,69337157;0,51698360;23,54961000
-23,68313157;0,51698360;23,54961000
-23,67289157;0,51698360;23,54961000
-23,66265157;0,52595600;23,54961000
-23,65241157;0,52595600;23,54961000
-23,64217157;0,53492840;23,54961000
-23,63193157;0,53492840;23,54961000
-23,62169157;0,53492840;23,54961000
-23,61145157;0,54390080;24,00586000
-23,60121157;0,54390080;24,00586000
-23,59097157;0,54390080;23,54961000
-23,58073157;0,55287330;23,54961000
-23,57049157;0,56184580;23,09488000
-23,56025157;0,55287330;23,54961000
-23,55001157;0,57081820;24,00586000
-23,53977157;0,57081820;24,00586000
-23,52953157;0,57081820;24,00586000
-23,51929157;0,57081820;23,54961000
-23,50905157;0,57081820;24,00586000
-23,49881157;0,57081820;24,00586000
-23,48857157;0,57081820;23,54961000
-23,47833157;0,58873250;24,00586000
-23,46809157;0,58873250;24,00586000
-23,45785157;0,58873250;23,09488000
-23,44761157;0,59770500;24,00586000
-23,43737157;0,60667750;24,00586000
-23,42713157;0,60667750;24,00586000
-23,41689157;0,60667750;24,00586000
-23,40665157;0,60667750;23,54961000
-23,39641157;0,60667750;23,54961000
-23,38617157;0,60667750;24,00586000
-23,37593157;0,61564990;24,00586000
-23,36569157;0,61564990;24,46058000
-23,35545157;0,62462230;24,00586000
-23,34521157;0,62462230;24,00586000
-23,33497157;0,62462230;24,00586000
-23,32473157;0,62462230;24,46058000
-23,31449157;0,64256720;24,46058000
-23,30425157;0,64256720;24,00586000
-23,29401157;0,64256720;24,00586000
-23,28377157;0,64256720;24,00586000
-23,27353157;0,64256720;24,00586000
-23,26329157;0,64256720;24,00586000
-23,25305158;0,66048160;24,46058000
-23,24281158;0,66048160;24,00586000
-23,23257158;0,66048160;24,46058000
-23,22233158;0,66048160;24,46058000
-23,21209158;0,66048160;24,00586000
-23,20185158;0,66048160;24,00586000
-23,19161158;0,67842640;24,46058000
-23,18137158;0,67842640;24,00586000
-23,17113158;0,66945400;24,46058000
-23,16089158;0,67842640;24,46058000
-23,15065158;0,67842640;24,00586000
-23,14041158;0,67842640;24,00586000
-23,13017158;0,67842640;24,00586000
-23,11993158;0,68739890;24,46058000
-23,10969158;0,68739890;24,46058000
-23,09945158;0,69637140;24,46058000
-23,08921158;0,69637140;24,46058000
-23,07897158;0,70534380;24,46058000
-23,06873158;0,70534380;24,00586000
-23,05849158;0,71431620;23,54961000
-23,04825158;0,71431620;24,46058000
-23,03801158;0,71431620;24,46058000
-23,02777158;0,71431620;24,46058000
-23,01753158;0,71431620;24,46058000
-23,00729158;0,71431620;24,46058000
-22,99705158;0,71431620;24,00586000
-22,98681158;0,71431620;24,46058000
-22,97657158;0,71431620;24,00586000
