Tiempo;Canal A;Canal B
(ms);(V);(mV)

-25,00894666;-0,01214637;-16,49831000
-24,99870666;-0,01214637;-16,04358000
-24,98846666;-0,00320444;-16,04358000
-24,97822666;-0,00320444;-15,13260000
-24,96798666;-0,00320444;-15,58733000
-24,95774666;0,01470992;-15,58733000
-24,94750666;0,01470992;-15,58733000
-24,93726666;0,01470992;-15,13260000
-24,92702666;0,01470992;-14,22315000
-24,91678666;0,02368236;-13,76690000
-24,90654666;0,03265481;-12,40272000
-24,89630666;0,03265481;-5,57573200
-24,88606666;0,03265481;16,72414000
-24,87582666;0,03265481;29,01089000
-24,86558666;0,04162725;24,46058000
-24,85534666;0,05059969;22,18543000
-24,84510666;0,05957213;24,46058000
-24,83486666;0,05957213;24,46058000
-24,82462666;0,06854457;24,46058000
-24,81438666;0,06854457;24,46058000
-24,80414666;0,06854457;24,91531000
-24,79390666;0,06854457;24,91531000
-24,78366666;0,08645894;24,46058000
-24,77342666;0,08645894;25,37004000
-24,76318666;0,08645894;24,91531000
-24,75294666;0,10440380;24,91531000
-24,74270666;0,10440380;25,37004000
-24,73246666;0,10440380;25,37004000
-24,72222666;0,10440380;25,82629000
-24,71198666;0,11337630;25,37004000
-24,70174666;0,11337630;25,37004000
-24,69150666;0,12234870;26,28101000
-24,68126666;0,12234870;25,82629000
-24,67102666;0,13132110;25,82629000
-24,66078666;0,14029360;25,82629000
-24,65054666;0,14029360;25,82629000
-24,64030666;0,14029360;26,28101000
-24,63006666;0,14029360;26,28101000
-24,61982666;0,14029360;25,82629000
-24,60958666;0,15823850;26,28101000
-24,59934666;0,15823850;26,28101000
-24,58910666;0,15823850;26,28101000
-24,57886666;0,17615280;26,28101000
-24,56862666;0,17615280;26,28101000
-24,55838666;0,17615280;26,73574000
-24,54814666;0,17615280;26,73574000
-24,53790666;0,17615280;26,73574000
-24,52766666;0,19409770;26,73574000
-24,51742666;0,19409770;26,73574000
-24,50718666;0,20307020;26,73574000
-24,49694666;0,19409770;27,19047000
-24,48670666;0,20307020;27,19047000
-24,47646666;0,21204260;27,19047000
-24,46622666;0,21204260;26,73574000
-24,45598666;0,21204260;27,19047000
-24,44574666;0,22101510;27,64672000
-24,43550666;0,22998750;27,19047000
-24,42526666;0,23895990;27,19047000
-24,41502666;0,23895990;27,19047000
-24,40478666;0,22998750;27,19047000
-24,39454666;0,24790190;27,19047000
-24,38430666;0,24790190;27,19047000
-24,37406666;0,25687430;27,19047000
-24,36382666;0,25687430;27,64672000
-24,35358666;0,25687430;28,10144000
-24,34334666;0,26584670;27,64672000
-24,33310666;0,26584670;27,64672000
-24,32286666;0,27481920;27,64672000
-24,31262666;0,28379160;27,64672000
-24,30238666;0,28379160;27,64672000
-24,29214666;0,28379160;27,64672000
-24,28190666;0,28379160;28,55617000
-24,27166666;0,29276410;28,10144000
-24,26142666;0,30173650;28,55617000
-24,25118666;0,30173650;28,10144000
-24,24094666;0,31070890;28,10144000
-24,23070666;0,30173650;28,10144000
-24,22046666;0,31968140;28,10144000
-24,21022666;0,31968140;28,10144000
-24,19998666;0,31968140;28,10144000
-24,18974666;0,32862330;28,55617000
-24,17950666;0,31968140;28,10144000
-24,16926666;0,33759580;28,10144000
-24,15902666;0,33759580;28,10144000
-24,14878666;0,33759580;29,01089000
-24,13854666;0,33759580;28,10144000
-24,12830666;0,35554060;27,64672000
-24,11806666;0,35554060;28,55617000
-24,10782666;0,35554060;28,55617000
-24,09758666;0,35554060;29,01089000
-24,08734666;0,37348550;28,55617000
-24,07710666;0,37348550;28,10144000
-24,06686666;0,37348550;28,55617000
-24,05662666;0,38245800;28,55617000
-24,04638666;0,38245800;28,55617000
-24,03614666;0,39143040;29,01089000
-24,02590666;0,39143040;29,01089000
-24,01566666;0,39143040;29,01089000
-24,00542666;0,39143040;29,01089000
-23,99518666;0,40040280;29,01089000
-23,98494666;0,40934480;29,01089000
-23,97470666;0,40934480;28,10144000
-23,96446666;0,40934480;29,01089000
-23,95422666;0,40934480;29,01089000
-23,94398666;0,42728970;29,01089000
-23,93374666;0,42728970;29,01089000
-23,92350666;0,42728970;29,01089000
-23,91326666;0,42728970;29,46715000
-23,90302666;0,43626210;29,01089000
-23,89278666;0,44523450;29,01089000
-23,88254666;0,44523450;29,01089000
-23,87230666;0,44523450;29,46715000
-23,86206666;0,44523450;29,92187000
-23,85182666;0,45420700;28,55617000
-23,84158666;0,45420700;29,46715000
-23,83134666;0,46317940;29,01089000
-23,82110666;0,46317940;29,46715000
-23,81086666;0,46317940;29,01089000
-23,80062666;0,48112430;29,46715000
-23,79038666;0,47215180;29,01089000
-23,78014666;0,47215180;29,46715000
-23,76990666;0,48112430;29,46715000
-23,75966666;0,49903870;29,01089000
-23,74942666;0,49006620;29,46715000
-23,73918666;0,49903870;29,46715000
-23,72894666;0,49903870;29,01089000
-23,71870667;0,49903870;29,46715000
-23,70846667;0,50801110;29,46715000
-23,69822667;0,49903870;29,92187000
-23,68798667;0,51698360;29,46715000
-23,67774667;0,51698360;29,46715000
-23,66750667;0,51698360;29,46715000
-23,65726667;0,51698360;29,01089000
-23,64702667;0,52595600;29,46715000
-23,63678667;0,52595600;29,01089000
-23,62654667;0,53492840;29,46715000
-23,61630667;0,53492840;29,92187000
-23,60606667;0,54390080;29,92187000
-23,59582667;0,53492840;29,46715000
-23,58558667;0,55287330;29,92187000
-23,57534667;0,54390080;29,46715000
-23,56510667;0,55287330;29,46715000
-23,55486667;0,55287330;29,46715000
-23,54462667;0,56184580;29,92187000
-23,53438667;0,56184580;29,46715000
-23,52414667;0,57081820;29,46715000
-23,51390667;0,57081820;29,92187000
-23,50366667;0,57081820;29,46715000
-23,49342667;0,57081820;29,92187000
-23,48318667;0,57976010;29,46715000
-23,47294667;0,58873250;29,92187000
-23,46270667;0,58873250;29,92187000
-23,45246667;0,58873250;29,92187000
-23,44222667;0,58873250;29,46715000
-23,43198667;0,58873250;30,37660000
-23,42174667;0,59770500;30,37660000
-23,41150667;0,60667750;29,46715000
-23,40126667;0,59770500;29,46715000
-23,39102667;0,60667750;29,46715000
-23,38078667;0,60667750;29,92187000
-23,37054667;0,60667750;29,46715000
-23,36030667;0,60667750;29,46715000
-23,35006667;0,61564990;29,92187000
-23,33982667;0,61564990;29,92187000
-23,32958667;0,62462230;29,92187000
-23,31934667;0,63359480;29,92187000
-23,30910667;0,62462230;29,92187000
-23,29886667;0,63359480;30,37660000
-23,28862667;0,63359480;29,46715000
-23,27838667;0,64256720;29,92187000
-23,26814667;0,64256720;29,92187000
-23,25790667;0,64256720;29,92187000
-23,24766667;0,66048160;29,92187000
-23,23742667;0,66048160;29,92187000
-23,22718667;0,66048160;29,46715000
-23,21694667;0,66048160;29,92187000
-23,20670667;0,66048160;29,92187000
-23,19646667;0,66945400;29,46715000
-23,18622667;0,66048160;29,92187000
-23,17598667;0,66945400;29,92187000
-23,16574667;0,66945400;29,92187000
-23,15550667;0,67842640;30,37660000
-23,14526667;0,67842640;29,92187000
-23,13502667;0,67842640;29,92187000
-23,12478667;0,67842640;29,92187000
-23,11454667;0,67842640;30,37660000
-23,10430667;0,68739890;29,92187000
-23,09406667;0,69637140;29,92187000
-23,08382667;0,69637140;30,37660000
-23,07358667;0,69637140;29,92187000
-23,06334667;0,70534380;29,92187000
-23,05310667;0,70534380;29,92187000
-23,04286667;0,70534380;30,37660000
-23,03262667;0,71431620;30,37660000
-23,02238667;0,71431620;29,92187000
-23,01214667;0,71431620;30,37660000
-23,00190667;0,71431620;30,37660000
-22,99166667;0,71431620;29,92187000
-22,98142667;0,71431620;30,37660000
-22,97118667;0,71431620;29,46715000
